"Population by Caste/Ethinicity","Number"
"Brahman - Hill",""
"Female","181"
"Male","200"
"Chhetri",""
"Female","2729"
"Male","2485"
"Damai/Dholi",""
"Female","309"
"Male","275"
"Gharti/Bhujel",""
"Female","67"
"Male","80"
"Gurung",""
"Female","27"
"Male","14"
"Kalwar",""
"Female","12"
"Male","7"
"Kami",""
"Female","523"
"Male","490"
"Kathabaniyan",""
"Female","17"
"Male","30"
"Limbu",""
"Female","9"
"Male","4"
"Magar",""
"Female","3373"
"Male","3023"
"Majhi",""
"Female","31"
"Male","36"
"Newar",""
"Female","278"
"Male","276"
"Others",""
"Female","42"
"Male","40"
"Rai",""
"Female","2465"
"Male","2228"
"Sanyasi/Dasnami",""
"Female","9"
"Male","4"
"Sarki",""
"Female","494"
"Male","451"
"Sherpa",""
"Female","129"
"Male","99"
"Sudhi",""
"Female","35"
"Male","31"
"Tamang",""
"Female","1314"
"Male","1189"
"Teli",""
"Female","8"
"Male","15"
"Thakuri",""
"Female","240"
"Male","183"
"Tharu",""
"Female","8"
"Male","9"
"Yadav",""
"Female","2"
"Male","10"
