"Population by Caste Ethinicity","Number"
"Badi",""
"Female","276"
"Male","220"
"","496"
"Bangali",""
"Female","15"
"Male","26"
"","41"
"Baraee",""
"Female","16"
"Male","27"
"","43"
"Bin",""
"Female","0"
"Male","26"
"","26"
"Bote",""
"Female","1117"
"Male","1072"
"","2189"
"Brahman - Hill",""
"Female","40281"
"Male","33673"
"","73954"
"Brahman - Tarai",""
"Female","41"
"Male","52"
"","93"
"Brahmu/ Baramo",""
"Female","8"
"Male","7"
"","15"
"Chamar/ Harijan/ Ram",""
"Female","61"
"Male","67"
"","128"
"Chepang /Praja",""
"Female","38"
"Male","46"
"","84"
"Chhetri",""
"Female","12996"
"Male","10817"
"","23813"
"Dalit Others",""
"Female","1362"
"Male","1054"
"","2416"
"Damai/Dholi",""
"Female","4111"
"Male","3632"
"","7743"
"Danuwar",""
"Female","11"
"Male","3"
"","14"
"Darai",""
"Female","1016"
"Male","866"
"","1882"
"Dhanuk",""
"Female","6"
"Male","13"
"","19"
"Dhimal",""
"Female","7"
"Male","7"
"","14"
"Dhobi",""
"Female","23"
"Male","24"
"","47"
"Foreigner",""
"Female","0"
"Male","19"
"","19"
"Gaine",""
"Female","22"
"Male","24"
"","46"
"Ghale",""
"Female","34"
"Male","37"
"","71"
"Gharti/Bhujel",""
"Female","654"
"Male","573"
"","1227"
"Gurung",""
"Female","5053"
"Male","4048"
"","9101"
"Hajam/Thakur",""
"Female","43"
"Male","105"
"","148"
"Halwai",""
"Female","45"
"Male","57"
"","102"
"Hyolmo",""
"Female","30"
"Male","21"
"","51"
"Jhangad/ Dhagar",""
"Female","17"
"Male","29"
"","46"
"Kahar",""
"Female","24"
"Male","19"
"","43"
"Kalwar",""
"Female","40"
"Male","56"
"","96"
"Kami",""
"Female","9348"
"Male","7553"
"","16901"
"Kanu",""
"Female","17"
"Male","45"
"","62"
"Kathabaniyan",""
"Female","322"
"Male","355"
"","677"
"Koiri/Kushwaha",""
"Female","147"
"Male","160"
"","307"
"Kumal",""
"Female","6660"
"Male","5481"
"","12141"
"Kumhar",""
"Female","35"
"Male","34"
"","69"
"Kurmi",""
"Female","62"
"Male","125"
"","187"
"Limbu",""
"Female","31"
"Male","31"
"","62"
"Lohar",""
"Female","14"
"Male","19"
"","33"
"Magar",""
"Female","49561"
"Male","40937"
"","90498"
"Majhi",""
"Female","207"
"Male","243"
"","450"
"Mallaha",""
"Female","116"
"Male","128"
"","244"
"Marwadi",""
"Female","4"
"Male","12"
"","16"
"Musahar",""
"Female","479"
"Male","487"
"","966"
"Musalman",""
"Female","692"
"Male","814"
"","1506"
"Newar",""
"Female","4842"
"Male","4094"
"","8936"
"Nuniya",""
"Female","0"
"Male","11"
"","11"
"Others",""
"Female","280"
"Male","383"
"","663"
"Rai",""
"Female","335"
"Male","298"
"","633"
"Rajbansi",""
"Female","7"
"Male","8"
"","15"
"Rajbhar",""
"Female","15"
"Male","10"
"","25"
"Rajput",""
"Female","13"
"Male","19"
"","32"
"Sanyasi/Dasnami",""
"Female","1063"
"Male","924"
"","1987"
"Sarki",""
"Female","1667"
"Male","1323"
"","2990"
"Sonar",""
"Female","7"
"Male","12"
"","19"
"Sunuwar",""
"Female","138"
"Male","124"
"","262"
"Tamang",""
"Female","2237"
"Male","2079"
"","4316"
"Teli",""
"Female","105"
"Male","178"
"","283"
"Terai Others",""
"Female","72"
"Male","95"
"","167"
"Thakali",""
"Female","28"
"Male","28"
"","56"
"Thakuri",""
"Female","3091"
"Male","2364"
"","5455"
"Tharu",""
"Female","19645"
"Male","17025"
"","36670"
"Undefined Others",""
"Female","7"
"Male","5"
"","12"
"Yadav",""
"Female","91"
"Male","160"
"","251"
