"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","19"
"Male","20"
"","39"
"Bangali",""
"Female","11"
"Male","12"
"","23"
"Bantar/Sardar",""
"Female","292"
"Male","284"
"","576"
"Baraee",""
"Female","79"
"Male","91"
"","170"
"Brahman - Hill",""
"Female","56"
"Male","42"
"","98"
"Brahman - Tarai",""
"Female","244"
"Male","253"
"","497"
"Chamar/ Harijan/ Ram",""
"Female","492"
"Male","482"
"","974"
"Chhetri",""
"Female","17"
"Male","15"
"","32"
"Dhanuk",""
"Female","120"
"Male","98"
"","218"
"Dhobi",""
"Female","264"
"Male","219"
"","483"
"Dom",""
"Female","40"
"Male","42"
"","82"
"Dura",""
"Female","5"
"Male","9"
"","14"
"Hajam/Thakur",""
"Female","241"
"Male","219"
"","460"
"Halwai",""
"Female","33"
"Male","43"
"","76"
"Kami",""
"Female","25"
"Male","26"
"","51"
"Kathabaniyan",""
"Female","196"
"Male","215"
"","411"
"Kewat",""
"Female","23"
"Male","21"
"","44"
"Khatwe",""
"Female","1647"
"Male","1545"
"","3192"
"Koiri/Kushwaha",""
"Female","459"
"Male","493"
"","952"
"Kumal",""
"Female","25"
"Male","25"
"","50"
"Kumhar",""
"Female","31"
"Male","35"
"","66"
"Magar",""
"Female","15"
"Male","17"
"","32"
"Mali",""
"Female","11"
"Male","12"
"","23"
"Mallaha",""
"Female","531"
"Male","496"
"","1027"
"Musahar",""
"Female","885"
"Male","885"
"","1770"
"Musalman",""
"Female","761"
"Male","725"
"","1486"
"Others",""
"Female","21"
"Male","10"
"","31"
"Sanyasi/Dasnami",""
"Female","61"
"Male","83"
"","144"
"Sonar",""
"Female","38"
"Male","34"
"","72"
"Sudhi",""
"Female","147"
"Male","128"
"","275"
"Sunuwar",""
"Female","87"
"Male","77"
"","164"
"Tamang",""
"Female","7"
"Male","4"
"","11"
"Tatma/Tatwa",""
"Female","122"
"Male","127"
"","249"
"Teli",""
"Female","641"
"Male","589"
"","1230"
"Terai Others",""
"Female","56"
"Male","60"
"","116"
"Tharu",""
"Female","80"
"Male","67"
"","147"
"Yadav",""
"Female","3315"
"Male","3410"
"","6725"
