"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","6"
"Male","9"
"Baraee",""
"Female","7"
"Male","5"
"Bin",""
"Female","177"
"Male","171"
"Brahman - Hill",""
"Female","1877"
"Male","1669"
"Brahman - Tarai",""
"Female","59"
"Male","58"
"Chamar/ Harijan/ Ram",""
"Female","760"
"Male","808"
"Chhetri",""
"Female","1101"
"Male","928"
"Dalit Others",""
"Female","25"
"Male","20"
"Damai/Dholi",""
"Female","62"
"Male","56"
"Dhanuk",""
"Female","30"
"Male","20"
"Dhobi",""
"Female","15"
"Male","14"
"Dusadh/ Pasawan/ Pasi",""
"Female","418"
"Male","349"
"Gharti/Bhujel",""
"Female","19"
"Male","19"
"Hajam/Thakur",""
"Female","117"
"Male","109"
"Kalwar",""
"Female","138"
"Male","164"
"Kami",""
"Female","198"
"Male","161"
"Kanu",""
"Female","142"
"Male","143"
"Kathabaniyan",""
"Female","36"
"Male","31"
"Kayastha",""
"Female","10"
"Male","8"
"Koiri/Kushwaha",""
"Female","85"
"Male","86"
"Kumal",""
"Female","9"
"Male","12"
"Kumhar",""
"Female","7"
"Male","7"
"Kurmi",""
"Female","14"
"Male","20"
"Lohar",""
"Female","11"
"Male","8"
"Magar",""
"Female","267"
"Male","214"
"Majhi",""
"Female","123"
"Male","115"
"Mali",""
"Female","24"
"Male","25"
"Mallaha",""
"Female","214"
"Male","222"
"Musahar",""
"Female","1129"
"Male","1134"
"Musalman",""
"Female","489"
"Male","459"
"Newar",""
"Female","313"
"Male","311"
"Nuniya",""
"Female","120"
"Male","116"
"Others",""
"Female","33"
"Male","23"
"Rai",""
"Female","17"
"Male","14"
"Rajput",""
"Female","8"
"Male","8"
"Sanyasi/Dasnami",""
"Female","42"
"Male","45"
"Sonar",""
"Female","50"
"Male","55"
"Sunuwar",""
"Female","5"
"Male","7"
"Tamang",""
"Female","545"
"Male","500"
"Tatma/Tatwa",""
"Female","8"
"Male","8"
"Teli",""
"Female","312"
"Male","333"
"Terai Others",""
"Female","78"
"Male","76"
"Thakuri",""
"Female","76"
"Male","68"
"Thami",""
"Female","24"
"Male","23"
"Tharu",""
"Female","13487"
"Male","12619"
"Undefined Others",""
"Female","6"
"Male","6"
"Yadav",""
"Female","37"
"Male","49"
