"Population by Single Year of Age","Number"
"0",""
"Female","117"
"Male","142"
"1",""
"Female","112"
"Male","101"
"10",""
"Female","208"
"Male","209"
"11",""
"Female","193"
"Male","200"
"12",""
"Female","242"
"Male","246"
"13",""
"Female","218"
"Male","215"
"14",""
"Female","229"
"Male","250"
"15",""
"Female","251"
"Male","187"
"16",""
"Female","249"
"Male","231"
"17",""
"Female","226"
"Male","186"
"18",""
"Female","218"
"Male","171"
"19",""
"Female","156"
"Male","112"
"2",""
"Female","121"
"Male","128"
"20",""
"Female","159"
"Male","121"
"21",""
"Female","160"
"Male","85"
"22",""
"Female","169"
"Male","101"
"23",""
"Female","125"
"Male","82"
"24",""
"Female","128"
"Male","94"
"25",""
"Female","202"
"Male","111"
"26",""
"Female","136"
"Male","92"
"27",""
"Female","144"
"Male","78"
"28",""
"Female","142"
"Male","95"
"29",""
"Female","114"
"Male","50"
"3",""
"Female","135"
"Male","124"
"30",""
"Female","180"
"Male","136"
"31",""
"Female","67"
"Male","78"
"32",""
"Female","139"
"Male","110"
"33",""
"Female","79"
"Male","60"
"34",""
"Female","84"
"Male","54"
"35",""
"Female","212"
"Male","117"
"36",""
"Female","113"
"Male","72"
"37",""
"Female","83"
"Male","83"
"38",""
"Female","111"
"Male","64"
"39",""
"Female","87"
"Male","59"
"4",""
"Female","155"
"Male","152"
"40",""
"Female","214"
"Male","177"
"41",""
"Female","63"
"Male","70"
"42",""
"Female","144"
"Male","94"
"43",""
"Female","85"
"Male","60"
"44",""
"Female","80"
"Male","66"
"45",""
"Female","173"
"Male","130"
"46",""
"Female","65"
"Male","62"
"47",""
"Female","74"
"Male","69"
"48",""
"Female","84"
"Male","75"
"49",""
"Female","81"
"Male","70"
"5",""
"Female","140"
"Male","164"
"50",""
"Female","180"
"Male","132"
"51",""
"Female","70"
"Male","60"
"52",""
"Female","114"
"Male","100"
"53",""
"Female","48"
"Male","71"
"54",""
"Female","64"
"Male","57"
"55",""
"Female","124"
"Male","125"
"56",""
"Female","51"
"Male","72"
"57",""
"Female","54"
"Male","55"
"58",""
"Female","51"
"Male","62"
"59",""
"Female","54"
"Male","47"
"6",""
"Female","158"
"Male","155"
"60",""
"Female","152"
"Male","108"
"61",""
"Female","54"
"Male","60"
"62",""
"Female","61"
"Male","65"
"63",""
"Female","41"
"Male","36"
"64",""
"Female","64"
"Male","50"
"65",""
"Female","81"
"Male","77"
"66",""
"Female","46"
"Male","38"
"67",""
"Female","55"
"Male","57"
"68",""
"Female","54"
"Male","56"
"69",""
"Female","37"
"Male","34"
"7",""
"Female","179"
"Male","174"
"70",""
"Female","97"
"Male","78"
"71",""
"Female","32"
"Male","34"
"72",""
"Female","45"
"Male","41"
"73",""
"Female","26"
"Male","35"
"74",""
"Female","36"
"Male","23"
"75",""
"Female","44"
"Male","44"
"76",""
"Female","28"
"Male","23"
"77",""
"Female","21"
"Male","27"
"78",""
"Female","28"
"Male","29"
"79",""
"Female","14"
"Male","14"
"8",""
"Female","181"
"Male","175"
"80",""
"Female","39"
"Male","35"
"81",""
"Female","8"
"Male","15"
"82",""
"Female","10"
"Male","8"
"83",""
"Female","17"
"Male","14"
"84",""
"Female","20"
"Male","10"
"85",""
"Female","72"
"Male","52"
"9",""
"Female","193"
"Male","160"
