"Population by Single Year of Age","Number"
"0",""
"Female","297"
"Male","298"
"1",""
"Female","328"
"Male","373"
"10",""
"Female","464"
"Male","484"
"11",""
"Female","405"
"Male","387"
"12",""
"Female","481"
"Male","506"
"13",""
"Female","445"
"Male","361"
"14",""
"Female","420"
"Male","367"
"15",""
"Female","378"
"Male","309"
"16",""
"Female","395"
"Male","297"
"17",""
"Female","333"
"Male","258"
"18",""
"Female","372"
"Male","259"
"19",""
"Female","267"
"Male","168"
"2",""
"Female","404"
"Male","363"
"20",""
"Female","410"
"Male","192"
"21",""
"Female","284"
"Male","161"
"22",""
"Female","341"
"Male","213"
"23",""
"Female","267"
"Male","123"
"24",""
"Female","281"
"Male","211"
"25",""
"Female","317"
"Male","204"
"26",""
"Female","263"
"Male","196"
"27",""
"Female","212"
"Male","136"
"28",""
"Female","248"
"Male","158"
"29",""
"Female","145"
"Male","92"
"3",""
"Female","421"
"Male","443"
"30",""
"Female","320"
"Male","165"
"31",""
"Female","143"
"Male","82"
"32",""
"Female","195"
"Male","147"
"33",""
"Female","116"
"Male","81"
"34",""
"Female","133"
"Male","86"
"35",""
"Female","317"
"Male","174"
"36",""
"Female","176"
"Male","101"
"37",""
"Female","99"
"Male","85"
"38",""
"Female","202"
"Male","137"
"39",""
"Female","96"
"Male","79"
"4",""
"Female","446"
"Male","461"
"40",""
"Female","311"
"Male","201"
"41",""
"Female","103"
"Male","75"
"42",""
"Female","136"
"Male","114"
"43",""
"Female","101"
"Male","82"
"44",""
"Female","66"
"Male","61"
"45",""
"Female","193"
"Male","165"
"46",""
"Female","91"
"Male","91"
"47",""
"Female","80"
"Male","60"
"48",""
"Female","124"
"Male","111"
"49",""
"Female","80"
"Male","61"
"5",""
"Female","465"
"Male","471"
"50",""
"Female","207"
"Male","176"
"51",""
"Female","55"
"Male","75"
"52",""
"Female","98"
"Male","99"
"53",""
"Female","67"
"Male","48"
"54",""
"Female","50"
"Male","55"
"55",""
"Female","136"
"Male","119"
"56",""
"Female","79"
"Male","92"
"57",""
"Female","62"
"Male","64"
"58",""
"Female","76"
"Male","69"
"59",""
"Female","65"
"Male","54"
"6",""
"Female","396"
"Male","416"
"60",""
"Female","175"
"Male","153"
"61",""
"Female","58"
"Male","52"
"62",""
"Female","64"
"Male","71"
"63",""
"Female","37"
"Male","42"
"64",""
"Female","41"
"Male","43"
"65",""
"Female","97"
"Male","77"
"66",""
"Female","39"
"Male","39"
"67",""
"Female","36"
"Male","20"
"68",""
"Female","41"
"Male","44"
"69",""
"Female","18"
"Male","20"
"7",""
"Female","439"
"Male","385"
"70",""
"Female","79"
"Male","57"
"71",""
"Female","13"
"Male","23"
"72",""
"Female","24"
"Male","25"
"73",""
"Female","20"
"Male","29"
"74",""
"Female","6"
"Male","11"
"75",""
"Female","36"
"Male","30"
"76",""
"Female","12"
"Male","16"
"77",""
"Female","6"
"Male","7"
"78",""
"Female","11"
"Male","19"
"79",""
"Female","5"
"Male","6"
"8",""
"Female","460"
"Male","395"
"80",""
"Female","12"
"Male","17"
"81",""
"Female","5"
"Male","2"
"82",""
"Female","6"
"Male","5"
"83",""
"Female","5"
"Male","3"
"84",""
"Female","3"
"Male","3"
"85",""
"Female","11"
"Male","13"
"9",""
"Female","403"
"Male","370"
