"Population by Single Year of Age","Number"
"0",""
"Female","145"
"Male","171"
"1",""
"Female","159"
"Male","174"
"10",""
"Female","247"
"Male","260"
"11",""
"Female","207"
"Male","190"
"12",""
"Female","260"
"Male","250"
"13",""
"Female","212"
"Male","179"
"14",""
"Female","213"
"Male","237"
"15",""
"Female","213"
"Male","165"
"16",""
"Female","215"
"Male","164"
"17",""
"Female","160"
"Male","133"
"18",""
"Female","207"
"Male","137"
"19",""
"Female","127"
"Male","75"
"2",""
"Female","176"
"Male","205"
"20",""
"Female","196"
"Male","102"
"21",""
"Female","134"
"Male","65"
"22",""
"Female","177"
"Male","77"
"23",""
"Female","133"
"Male","36"
"24",""
"Female","152"
"Male","75"
"25",""
"Female","194"
"Male","56"
"26",""
"Female","149"
"Male","59"
"27",""
"Female","120"
"Male","49"
"28",""
"Female","164"
"Male","75"
"29",""
"Female","54"
"Male","29"
"3",""
"Female","183"
"Male","210"
"30",""
"Female","193"
"Male","84"
"31",""
"Female","67"
"Male","41"
"32",""
"Female","105"
"Male","57"
"33",""
"Female","84"
"Male","48"
"34",""
"Female","81"
"Male","46"
"35",""
"Female","186"
"Male","84"
"36",""
"Female","90"
"Male","51"
"37",""
"Female","49"
"Male","32"
"38",""
"Female","118"
"Male","73"
"39",""
"Female","44"
"Male","36"
"4",""
"Female","227"
"Male","266"
"40",""
"Female","185"
"Male","90"
"41",""
"Female","41"
"Male","40"
"42",""
"Female","75"
"Male","60"
"43",""
"Female","41"
"Male","27"
"44",""
"Female","40"
"Male","32"
"45",""
"Female","129"
"Male","87"
"46",""
"Female","43"
"Male","43"
"47",""
"Female","35"
"Male","32"
"48",""
"Female","88"
"Male","67"
"49",""
"Female","38"
"Male","15"
"5",""
"Female","190"
"Male","225"
"50",""
"Female","134"
"Male","79"
"51",""
"Female","38"
"Male","32"
"52",""
"Female","61"
"Male","46"
"53",""
"Female","29"
"Male","36"
"54",""
"Female","46"
"Male","36"
"55",""
"Female","97"
"Male","51"
"56",""
"Female","50"
"Male","32"
"57",""
"Female","32"
"Male","24"
"58",""
"Female","52"
"Male","55"
"59",""
"Female","31"
"Male","21"
"6",""
"Female","210"
"Male","211"
"60",""
"Female","141"
"Male","74"
"61",""
"Female","40"
"Male","32"
"62",""
"Female","88"
"Male","48"
"63",""
"Female","50"
"Male","33"
"64",""
"Female","35"
"Male","35"
"65",""
"Female","121"
"Male","67"
"66",""
"Female","35"
"Male","35"
"67",""
"Female","28"
"Male","25"
"68",""
"Female","40"
"Male","43"
"69",""
"Female","10"
"Male","10"
"7",""
"Female","166"
"Male","187"
"70",""
"Female","69"
"Male","47"
"71",""
"Female","12"
"Male","8"
"72",""
"Female","38"
"Male","28"
"73",""
"Female","11"
"Male","8"
"74",""
"Female","12"
"Male","8"
"75",""
"Female","39"
"Male","14"
"76",""
"Female","6"
"Male","8"
"77",""
"Female","3"
"Male","6"
"78",""
"Female","17"
"Male","11"
"79",""
"Female","4"
"Male","4"
"8",""
"Female","211"
"Male","241"
"80",""
"Female","34"
"Male","15"
"81",""
"Female","1"
"Male","1"
"82",""
"Female","9"
"Male","4"
"83",""
"Female","3"
"Male","2"
"84",""
"Female","2"
"Male","4"
"85",""
"Female","22"
"Male","17"
"9",""
"Female","175"
"Male","214"
