"Population by Single Year of Age","Number"
"0",""
"Female","190"
"Male","210"
"1",""
"Female","207"
"Male","203"
"10",""
"Female","336"
"Male","368"
"11",""
"Female","311"
"Male","292"
"12",""
"Female","330"
"Male","361"
"13",""
"Female","333"
"Male","336"
"14",""
"Female","309"
"Male","329"
"15",""
"Female","359"
"Male","296"
"16",""
"Female","297"
"Male","267"
"17",""
"Female","305"
"Male","290"
"18",""
"Female","297"
"Male","234"
"19",""
"Female","199"
"Male","180"
"2",""
"Female","240"
"Male","206"
"20",""
"Female","197"
"Male","175"
"21",""
"Female","191"
"Male","158"
"22",""
"Female","208"
"Male","165"
"23",""
"Female","169"
"Male","139"
"24",""
"Female","207"
"Male","123"
"25",""
"Female","196"
"Male","138"
"26",""
"Female","176"
"Male","123"
"27",""
"Female","125"
"Male","128"
"28",""
"Female","159"
"Male","106"
"29",""
"Female","111"
"Male","98"
"3",""
"Female","192"
"Male","213"
"30",""
"Female","179"
"Male","144"
"31",""
"Female","129"
"Male","105"
"32",""
"Female","137"
"Male","119"
"33",""
"Female","76"
"Male","66"
"34",""
"Female","109"
"Male","81"
"35",""
"Female","171"
"Male","115"
"36",""
"Female","136"
"Male","107"
"37",""
"Female","110"
"Male","87"
"38",""
"Female","123"
"Male","94"
"39",""
"Female","110"
"Male","86"
"4",""
"Female","246"
"Male","232"
"40",""
"Female","194"
"Male","161"
"41",""
"Female","110"
"Male","80"
"42",""
"Female","137"
"Male","114"
"43",""
"Female","114"
"Male","89"
"44",""
"Female","105"
"Male","88"
"45",""
"Female","162"
"Male","114"
"46",""
"Female","98"
"Male","87"
"47",""
"Female","93"
"Male","98"
"48",""
"Female","112"
"Male","101"
"49",""
"Female","95"
"Male","104"
"5",""
"Female","248"
"Male","269"
"50",""
"Female","167"
"Male","133"
"51",""
"Female","89"
"Male","94"
"52",""
"Female","124"
"Male","113"
"53",""
"Female","89"
"Male","63"
"54",""
"Female","73"
"Male","61"
"55",""
"Female","125"
"Male","92"
"56",""
"Female","82"
"Male","89"
"57",""
"Female","76"
"Male","87"
"58",""
"Female","81"
"Male","92"
"59",""
"Female","72"
"Male","77"
"6",""
"Female","250"
"Male","275"
"60",""
"Female","130"
"Male","109"
"61",""
"Female","82"
"Male","81"
"62",""
"Female","56"
"Male","61"
"63",""
"Female","49"
"Male","52"
"64",""
"Female","52"
"Male","54"
"65",""
"Female","83"
"Male","77"
"66",""
"Female","60"
"Male","58"
"67",""
"Female","71"
"Male","77"
"68",""
"Female","56"
"Male","72"
"69",""
"Female","47"
"Male","49"
"7",""
"Female","294"
"Male","276"
"70",""
"Female","71"
"Male","63"
"71",""
"Female","41"
"Male","34"
"72",""
"Female","54"
"Male","56"
"73",""
"Female","47"
"Male","35"
"74",""
"Female","29"
"Male","31"
"75",""
"Female","53"
"Male","42"
"76",""
"Female","34"
"Male","27"
"77",""
"Female","43"
"Male","30"
"78",""
"Female","45"
"Male","33"
"79",""
"Female","24"
"Male","22"
"8",""
"Female","265"
"Male","311"
"80",""
"Female","43"
"Male","29"
"81",""
"Female","17"
"Male","20"
"82",""
"Female","20"
"Male","17"
"83",""
"Female","18"
"Male","13"
"84",""
"Female","18"
"Male","16"
"85",""
"Female","75"
"Male","45"
"9",""
"Female","265"
"Male","301"
