"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","45"
"Male","57"
"","102"
"Bangali",""
"Female","48"
"Male","46"
"","94"
"Bantar/Sardar",""
"Female","205"
"Male","166"
"","371"
"Baraee",""
"Female","72"
"Male","81"
"","153"
"Brahman - Hill",""
"Female","75"
"Male","64"
"","139"
"Brahman - Tarai",""
"Female","63"
"Male","70"
"","133"
"Chamar/ Harijan/ Ram",""
"Female","504"
"Male","475"
"","979"
"Chhetri",""
"Female","20"
"Male","15"
"","35"
"Danuwar",""
"Female","6"
"Male","6"
"","12"
"Dev",""
"Female","27"
"Male","25"
"","52"
"Dhanuk",""
"Female","523"
"Male","487"
"","1010"
"Dom",""
"Female","10"
"Male","11"
"","21"
"Dusadh/ Pasawan/ Pasi",""
"Female","54"
"Male","52"
"","106"
"Gaderi/Bhedihar",""
"Female","179"
"Male","201"
"","380"
"Gurung",""
"Female","4"
"Male","7"
"","11"
"Hajam/Thakur",""
"Female","37"
"Male","42"
"","79"
"Halwai",""
"Female","369"
"Male","337"
"","706"
"Jhangad/ Dhagar",""
"Female","588"
"Male","553"
"","1141"
"Kalwar",""
"Female","95"
"Male","85"
"","180"
"Kamar",""
"Female","4"
"Male","7"
"","11"
"Kami",""
"Female","17"
"Male","21"
"","38"
"Kathabaniyan",""
"Female","360"
"Male","382"
"","742"
"Kayastha",""
"Female","29"
"Male","29"
"","58"
"Khatwe",""
"Female","128"
"Male","136"
"","264"
"Koiri/Kushwaha",""
"Female","2317"
"Male","2371"
"","4688"
"Kumal",""
"Female","22"
"Male","18"
"","40"
"Kumhar",""
"Female","7"
"Male","12"
"","19"
"Kurmi",""
"Female","242"
"Male","301"
"","543"
"Lepcha",""
"Female","46"
"Male","41"
"","87"
"Lohar",""
"Female","19"
"Male","27"
"","46"
"Magar",""
"Female","22"
"Male","15"
"","37"
"Mali",""
"Female","33"
"Male","31"
"","64"
"Mallaha",""
"Female","327"
"Male","330"
"","657"
"Marwadi",""
"Female","79"
"Male","81"
"","160"
"Musahar",""
"Female","342"
"Male","343"
"","685"
"Musalman",""
"Female","11282"
"Male","10650"
"","21932"
"Newar",""
"Female","19"
"Male","12"
"","31"
"Nuniya",""
"Female","341"
"Male","359"
"","700"
"Others",""
"Female","31"
"Male","12"
"","43"
"Rai",""
"Female","21"
"Male","15"
"","36"
"Rajput",""
"Female","19"
"Male","17"
"","36"
"Sanyasi/Dasnami",""
"Female","110"
"Male","116"
"","226"
"Sarbaria",""
"Female","167"
"Male","174"
"","341"
"Sonar",""
"Female","128"
"Male","125"
"","253"
"Tamang",""
"Female","13"
"Male","14"
"","27"
"Tatma/Tatwa",""
"Female","378"
"Male","400"
"","778"
"Teli",""
"Female","558"
"Male","592"
"","1150"
"Terai Others",""
"Female","14"
"Male","11"
"","25"
"Tharu",""
"Female","14"
"Male","5"
"","19"
"Undefined Others",""
"Female","14"
"Male","13"
"","27"
"Yadav",""
"Female","680"
"Male","699"
"","1379"
