"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","34"
"Male","35"
"Badi",""
"Female","15"
"Male","12"
"Bangali",""
"Female","36"
"Male","21"
"Baraee",""
"Female","93"
"Male","112"
"Brahman - Hill",""
"Female","2568"
"Male","2175"
"Brahman - Tarai",""
"Female","84"
"Male","114"
"Chamar/ Harijan/ Ram",""
"Female","712"
"Male","722"
"Chhetri",""
"Female","1678"
"Male","1478"
"Damai/Dholi",""
"Female","51"
"Male","34"
"Dhandi",""
"Female","26"
"Male","30"
"Dhankar/ Dharikar",""
"Female","30"
"Male","32"
"Dhobi",""
"Female","535"
"Male","497"
"Dusadh/ Pasawan/ Pasi",""
"Female","262"
"Male","271"
"Foreigner",""
"Female","23"
"Male","19"
"Gaderi/Bhedihar",""
"Female","72"
"Male","70"
"Gharti/Bhujel",""
"Female","8"
"Male","16"
"Gurung",""
"Female","327"
"Male","258"
"Hajam/Thakur",""
"Female","190"
"Male","181"
"Halwai",""
"Female","76"
"Male","79"
"Kahar",""
"Female","370"
"Male","359"
"Kalwar",""
"Female","145"
"Male","129"
"Kami",""
"Female","581"
"Male","479"
"Kathabaniyan",""
"Female","374"
"Male","417"
"Kewat",""
"Female","1164"
"Male","1056"
"Koiri/Kushwaha",""
"Female","123"
"Male","114"
"Kumal",""
"Female","123"
"Male","98"
"Kumhar",""
"Female","16"
"Male","19"
"Kurmi",""
"Female","187"
"Male","201"
"Lodh",""
"Female","262"
"Male","251"
"Lohar",""
"Female","61"
"Male","67"
"Magar",""
"Female","1045"
"Male","861"
"Majhi",""
"Female","38"
"Male","27"
"Mali",""
"Female","12"
"Male","17"
"Mallaha",""
"Female","743"
"Male","777"
"Marwadi",""
"Female","7"
"Male","13"
"Musahar",""
"Female","17"
"Male","12"
"Musalman",""
"Female","997"
"Male","929"
"Newar",""
"Female","110"
"Male","86"
"Others",""
"Female","25"
"Male","17"
"Pattharkatta/ Kushwadiya",""
"Female","15"
"Male","25"
"Rajbhar",""
"Female","11"
"Male","16"
"Sanyasi/Dasnami",""
"Female","39"
"Male","39"
"Sarki",""
"Female","69"
"Male","58"
"Sherpa",""
"Female","10"
"Male","10"
"Sonar",""
"Female","4"
"Male","8"
"Tamang",""
"Female","20"
"Male","11"
"Teli",""
"Female","300"
"Male","329"
"Terai Others",""
"Female","77"
"Male","64"
"Thakuri",""
"Female","87"
"Male","90"
"Tharu",""
"Female","4114"
"Male","3844"
"Yadav",""
"Female","1951"
"Male","1970"
