"Population by Single Year of Age","Number"
"0",""
"Female","214"
"Male","235"
"1",""
"Female","177"
"Male","179"
"10",""
"Female","357"
"Male","367"
"11",""
"Female","320"
"Male","295"
"12",""
"Female","393"
"Male","402"
"13",""
"Female","359"
"Male","372"
"14",""
"Female","392"
"Male","361"
"15",""
"Female","346"
"Male","354"
"16",""
"Female","348"
"Male","321"
"17",""
"Female","306"
"Male","260"
"18",""
"Female","328"
"Male","284"
"19",""
"Female","219"
"Male","176"
"2",""
"Female","210"
"Male","239"
"20",""
"Female","259"
"Male","166"
"21",""
"Female","246"
"Male","119"
"22",""
"Female","288"
"Male","136"
"23",""
"Female","249"
"Male","111"
"24",""
"Female","287"
"Male","117"
"25",""
"Female","301"
"Male","145"
"26",""
"Female","246"
"Male","113"
"27",""
"Female","250"
"Male","125"
"28",""
"Female","296"
"Male","125"
"29",""
"Female","160"
"Male","85"
"3",""
"Female","219"
"Male","212"
"30",""
"Female","347"
"Male","168"
"31",""
"Female","145"
"Male","69"
"32",""
"Female","239"
"Male","114"
"33",""
"Female","155"
"Male","83"
"34",""
"Female","151"
"Male","83"
"35",""
"Female","378"
"Male","180"
"36",""
"Female","169"
"Male","94"
"37",""
"Female","122"
"Male","77"
"38",""
"Female","197"
"Male","131"
"39",""
"Female","125"
"Male","87"
"4",""
"Female","238"
"Male","270"
"40",""
"Female","401"
"Male","210"
"41",""
"Female","110"
"Male","86"
"42",""
"Female","167"
"Male","128"
"43",""
"Female","116"
"Male","84"
"44",""
"Female","108"
"Male","75"
"45",""
"Female","275"
"Male","186"
"46",""
"Female","124"
"Male","94"
"47",""
"Female","109"
"Male","82"
"48",""
"Female","185"
"Male","111"
"49",""
"Female","97"
"Male","86"
"5",""
"Female","271"
"Male","278"
"50",""
"Female","308"
"Male","214"
"51",""
"Female","88"
"Male","84"
"52",""
"Female","118"
"Male","127"
"53",""
"Female","97"
"Male","88"
"54",""
"Female","86"
"Male","84"
"55",""
"Female","204"
"Male","157"
"56",""
"Female","102"
"Male","85"
"57",""
"Female","80"
"Male","62"
"58",""
"Female","106"
"Male","86"
"59",""
"Female","75"
"Male","62"
"6",""
"Female","269"
"Male","302"
"60",""
"Female","257"
"Male","194"
"61",""
"Female","66"
"Male","58"
"62",""
"Female","92"
"Male","75"
"63",""
"Female","64"
"Male","62"
"64",""
"Female","81"
"Male","58"
"65",""
"Female","160"
"Male","119"
"66",""
"Female","75"
"Male","67"
"67",""
"Female","69"
"Male","66"
"68",""
"Female","75"
"Male","76"
"69",""
"Female","37"
"Male","36"
"7",""
"Female","309"
"Male","334"
"70",""
"Female","137"
"Male","101"
"71",""
"Female","21"
"Male","37"
"72",""
"Female","49"
"Male","49"
"73",""
"Female","36"
"Male","43"
"74",""
"Female","17"
"Male","43"
"75",""
"Female","86"
"Male","65"
"76",""
"Female","36"
"Male","31"
"77",""
"Female","34"
"Male","29"
"78",""
"Female","38"
"Male","46"
"79",""
"Female","26"
"Male","20"
"8",""
"Female","295"
"Male","355"
"80",""
"Female","64"
"Male","47"
"81",""
"Female","18"
"Male","22"
"82",""
"Female","20"
"Male","23"
"83",""
"Female","17"
"Male","20"
"84",""
"Female","24"
"Male","20"
"85",""
"Female","82"
"Male","57"
"9",""
"Female","298"
"Male","325"
