"Population by Single Year of Age","Number"
"0",""
"Female","177"
"Male","160"
"1",""
"Female","146"
"Male","169"
"10",""
"Female","245"
"Male","275"
"11",""
"Female","192"
"Male","180"
"12",""
"Female","312"
"Male","300"
"13",""
"Female","222"
"Male","207"
"14",""
"Female","238"
"Male","258"
"15",""
"Female","242"
"Male","224"
"16",""
"Female","259"
"Male","212"
"17",""
"Female","195"
"Male","182"
"18",""
"Female","248"
"Male","208"
"19",""
"Female","133"
"Male","107"
"2",""
"Female","169"
"Male","201"
"20",""
"Female","242"
"Male","163"
"21",""
"Female","146"
"Male","79"
"22",""
"Female","203"
"Male","109"
"23",""
"Female","111"
"Male","84"
"24",""
"Female","149"
"Male","94"
"25",""
"Female","184"
"Male","107"
"26",""
"Female","148"
"Male","98"
"27",""
"Female","98"
"Male","76"
"28",""
"Female","168"
"Male","113"
"29",""
"Female","73"
"Male","44"
"3",""
"Female","186"
"Male","190"
"30",""
"Female","203"
"Male","143"
"31",""
"Female","45"
"Male","36"
"32",""
"Female","105"
"Male","95"
"33",""
"Female","81"
"Male","65"
"34",""
"Female","78"
"Male","61"
"35",""
"Female","197"
"Male","137"
"36",""
"Female","92"
"Male","65"
"37",""
"Female","37"
"Male","42"
"38",""
"Female","109"
"Male","80"
"39",""
"Female","40"
"Male","30"
"4",""
"Female","214"
"Male","190"
"40",""
"Female","195"
"Male","150"
"41",""
"Female","36"
"Male","39"
"42",""
"Female","118"
"Male","85"
"43",""
"Female","48"
"Male","53"
"44",""
"Female","38"
"Male","48"
"45",""
"Female","152"
"Male","117"
"46",""
"Female","71"
"Male","51"
"47",""
"Female","45"
"Male","36"
"48",""
"Female","115"
"Male","85"
"49",""
"Female","40"
"Male","33"
"5",""
"Female","229"
"Male","229"
"50",""
"Female","164"
"Male","128"
"51",""
"Female","33"
"Male","33"
"52",""
"Female","68"
"Male","65"
"53",""
"Female","26"
"Male","45"
"54",""
"Female","46"
"Male","44"
"55",""
"Female","104"
"Male","91"
"56",""
"Female","49"
"Male","56"
"57",""
"Female","35"
"Male","39"
"58",""
"Female","47"
"Male","73"
"59",""
"Female","29"
"Male","23"
"6",""
"Female","211"
"Male","217"
"60",""
"Female","155"
"Male","98"
"61",""
"Female","36"
"Male","37"
"62",""
"Female","56"
"Male","55"
"63",""
"Female","32"
"Male","34"
"64",""
"Female","29"
"Male","31"
"65",""
"Female","123"
"Male","71"
"66",""
"Female","24"
"Male","23"
"67",""
"Female","19"
"Male","23"
"68",""
"Female","52"
"Male","49"
"69",""
"Female","9"
"Male","15"
"7",""
"Female","198"
"Male","175"
"70",""
"Female","94"
"Male","60"
"71",""
"Female","13"
"Male","12"
"72",""
"Female","47"
"Male","34"
"73",""
"Female","13"
"Male","19"
"74",""
"Female","7"
"Male","11"
"75",""
"Female","55"
"Male","37"
"76",""
"Female","12"
"Male","8"
"77",""
"Female","10"
"Male","14"
"78",""
"Female","19"
"Male","20"
"79",""
"Female","6"
"Male","4"
"8",""
"Female","265"
"Male","269"
"80",""
"Female","45"
"Male","22"
"81",""
"Female","5"
"Male","6"
"82",""
"Female","4"
"Male","9"
"83",""
"Female","4"
"Male","6"
"84",""
"Female","4"
"Male","6"
"85",""
"Female","31"
"Male","22"
"9",""
"Female","219"
"Male","200"
