"Population by Mother tongue","Number"
"Bahing",""
"Female","20"
"Male","18"
"","38"
"Bangla",""
"Female","8"
"Male","14"
"","22"
"Bantawa",""
"Female","153"
"Male","113"
"","266"
"Bhojpuri",""
"Female","95"
"Male","103"
"","198"
"Bhujel",""
"Female","95"
"Male","81"
"","176"
"Chamling",""
"Female","26"
"Male","27"
"","53"
"Dumi",""
"Female","9"
"Male","9"
"","18"
"Gurung",""
"Female","26"
"Male","18"
"","44"
"Hindi",""
"Female","46"
"Male","46"
"","92"
"Khaling",""
"Female","6"
"Male","10"
"","16"
"Kulung",""
"Female","64"
"Male","44"
"","108"
"Lapcha",""
"Female","5"
"Male","8"
"","13"
"Limbu",""
"Female","351"
"Male","293"
"","644"
"Magar",""
"Female","135"
"Male","105"
"","240"
"Maithili",""
"Female","3796"
"Male","3713"
"","7509"
"Majhi",""
"Female","210"
"Male","228"
"","438"
"Nepali",""
"Female","9321"
"Male","7984"
"","17305"
"Newar",""
"Female","304"
"Male","252"
"","556"
"Not Reported",""
"Female","50"
"Male","45"
"","95"
"Others",""
"Female","57"
"Male","45"
"","102"
"Puma",""
"Female","5"
"Male","6"
"","11"
"Rai",""
"Female","517"
"Male","403"
"","920"
"Sampang",""
"Female","39"
"Male","17"
"","56"
"Sherpa",""
"Female","41"
"Male","27"
"","68"
"Sunuwar",""
"Female","46"
"Male","41"
"","87"
"Tamang",""
"Female","130"
"Male","102"
"","232"
"Thami",""
"Female","18"
"Male","16"
"","34"
"Tharu",""
"Female","11207"
"Male","9333"
"","20540"
"Thulung",""
"Female","35"
"Male","32"
"","67"
"Uranw/Urau",""
"Female","383"
"Male","316"
"","699"
"Urdu",""
"Female","512"
"Male","508"
"","1020"
"Wambule",""
"Female","6"
"Male","9"
"","15"
"Yakkha",""
"Female","9"
"Male","8"
"","17"
"Yamphu/Yamphe",""
"Female","13"
"Male","10"
"","23"
