"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","15"
"Male","13"
"","28"
"Badi",""
"Female","44"
"Male","33"
"","77"
"Bahing",""
"Female","7"
"Male","7"
"","14"
"Bangali",""
"Female","10"
"Male","15"
"","25"
"Bantaba",""
"Female","74"
"Male","59"
"","133"
"Bantar/Sardar",""
"Female","602"
"Male","576"
"","1178"
"Baraee",""
"Female","21"
"Male","21"
"","42"
"Bhote",""
"Female","9"
"Male","11"
"","20"
"Brahman - Hill",""
"Female","3150"
"Male","2725"
"","5875"
"Brahman - Tarai",""
"Female","80"
"Male","71"
"","151"
"Byasi/Sauka",""
"Female","15"
"Male","16"
"","31"
"Chamar/ Harijan/ Ram",""
"Female","283"
"Male","230"
"","513"
"Chamling",""
"Female","41"
"Male","36"
"","77"
"Chhetri",""
"Female","3626"
"Male","3045"
"","6671"
"Damai/Dholi",""
"Female","236"
"Male","184"
"","420"
"Dhanuk",""
"Female","82"
"Male","86"
"","168"
"Dhimal",""
"Female","326"
"Male","295"
"","621"
"Dom",""
"Female","31"
"Male","31"
"","62"
"Dusadh/ Pasawan/ Pasi",""
"Female","7"
"Male","5"
"","12"
"Gaderi/Bhedihar",""
"Female","6"
"Male","9"
"","15"
"Gharti/Bhujel",""
"Female","134"
"Male","132"
"","266"
"Gurung",""
"Female","69"
"Male","54"
"","123"
"Hajam/Thakur",""
"Female","183"
"Male","150"
"","333"
"Halwai",""
"Female","178"
"Male","201"
"","379"
"Jhangad/ Dhagar",""
"Female","394"
"Male","327"
"","721"
"Kalwar",""
"Female","12"
"Male","9"
"","21"
"Kami",""
"Female","443"
"Male","383"
"","826"
"Kathabaniyan",""
"Female","110"
"Male","116"
"","226"
"Kayastha",""
"Female","22"
"Male","19"
"","41"
"Khatwe",""
"Female","77"
"Male","64"
"","141"
"Khawas",""
"Female","233"
"Male","203"
"","436"
"Koiri/Kushwaha",""
"Female","91"
"Male","95"
"","186"
"Kulung",""
"Female","23"
"Male","19"
"","42"
"Kumal",""
"Female","11"
"Male","12"
"","23"
"Kumhar",""
"Female","15"
"Male","14"
"","29"
"Kurmi",""
"Female","6"
"Male","6"
"","12"
"Lepcha",""
"Female","5"
"Male","8"
"","13"
"Limbu",""
"Female","404"
"Male","328"
"","732"
"Lohar",""
"Female","33"
"Male","38"
"","71"
"Magar",""
"Female","237"
"Male","209"
"","446"
"Majhi",""
"Female","271"
"Male","270"
"","541"
"Mali",""
"Female","26"
"Male","30"
"","56"
"Mallaha",""
"Female","162"
"Male","157"
"","319"
"Marwadi",""
"Female","16"
"Male","24"
"","40"
"Musahar",""
"Female","1181"
"Male","1177"
"","2358"
"Musalman",""
"Female","612"
"Male","584"
"","1196"
"Newar",""
"Female","711"
"Male","593"
"","1304"
"Others",""
"Female","57"
"Male","43"
"","100"
"Rai",""
"Female","926"
"Male","748"
"","1674"
"Rajput",""
"Female","14"
"Male","17"
"","31"
"Samgpang",""
"Female","11"
"Male","5"
"","16"
"Sanyasi/Dasnami",""
"Female","113"
"Male","81"
"","194"
"Sarki",""
"Female","73"
"Male","69"
"","142"
"Sherpa",""
"Female","58"
"Male","37"
"","95"
"Sonar",""
"Female","10"
"Male","19"
"","29"
"Sudhi",""
"Female","40"
"Male","39"
"","79"
"Sunuwar",""
"Female","61"
"Male","53"
"","114"
"Tamang",""
"Female","228"
"Male","189"
"","417"
"Tatma/Tatwa",""
"Female","11"
"Male","14"
"","25"
"Teli",""
"Female","563"
"Male","584"
"","1147"
"Terai Others",""
"Female","40"
"Male","32"
"","72"
"Thakuri",""
"Female","24"
"Male","17"
"","41"
"Thami",""
"Female","19"
"Male","16"
"","35"
"Tharu",""
"Female","11044"
"Male","9206"
"","20250"
"Thulung",""
"Female","22"
"Male","18"
"","40"
"Undefined Others",""
"Female","42"
"Male","39"
"","81"
"Yadav",""
"Female","54"
"Male","61"
"","115"
"Yakkha",""
"Female","4"
"Male","7"
"","11"
