"Population by Educational Attainment","Number"
"Beginners",""
"Female","461"
"Male","552"
"","1013"
"Graduate and Equivalent",""
"Female","164"
"Male","427"
"","591"
"Intermediate and Equivalent",""
"Female","695"
"Male","886"
"","1581"
"Level not Stated",""
"Female","109"
"Male","142"
"","251"
"Lower Secondary (Class 6-8)",""
"Female","3177"
"Male","3441"
"","6618"
"Non Formal Education",""
"Female","1202"
"Male","1246"
"","2448"
"Others",""
"Female","2"
"Male","4"
"","6"
"Post Graduate Equivalent and Above",""
"Female","24"
"Male","92"
"","116"
"Primary Education (1-5 Class)",""
"Female","4978"
"Male","5389"
"","10367"
"Secondary Level (Class 9-10)",""
"Female","2427"
"Male","2536"
"","4963"
"SLC and Equivalent",""
"Female","2205"
"Male","2320"
"","4525"
