"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","7"
"Male","6"
"Badi",""
"Female","41"
"Male","31"
"Bahing",""
"Female","61"
"Male","42"
"Bangali",""
"Female","420"
"Male","366"
"Bantaba",""
"Female","287"
"Male","232"
"Bantar/Sardar",""
"Female","68"
"Male","65"
"Baraee",""
"Female","27"
"Male","20"
"Bhote",""
"Female","126"
"Male","116"
"Brahman - Hill",""
"Female","4634"
"Male","3729"
"Brahman - Tarai",""
"Female","201"
"Male","155"
"Byasi/Sauka",""
"Female","49"
"Male","47"
"Chamar/ Harijan/ Ram",""
"Female","394"
"Male","350"
"Chamling",""
"Female","163"
"Male","123"
"Chhetri",""
"Female","9540"
"Male","7663"
"Dalit Others",""
"Female","15"
"Male","16"
"Damai/Dholi",""
"Female","732"
"Male","569"
"Danuwar",""
"Female","27"
"Male","38"
"Dev",""
"Female","11"
"Male","7"
"Dhanuk",""
"Female","550"
"Male","543"
"Dhimal",""
"Female","1359"
"Male","1159"
"Dhobi",""
"Female","67"
"Male","59"
"Dom",""
"Female","33"
"Male","32"
"Dusadh/ Pasawan/ Pasi",""
"Female","62"
"Male","50"
"Foreigner",""
"Female","10"
"Male","13"
"Gaderi/Bhedihar",""
"Female","112"
"Male","95"
"Gharti/Bhujel",""
"Female","292"
"Male","248"
"Gurung",""
"Female","300"
"Male","243"
"Hajam/Thakur",""
"Female","153"
"Male","125"
"Halkhor",""
"Female","4"
"Male","8"
"Halwai",""
"Female","257"
"Male","277"
"Jhangad/ Dhagar",""
"Female","1427"
"Male","1212"
"Kalwar",""
"Female","38"
"Male","39"
"Kami",""
"Female","1447"
"Male","1180"
"Kanu",""
"Female","7"
"Male","10"
"Kathabaniyan",""
"Female","159"
"Male","163"
"Kayastha",""
"Female","43"
"Male","32"
"Kewat",""
"Female","9"
"Male","7"
"Khatwe",""
"Female","260"
"Male","239"
"Khawas",""
"Female","82"
"Male","96"
"Koiri/Kushwaha",""
"Female","376"
"Male","364"
"Kulung",""
"Female","497"
"Male","480"
"Kumal",""
"Female","43"
"Male","32"
"Kumhar",""
"Female","6"
"Male","18"
"Kurmi",""
"Female","12"
"Male","8"
"Limbu",""
"Female","1372"
"Male","1166"
"Lohar",""
"Female","16"
"Male","18"
"Loharung",""
"Female","22"
"Male","24"
"Magar",""
"Female","1975"
"Male","1800"
"Majhi",""
"Female","972"
"Male","848"
"Mallaha",""
"Female","127"
"Male","126"
"Marwadi",""
"Female","82"
"Male","77"
"Musahar",""
"Female","958"
"Male","903"
"Musalman",""
"Female","860"
"Male","867"
"Newar",""
"Female","1497"
"Male","1301"
"Nuniya",""
"Female","15"
"Male","16"
"Others",""
"Female","38"
"Male","34"
"Punjabi/Sikh",""
"Female","46"
"Male","40"
"Rai",""
"Female","3867"
"Male","3213"
"Rajbhar",""
"Female","13"
"Male","11"
"Rajput",""
"Female","50"
"Male","37"
"Samgpang",""
"Female","25"
"Male","19"
"Sanyasi/Dasnami",""
"Female","234"
"Male","186"
"Sarbaria",""
"Female","92"
"Male","108"
"Sarki",""
"Female","387"
"Male","317"
"Sherpa",""
"Female","116"
"Male","116"
"Sonar",""
"Female","55"
"Male","53"
"Sudhi",""
"Female","131"
"Male","123"
"Sunuwar",""
"Female","131"
"Male","105"
"Tamang",""
"Female","1037"
"Male","849"
"Tatma/Tatwa",""
"Female","78"
"Male","63"
"Teli",""
"Female","416"
"Male","432"
"Terai Others",""
"Female","78"
"Male","69"
"Thakuri",""
"Female","87"
"Male","69"
"Tharu",""
"Female","2210"
"Male","1837"
"Thulung",""
"Female","49"
"Male","42"
"Undefined Others",""
"Female","53"
"Male","42"
"Yadav",""
"Female","261"
"Male","277"
"Yakkha",""
"Female","69"
"Male","55"
"Yamphu",""
"Female","19"
"Male","11"
