"Population by Single Year of Age","Number"
"0",""
"Female","206"
"Male","229"
"1",""
"Female","196"
"Male","204"
"10",""
"Female","357"
"Male","396"
"11",""
"Female","360"
"Male","335"
"12",""
"Female","410"
"Male","390"
"13",""
"Female","397"
"Male","365"
"14",""
"Female","439"
"Male","380"
"15",""
"Female","440"
"Male","395"
"16",""
"Female","423"
"Male","366"
"17",""
"Female","397"
"Male","356"
"18",""
"Female","452"
"Male","353"
"19",""
"Female","295"
"Male","208"
"2",""
"Female","179"
"Male","229"
"20",""
"Female","347"
"Male","247"
"21",""
"Female","272"
"Male","174"
"22",""
"Female","356"
"Male","262"
"23",""
"Female","220"
"Male","210"
"24",""
"Female","273"
"Male","219"
"25",""
"Female","301"
"Male","205"
"26",""
"Female","262"
"Male","186"
"27",""
"Female","232"
"Male","206"
"28",""
"Female","285"
"Male","217"
"29",""
"Female","149"
"Male","133"
"3",""
"Female","221"
"Male","222"
"30",""
"Female","350"
"Male","249"
"31",""
"Female","119"
"Male","91"
"32",""
"Female","227"
"Male","216"
"33",""
"Female","175"
"Male","113"
"34",""
"Female","129"
"Male","111"
"35",""
"Female","341"
"Male","257"
"36",""
"Female","170"
"Male","149"
"37",""
"Female","137"
"Male","113"
"38",""
"Female","172"
"Male","151"
"39",""
"Female","106"
"Male","85"
"4",""
"Female","240"
"Male","244"
"40",""
"Female","426"
"Male","242"
"41",""
"Female","113"
"Male","84"
"42",""
"Female","177"
"Male","173"
"43",""
"Female","128"
"Male","124"
"44",""
"Female","113"
"Male","81"
"45",""
"Female","314"
"Male","245"
"46",""
"Female","124"
"Male","95"
"47",""
"Female","118"
"Male","116"
"48",""
"Female","178"
"Male","175"
"49",""
"Female","91"
"Male","97"
"5",""
"Female","283"
"Male","264"
"50",""
"Female","325"
"Male","268"
"51",""
"Female","111"
"Male","106"
"52",""
"Female","144"
"Male","164"
"53",""
"Female","104"
"Male","77"
"54",""
"Female","76"
"Male","90"
"55",""
"Female","180"
"Male","194"
"56",""
"Female","132"
"Male","125"
"57",""
"Female","83"
"Male","93"
"58",""
"Female","104"
"Male","101"
"59",""
"Female","70"
"Male","80"
"6",""
"Female","285"
"Male","261"
"60",""
"Female","253"
"Male","188"
"61",""
"Female","68"
"Male","72"
"62",""
"Female","90"
"Male","89"
"63",""
"Female","49"
"Male","57"
"64",""
"Female","72"
"Male","58"
"65",""
"Female","169"
"Male","120"
"66",""
"Female","70"
"Male","67"
"67",""
"Female","76"
"Male","85"
"68",""
"Female","100"
"Male","96"
"69",""
"Female","40"
"Male","53"
"7",""
"Female","322"
"Male","284"
"70",""
"Female","137"
"Male","124"
"71",""
"Female","36"
"Male","40"
"72",""
"Female","70"
"Male","63"
"73",""
"Female","33"
"Male","50"
"74",""
"Female","41"
"Male","33"
"75",""
"Female","74"
"Male","62"
"76",""
"Female","30"
"Male","34"
"77",""
"Female","27"
"Male","35"
"78",""
"Female","51"
"Male","53"
"79",""
"Female","18"
"Male","27"
"8",""
"Female","296"
"Male","357"
"80",""
"Female","47"
"Male","27"
"81",""
"Female","17"
"Male","13"
"82",""
"Female","15"
"Male","18"
"83",""
"Female","23"
"Male","18"
"84",""
"Female","28"
"Male","14"
"85",""
"Female","61"
"Male","59"
"9",""
"Female","315"
"Male","267"
