"Population by Single Year of Age","Number"
"0",""
"Female","235"
"Male","251"
"1",""
"Female","222"
"Male","204"
"10",""
"Female","318"
"Male","312"
"11",""
"Female","241"
"Male","207"
"12",""
"Female","335"
"Male","270"
"13",""
"Female","256"
"Male","230"
"14",""
"Female","272"
"Male","271"
"15",""
"Female","236"
"Male","200"
"16",""
"Female","241"
"Male","251"
"17",""
"Female","115"
"Male","85"
"18",""
"Female","200"
"Male","224"
"19",""
"Female","99"
"Male","82"
"2",""
"Female","306"
"Male","301"
"20",""
"Female","197"
"Male","120"
"21",""
"Female","102"
"Male","97"
"22",""
"Female","162"
"Male","138"
"23",""
"Female","119"
"Male","75"
"24",""
"Female","133"
"Male","94"
"25",""
"Female","193"
"Male","167"
"26",""
"Female","142"
"Male","97"
"27",""
"Female","112"
"Male","82"
"28",""
"Female","182"
"Male","153"
"29",""
"Female","75"
"Male","49"
"3",""
"Female","332"
"Male","300"
"30",""
"Female","215"
"Male","194"
"31",""
"Female","48"
"Male","59"
"32",""
"Female","98"
"Male","110"
"33",""
"Female","66"
"Male","50"
"34",""
"Female","82"
"Male","49"
"35",""
"Female","192"
"Male","167"
"36",""
"Female","78"
"Male","76"
"37",""
"Female","55"
"Male","34"
"38",""
"Female","134"
"Male","101"
"39",""
"Female","50"
"Male","35"
"4",""
"Female","296"
"Male","288"
"40",""
"Female","170"
"Male","164"
"41",""
"Female","59"
"Male","41"
"42",""
"Female","69"
"Male","93"
"43",""
"Female","45"
"Male","49"
"44",""
"Female","50"
"Male","30"
"45",""
"Female","150"
"Male","139"
"46",""
"Female","44"
"Male","43"
"47",""
"Female","38"
"Male","25"
"48",""
"Female","78"
"Male","64"
"49",""
"Female","26"
"Male","30"
"5",""
"Female","336"
"Male","312"
"50",""
"Female","118"
"Male","117"
"51",""
"Female","30"
"Male","30"
"52",""
"Female","46"
"Male","53"
"53",""
"Female","26"
"Male","21"
"54",""
"Female","33"
"Male","20"
"55",""
"Female","101"
"Male","101"
"56",""
"Female","44"
"Male","38"
"57",""
"Female","22"
"Male","21"
"58",""
"Female","55"
"Male","40"
"59",""
"Female","30"
"Male","19"
"6",""
"Female","310"
"Male","286"
"60",""
"Female","140"
"Male","101"
"61",""
"Female","31"
"Male","24"
"62",""
"Female","58"
"Male","35"
"63",""
"Female","20"
"Male","18"
"64",""
"Female","37"
"Male","23"
"65",""
"Female","128"
"Male","102"
"66",""
"Female","25"
"Male","15"
"67",""
"Female","18"
"Male","15"
"68",""
"Female","37"
"Male","42"
"69",""
"Female","12"
"Male","16"
"7",""
"Female","280"
"Male","269"
"70",""
"Female","126"
"Male","88"
"71",""
"Female","13"
"Male","15"
"72",""
"Female","38"
"Male","25"
"73",""
"Female","8"
"Male","11"
"74",""
"Female","7"
"Male","7"
"75",""
"Female","59"
"Male","49"
"76",""
"Female","9"
"Male","7"
"77",""
"Female","9"
"Male","10"
"78",""
"Female","4"
"Male","16"
"79",""
"Female","3"
"Male","2"
"8",""
"Female","337"
"Male","309"
"80",""
"Female","14"
"Male","13"
"81",""
"Female","3"
"Male","4"
"82",""
"Female","6"
"Male","2"
"83",""
"Female","1"
"Male","2"
"84",""
"Female","0"
"Male","1"
"85",""
"Female","11"
"Male","16"
"9",""
"Female","279"
"Male","235"
