"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","66"
"Male","69"
"Bangali",""
"Female","103"
"Male","122"
"Baraee",""
"Female","101"
"Male","89"
"Brahman - Hill",""
"Female","309"
"Male","329"
"Brahman - Tarai",""
"Female","133"
"Male","154"
"Chamar/ Harijan/ Ram",""
"Female","2168"
"Male","2220"
"Chhetri",""
"Female","611"
"Male","595"
"Damai/Dholi",""
"Female","25"
"Male","35"
"Dhankar/ Dharikar",""
"Female","8"
"Male","10"
"Dhobi",""
"Female","956"
"Male","929"
"Dhunia",""
"Female","328"
"Male","312"
"Dusadh/ Pasawan/ Pasi",""
"Female","387"
"Male","428"
"Gaderi/Bhedihar",""
"Female","45"
"Male","43"
"Gharti/Bhujel",""
"Female","110"
"Male","126"
"Hajam/Thakur",""
"Female","377"
"Male","379"
"Halwai",""
"Female","17"
"Male","25"
"Kahar",""
"Female","821"
"Male","790"
"Kalwar",""
"Female","134"
"Male","150"
"Kami",""
"Female","80"
"Male","74"
"Kathabaniyan",""
"Female","424"
"Male","449"
"Kewat",""
"Female","760"
"Male","772"
"Khawas",""
"Female","43"
"Male","38"
"Koiri/Kushwaha",""
"Female","216"
"Male","234"
"Kurmi",""
"Female","505"
"Male","544"
"Lodh",""
"Female","26"
"Male","33"
"Lohar",""
"Female","122"
"Male","137"
"Magar",""
"Female","126"
"Male","164"
"Majhi",""
"Female","26"
"Male","22"
"Mali",""
"Female","6"
"Male","6"
"Mallaha",""
"Female","240"
"Male","275"
"Musalman",""
"Female","3688"
"Male","3485"
"Newar",""
"Female","51"
"Male","46"
"Others",""
"Female","51"
"Male","46"
"Pattharkatta/ Kushwadiya",""
"Female","13"
"Male","20"
"Rajbhar",""
"Female","24"
"Male","26"
"Sanyasi/Dasnami",""
"Female","112"
"Male","101"
"Sonar",""
"Female","10"
"Male","13"
"Teli",""
"Female","478"
"Male","455"
"Terai Others",""
"Female","113"
"Male","110"
"Thakuri",""
"Female","30"
"Male","40"
"Tharu",""
"Female","1825"
"Male","1787"
"Yadav",""
"Female","2862"
"Male","2963"
