"Population by Mother tongue","Number"
"Achhami",""
"Female","13"
"Male","9"
"","22"
"Angika",""
"Female","9263"
"Male","9277"
"","18540"
"Athpariya",""
"Female","15"
"Male","7"
"","22"
"Avadhi",""
"Female","529"
"Male","464"
"","993"
"Bahing",""
"Female","150"
"Male","131"
"","281"
"Bangla",""
"Female","1815"
"Male","2019"
"","3834"
"Bantawa",""
"Female","4589"
"Male","3964"
"","8553"
"Bhojpuri",""
"Female","3662"
"Male","3933"
"","7595"
"Bhujel",""
"Female","6372"
"Male","5783"
"","12155"
"Chamling",""
"Female","2672"
"Male","2348"
"","5020"
"Chepang",""
"Female","76"
"Male","58"
"","134"
"Danuwar",""
"Female","642"
"Male","580"
"","1222"
"Dhimal",""
"Female","5763"
"Male","4632"
"","10395"
"Doteli",""
"Female","61"
"Male","44"
"","105"
"Dumi",""
"Female","287"
"Male","234"
"","521"
"Dungmali",""
"Female","103"
"Male","99"
"","202"
"English",""
"Female","5"
"Male","6"
"","11"
"Ganagai",""
"Female","1190"
"Male","1103"
"","2293"
"Ghale",""
"Female","33"
"Male","28"
"","61"
"Gurung",""
"Female","2866"
"Male","2357"
"","5223"
"Hariyanwi",""
"Female","117"
"Male","114"
"","231"
"Hindi",""
"Female","2805"
"Male","3375"
"","6180"
"Hyolmo/Yholmo",""
"Female","10"
"Male","7"
"","17"
"Khaling",""
"Female","170"
"Male","149"
"","319"
"Khariya",""
"Female","56"
"Male","54"
"","110"
"Koyee",""
"Female","156"
"Male","135"
"","291"
"Kulung",""
"Female","766"
"Male","603"
"","1369"
"Kumal",""
"Female","35"
"Male","37"
"","72"
"Limbu",""
"Female","19271"
"Male","15993"
"","35264"
"Lohorung",""
"Female","129"
"Male","100"
"","229"
"Magahi",""
"Female","1604"
"Male","1667"
"","3271"
"Magar",""
"Female","10022"
"Male","8234"
"","18256"
"Maithili",""
"Female","110690"
"Male","116559"
"","227249"
"Majhi",""
"Female","862"
"Male","762"
"","1624"
"Meche",""
"Female","14"
"Male","12"
"","26"
"Mewahang",""
"Female","98"
"Male","77"
"","175"
"Nachhiring",""
"Female","147"
"Male","105"
"","252"
"Nepali",""
"Female","192479"
"Male","167052"
"","359531"
"Newar",""
"Female","7389"
"Male","6610"
"","13999"
"Not Reported",""
"Female","1682"
"Male","1531"
"","3213"
"Oriya",""
"Female","10"
"Male","9"
"","19"
"Others",""
"Female","1503"
"Male","1324"
"","2827"
"Puma",""
"Female","14"
"Male","19"
"","33"
"Punjabi",""
"Female","11"
"Male","12"
"","23"
"Rai",""
"Female","10689"
"Male","8870"
"","19559"
"Rajbanshi",""
"Female","18463"
"Male","17922"
"","36385"
"Rajsthani",""
"Female","2942"
"Male","3146"
"","6088"
"Sam",""
"Female","18"
"Male","10"
"","28"
"Sampang",""
"Female","850"
"Male","645"
"","1495"
"Sanskrit",""
"Female","47"
"Male","41"
"","88"
"Santhali",""
"Female","9617"
"Male","9316"
"","18933"
"Sherpa",""
"Female","216"
"Male","223"
"","439"
"Sign Language",""
"Female","66"
"Male","73"
"","139"
"Sunuwar",""
"Female","873"
"Male","924"
"","1797"
"Tajpuriya",""
"Female","3342"
"Male","3123"
"","6465"
"Tamang",""
"Female","10144"
"Male","8447"
"","18591"
"Thami",""
"Female","63"
"Male","57"
"","120"
"Tharu",""
"Female","29928"
"Male","27281"
"","57209"
"Thulung",""
"Female","410"
"Male","324"
"","734"
"Tilung",""
"Female","48"
"Male","38"
"","86"
"Uranw/Urau",""
"Female","3143"
"Male","2992"
"","6135"
"Urdu",""
"Female","15259"
"Male","15676"
"","30935"
"Wambule",""
"Female","65"
"Male","47"
"","112"
"Yakkha",""
"Female","607"
"Male","521"
"","1128"
"Yamphu/Yamphe",""
"Female","739"
"Male","601"
"","1340"
