"Population by Mother tongue","Number"
"Achhami",""
"Female","26610"
"Male","21772"
"Assami",""
"Female","12"
"Male","7"
"Avadhi",""
"Female","21"
"Male","26"
"Baitadeli",""
"Female","1306"
"Male","1357"
"Bajhangi",""
"Female","1491"
"Male","1512"
"Bajureli",""
"Female","1925"
"Male","1725"
"Bangla",""
"Female","20"
"Male","27"
"Bhojpuri",""
"Female","458"
"Male","502"
"Bote",""
"Female","45"
"Male","48"
"Chamling",""
"Female","26"
"Male","19"
"Dadeldhuri",""
"Female","177"
"Male","174"
"Dailekhi",""
"Female","1093"
"Male","1015"
"Darchuleli",""
"Female","274"
"Male","283"
"Doteli",""
"Female","75986"
"Male","67165"
"Gurung",""
"Female","209"
"Male","182"
"Hindi",""
"Female","2715"
"Male","3155"
"Jumli",""
"Female","347"
"Male","313"
"Kham",""
"Female","712"
"Male","747"
"Khamchi (Raute)",""
"Female","8"
"Male","7"
"Khash",""
"Female","10"
"Male","4"
"Limbu",""
"Female","17"
"Male","17"
"Magar",""
"Female","5456"
"Male","5390"
"Maithili",""
"Female","3268"
"Male","3514"
"Meche",""
"Female","20"
"Male","17"
"Nepali",""
"Female","109745"
"Male","99914"
"Newar",""
"Female","446"
"Male","434"
"Not Reported",""
"Female","132"
"Male","143"
"Others",""
"Female","400"
"Male","345"
"Punjabi",""
"Female","52"
"Male","53"
"Rai",""
"Female","58"
"Male","57"
"Raji",""
"Female","968"
"Male","909"
"Rajsthani",""
"Female","37"
"Male","52"
"Santhali",""
"Female","14"
"Male","9"
"Sherpa",""
"Female","20"
"Male","22"
"Sign Language",""
"Female","46"
"Male","47"
"Tamang",""
"Female","783"
"Male","697"
"Thakali",""
"Female","24"
"Male","21"
"Tharu",""
"Female","160187"
"Male","158033"
"Urdu",""
"Female","918"
"Male","909"
