"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","150"
"Male","153"
"Bangali",""
"Female","88"
"Male","89"
"Bhote",""
"Female","8"
"Male","4"
"Brahman - Hill",""
"Female","188"
"Male","196"
"Brahman - Tarai",""
"Female","223"
"Male","225"
"Chamar/ Harijan/ Ram",""
"Female","448"
"Male","526"
"Chhetri",""
"Female","1379"
"Male","1181"
"Dalit Others",""
"Female","718"
"Male","779"
"Damai/Dholi",""
"Female","227"
"Male","189"
"Dhobi",""
"Female","411"
"Male","480"
"Dusadh/ Pasawan/ Pasi",""
"Female","325"
"Male","372"
"Gaderi/Bhedihar",""
"Female","207"
"Male","265"
"Gurung",""
"Female","52"
"Male","39"
"Hajam/Thakur",""
"Female","263"
"Male","292"
"Halwai",""
"Female","13"
"Male","18"
"Kahar",""
"Female","46"
"Male","45"
"Kalwar",""
"Female","108"
"Male","146"
"Kami",""
"Female","368"
"Male","359"
"Kanu",""
"Female","73"
"Male","88"
"Kathabaniyan",""
"Female","87"
"Male","96"
"Kayastha",""
"Female","47"
"Male","60"
"Kewat",""
"Female","274"
"Male","269"
"Kori",""
"Female","498"
"Male","584"
"Kumal",""
"Female","9"
"Male","7"
"Kumhar",""
"Female","80"
"Male","99"
"Kurmi",""
"Female","1359"
"Male","1530"
"Lodh",""
"Female","47"
"Male","61"
"Lohar",""
"Female","101"
"Male","116"
"Magar",""
"Female","422"
"Male","361"
"Mali",""
"Female","30"
"Male","35"
"Mallaha",""
"Female","22"
"Male","17"
"Musahar",""
"Female","12"
"Male","6"
"Musalman",""
"Female","5468"
"Male","5654"
"Newar",""
"Female","25"
"Male","26"
"Others",""
"Female","30"
"Male","20"
"Rai",""
"Female","6"
"Male","7"
"Rajput",""
"Female","11"
"Male","14"
"Sanyasi/Dasnami",""
"Female","107"
"Male","92"
"Sarki",""
"Female","56"
"Male","52"
"Sonar",""
"Female","91"
"Male","84"
"Tamang",""
"Female","13"
"Male","5"
"Teli",""
"Female","232"
"Male","251"
"Terai Others",""
"Female","546"
"Male","622"
"Thakuri",""
"Female","271"
"Male","226"
"Tharu",""
"Female","840"
"Male","917"
"Yadav",""
"Female","2204"
"Male","2620"
