"Population by Single Year of Age","Number"
"0",""
"Female","150"
"Male","159"
"1",""
"Female","124"
"Male","172"
"10",""
"Female","274"
"Male","269"
"11",""
"Female","211"
"Male","229"
"12",""
"Female","309"
"Male","345"
"13",""
"Female","264"
"Male","203"
"14",""
"Female","243"
"Male","238"
"15",""
"Female","247"
"Male","198"
"16",""
"Female","261"
"Male","218"
"17",""
"Female","225"
"Male","191"
"18",""
"Female","242"
"Male","199"
"19",""
"Female","168"
"Male","117"
"2",""
"Female","164"
"Male","174"
"20",""
"Female","178"
"Male","101"
"21",""
"Female","183"
"Male","96"
"22",""
"Female","214"
"Male","102"
"23",""
"Female","149"
"Male","87"
"24",""
"Female","156"
"Male","76"
"25",""
"Female","186"
"Male","100"
"26",""
"Female","140"
"Male","65"
"27",""
"Female","121"
"Male","57"
"28",""
"Female","175"
"Male","109"
"29",""
"Female","98"
"Male","68"
"3",""
"Female","159"
"Male","179"
"30",""
"Female","205"
"Male","102"
"31",""
"Female","67"
"Male","51"
"32",""
"Female","130"
"Male","79"
"33",""
"Female","89"
"Male","61"
"34",""
"Female","80"
"Male","66"
"35",""
"Female","196"
"Male","123"
"36",""
"Female","90"
"Male","84"
"37",""
"Female","65"
"Male","52"
"38",""
"Female","110"
"Male","63"
"39",""
"Female","62"
"Male","53"
"4",""
"Female","181"
"Male","203"
"40",""
"Female","193"
"Male","148"
"41",""
"Female","47"
"Male","50"
"42",""
"Female","88"
"Male","97"
"43",""
"Female","66"
"Male","58"
"44",""
"Female","49"
"Male","50"
"45",""
"Female","142"
"Male","110"
"46",""
"Female","54"
"Male","55"
"47",""
"Female","46"
"Male","57"
"48",""
"Female","63"
"Male","88"
"49",""
"Female","48"
"Male","37"
"5",""
"Female","190"
"Male","246"
"50",""
"Female","130"
"Male","124"
"51",""
"Female","31"
"Male","44"
"52",""
"Female","57"
"Male","73"
"53",""
"Female","35"
"Male","47"
"54",""
"Female","48"
"Male","39"
"55",""
"Female","102"
"Male","81"
"56",""
"Female","44"
"Male","49"
"57",""
"Female","46"
"Male","37"
"58",""
"Female","58"
"Male","57"
"59",""
"Female","32"
"Male","36"
"6",""
"Female","211"
"Male","242"
"60",""
"Female","114"
"Male","100"
"61",""
"Female","40"
"Male","40"
"62",""
"Female","47"
"Male","42"
"63",""
"Female","38"
"Male","29"
"64",""
"Female","18"
"Male","26"
"65",""
"Female","69"
"Male","52"
"66",""
"Female","27"
"Male","21"
"67",""
"Female","24"
"Male","34"
"68",""
"Female","29"
"Male","36"
"69",""
"Female","5"
"Male","10"
"7",""
"Female","197"
"Male","208"
"70",""
"Female","50"
"Male","47"
"71",""
"Female","8"
"Male","6"
"72",""
"Female","12"
"Male","15"
"73",""
"Female","6"
"Male","17"
"74",""
"Female","3"
"Male","6"
"75",""
"Female","17"
"Male","20"
"76",""
"Female","7"
"Male","8"
"77",""
"Female","3"
"Male","7"
"78",""
"Female","5"
"Male","13"
"79",""
"Female","2"
"Male","4"
"8",""
"Female","248"
"Male","240"
"80",""
"Female","14"
"Male","7"
"81",""
"Female","3"
"Male","3"
"82",""
"Female","2"
"Male","2"
"83",""
"Female","3"
"Male","4"
"84",""
"Female","0"
"Male","2"
"85",""
"Female","11"
"Male","5"
"9",""
"Female","200"
"Male","231"
