"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","5"
"Male","6"
"","11"
"Bangali",""
"Female","19"
"Male","33"
"","52"
"Bantar/Sardar",""
"Female","11"
"Male","12"
"","23"
"Baraee",""
"Female","98"
"Male","93"
"","191"
"Bhote",""
"Female","6"
"Male","6"
"","12"
"Bin",""
"Female","913"
"Male","895"
"","1808"
"Brahman - Hill",""
"Female","1313"
"Male","1177"
"","2490"
"Brahman - Tarai",""
"Female","264"
"Male","293"
"","557"
"Chamar/ Harijan/ Ram",""
"Female","1241"
"Male","1273"
"","2514"
"Chhetri",""
"Female","1420"
"Male","1300"
"","2720"
"Damai/Dholi",""
"Female","110"
"Male","106"
"","216"
"Danuwar",""
"Female","213"
"Male","233"
"","446"
"Dhankar/ Dharikar",""
"Female","5"
"Male","7"
"","12"
"Dhanuk",""
"Female","471"
"Male","449"
"","920"
"Dhobi",""
"Female","382"
"Male","362"
"","744"
"Dom",""
"Female","46"
"Male","40"
"","86"
"Dusadh/ Pasawan/ Pasi",""
"Female","1554"
"Male","1637"
"","3191"
"Gaderi/Bhedihar",""
"Female","13"
"Male","14"
"","27"
"Gharti/Bhujel",""
"Female","76"
"Male","55"
"","131"
"Gurung",""
"Female","106"
"Male","84"
"","190"
"Hajam/Thakur",""
"Female","358"
"Male","363"
"","721"
"Halkhor",""
"Female","16"
"Male","12"
"","28"
"Halwai",""
"Female","110"
"Male","120"
"","230"
"Kahar",""
"Female","62"
"Male","64"
"","126"
"Kalwar",""
"Female","985"
"Male","1053"
"","2038"
"Kami",""
"Female","97"
"Male","110"
"","207"
"Kanu",""
"Female","507"
"Male","535"
"","1042"
"Kathabaniyan",""
"Female","1614"
"Male","1733"
"","3347"
"Kayastha",""
"Female","80"
"Male","83"
"","163"
"Kewat",""
"Female","36"
"Male","34"
"","70"
"Khatwe",""
"Female","293"
"Male","333"
"","626"
"Koiri/Kushwaha",""
"Female","5523"
"Male","5575"
"","11098"
"Kumal",""
"Female","42"
"Male","42"
"","84"
"Kumhar",""
"Female","481"
"Male","520"
"","1001"
"Kurmi",""
"Female","340"
"Male","383"
"","723"
"Lohar",""
"Female","686"
"Male","725"
"","1411"
"Magar",""
"Female","654"
"Male","625"
"","1279"
"Majhi",""
"Female","1009"
"Male","953"
"","1962"
"Mali",""
"Female","63"
"Male","52"
"","115"
"Mallaha",""
"Female","1960"
"Male","2081"
"","4041"
"Marwadi",""
"Female","23"
"Male","23"
"","46"
"Musahar",""
"Female","203"
"Male","219"
"","422"
"Musalman",""
"Female","963"
"Male","1008"
"","1971"
"Nachhiring",""
"Female","12"
"Male","8"
"","20"
"Newar",""
"Female","469"
"Male","472"
"","941"
"Nuniya",""
"Female","630"
"Male","712"
"","1342"
"Others",""
"Female","36"
"Male","12"
"","48"
"Rai",""
"Female","154"
"Male","123"
"","277"
"Rajput",""
"Female","62"
"Male","65"
"","127"
"Sanyasi/Dasnami",""
"Female","212"
"Male","191"
"","403"
"Sarki",""
"Female","63"
"Male","57"
"","120"
"Sonar",""
"Female","352"
"Male","386"
"","738"
"Sudhi",""
"Female","122"
"Male","125"
"","247"
"Sunuwar",""
"Female","22"
"Male","24"
"","46"
"Tamang",""
"Female","810"
"Male","739"
"","1549"
"Tatma/Tatwa",""
"Female","244"
"Male","229"
"","473"
"Teli",""
"Female","1395"
"Male","1473"
"","2868"
"Terai Others",""
"Female","53"
"Male","40"
"","93"
"Thakuri",""
"Female","42"
"Male","42"
"","84"
"Tharu",""
"Female","400"
"Male","375"
"","775"
"Undefined Others",""
"Female","20"
"Male","18"
"","38"
"Yadav",""
"Female","5147"
"Male","5394"
"","10541"
