"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","10"
"Male","5"
"Bhote",""
"Female","33"
"Male","27"
"Brahman - Hill",""
"Female","6043"
"Male","5725"
"Chhetri",""
"Female","32450"
"Male","32473"
"Dalit Others",""
"Female","22"
"Male","15"
"Damai/Dholi",""
"Female","1398"
"Male","1330"
"Gharti/Bhujel",""
"Female","92"
"Male","87"
"Gurung",""
"Female","56"
"Male","37"
"Halwai",""
"Female","5"
"Male","9"
"Jirel",""
"Female","17"
"Male","15"
"Kami",""
"Female","3978"
"Male","3948"
"Lohar",""
"Female","484"
"Male","510"
"Magar",""
"Female","24"
"Male","40"
"Musalman",""
"Female","42"
"Male","67"
"Newar",""
"Female","82"
"Male","88"
"Others",""
"Female","94"
"Male","162"
"Rai",""
"Female","17"
"Male","15"
"Rajdhob",""
"Female","4"
"Male","7"
"Sanyasi/Dasnami",""
"Female","621"
"Male","571"
"Sarki",""
"Female","3781"
"Male","3882"
"Tamang",""
"Female","650"
"Male","551"
"Terai Others",""
"Female","17"
"Male","18"
"Thakali",""
"Female","34"
"Male","27"
"Thakuri",""
"Female","3938"
"Male","3968"
"Tharu",""
"Female","7"
"Male","19"
