"Population by Caste/Ethinicity","Number"
"Bantar/Sardar",""
"Female","138"
"Male","129"
"Baraee",""
"Female","33"
"Male","40"
"Bin",""
"Female","38"
"Male","32"
"Brahman - Hill",""
"Female","67"
"Male","68"
"Brahman - Tarai",""
"Female","22"
"Male","36"
"Chamar/ Harijan/ Ram",""
"Female","799"
"Male","819"
"Chhetri",""
"Female","28"
"Male","27"
"Dhanuk",""
"Female","112"
"Male","122"
"Dhobi",""
"Female","21"
"Male","17"
"Dom",""
"Female","15"
"Male","16"
"Dusadh/ Pasawan/ Pasi",""
"Female","885"
"Male","941"
"Gaderi/Bhedihar",""
"Female","64"
"Male","60"
"Hajam/Thakur",""
"Female","215"
"Male","229"
"Kahar",""
"Female","25"
"Male","27"
"Kalwar",""
"Female","166"
"Male","194"
"Kami",""
"Female","11"
"Male","15"
"Kanu",""
"Female","405"
"Male","436"
"Kathabaniyan",""
"Female","275"
"Male","323"
"Kayastha",""
"Female","6"
"Male","5"
"Koiri/Kushwaha",""
"Female","135"
"Male","150"
"Kumal",""
"Female","100"
"Male","125"
"Kumhar",""
"Female","267"
"Male","255"
"Kurmi",""
"Female","202"
"Male","193"
"Lohar",""
"Female","33"
"Male","47"
"Magar",""
"Female","8"
"Male","4"
"Mali",""
"Female","34"
"Male","32"
"Mallaha",""
"Female","339"
"Male","336"
"Musahar",""
"Female","399"
"Male","392"
"Musalman",""
"Female","1110"
"Male","1200"
"Newar",""
"Female","5"
"Male","6"
"Nuniya",""
"Female","68"
"Male","68"
"Others",""
"Female","33"
"Male","17"
"Rajput",""
"Female","14"
"Male","17"
"Sanyasi/Dasnami",""
"Female","228"
"Male","253"
"Sonar",""
"Female","322"
"Male","319"
"Teli",""
"Female","415"
"Male","431"
"Tharu",""
"Female","4912"
"Male","4924"
"Yadav",""
"Female","1063"
"Male","1170"
