"Population by Caste/Ethinicity","Number"
"#VALUE!",""
"Female","14"
"Male","15"
"Badhaee",""
"Female","10"
"Male","32"
"Badi",""
"Female","91"
"Male","79"
"Bangali",""
"Female","16"
"Male","27"
"Bantaba",""
"Female","6"
"Male","6"
"Baraee",""
"Female","5"
"Male","14"
"Bhote",""
"Female","62"
"Male","55"
"Brahman - Hill",""
"Female","11638"
"Male","12282"
"Brahman - Tarai",""
"Female","22"
"Male","29"
"Chamar/ Harijan/ Ram",""
"Female","16"
"Male","20"
"Chamling",""
"Female","16"
"Male","10"
"Chepang /Praja",""
"Female","7"
"Male","7"
"Chhantyal/Chhantel",""
"Female","9"
"Male","12"
"Chhetri",""
"Female","13421"
"Male","13522"
"Dalit Others",""
"Female","324"
"Male","324"
"Damai/Dholi",""
"Female","512"
"Male","451"
"Danuwar",""
"Female","15"
"Male","21"
"Darai",""
"Female","6"
"Male","7"
"Dhanuk",""
"Female","26"
"Male","46"
"Dhimal",""
"Female","33"
"Male","31"
"Dura",""
"Female","12"
"Male","7"
"Dusadh/ Pasawan/ Pasi",""
"Female","9"
"Male","10"
"Foreigner",""
"Female","26"
"Male","32"
"Ghale",""
"Female","37"
"Male","30"
"Gharti/Bhujel",""
"Female","223"
"Male","236"
"Gurung",""
"Female","2205"
"Male","1897"
"Hajam/Thakur",""
"Female","34"
"Male","68"
"Halwai",""
"Female","15"
"Male","26"
"Hyolmo",""
"Female","11"
"Male","14"
"Jirel",""
"Female","30"
"Male","31"
"Kalwar",""
"Female","15"
"Male","20"
"Kami",""
"Female","726"
"Male","767"
"Kanu",""
"Female","12"
"Male","16"
"Kathabaniyan",""
"Female","21"
"Male","19"
"Kayastha",""
"Female","21"
"Male","17"
"Koiri/Kushwaha",""
"Female","10"
"Male","30"
"Kulung",""
"Female","16"
"Male","26"
"Kumal",""
"Female","15"
"Male","21"
"Kumhar",""
"Female","4"
"Male","13"
"Kurmi",""
"Female","3"
"Male","13"
"Limbu",""
"Female","654"
"Male","644"
"Lohar",""
"Female","14"
"Male","43"
"Magar",""
"Female","2193"
"Male","2258"
"Majhi",""
"Female","174"
"Male","145"
"Marwadi",""
"Female","5"
"Male","8"
"Musahar",""
"Female","6"
"Male","11"
"Musalman",""
"Female","180"
"Male","294"
"Newar",""
"Female","7631"
"Male","7597"
"Others",""
"Female","72"
"Male","62"
"Pahari",""
"Female","5"
"Male","7"
"Punjabi/Sikh",""
"Female","5"
"Male","6"
"Rai",""
"Female","2557"
"Male","2450"
"Rajbansi",""
"Female","12"
"Male","14"
"Rajput",""
"Female","19"
"Male","20"
"Sanyasi/Dasnami",""
"Female","300"
"Male","299"
"Sarki",""
"Female","403"
"Male","379"
"Sherpa",""
"Female","1498"
"Male","1451"
"Sonar",""
"Female","16"
"Male","10"
"Sunuwar",""
"Female","164"
"Male","166"
"Tamang",""
"Female","6670"
"Male","6414"
"Teli",""
"Female","32"
"Male","65"
"Terai Others",""
"Female","46"
"Male","73"
"Thakali",""
"Female","43"
"Male","38"
"Thakuri",""
"Female","891"
"Male","890"
"Thami",""
"Female","45"
"Male","36"
"Tharu",""
"Female","333"
"Male","426"
"Thulung",""
"Female","10"
"Male","8"
"Yadav",""
"Female","48"
"Male","79"
"Yakkha",""
"Female","13"
"Male","9"
