"Population by Single Year of Age","Number"
"0",""
"Female","121"
"Male","109"
"1",""
"Female","135"
"Male","112"
"10",""
"Female","157"
"Male","169"
"11",""
"Female","138"
"Male","115"
"12",""
"Female","175"
"Male","143"
"13",""
"Female","140"
"Male","132"
"14",""
"Female","136"
"Male","134"
"15",""
"Female","127"
"Male","138"
"16",""
"Female","139"
"Male","133"
"17",""
"Female","127"
"Male","100"
"18",""
"Female","127"
"Male","126"
"19",""
"Female","105"
"Male","78"
"2",""
"Female","119"
"Male","142"
"20",""
"Female","128"
"Male","95"
"21",""
"Female","119"
"Male","63"
"22",""
"Female","98"
"Male","76"
"23",""
"Female","75"
"Male","62"
"24",""
"Female","73"
"Male","57"
"25",""
"Female","97"
"Male","65"
"26",""
"Female","88"
"Male","51"
"27",""
"Female","83"
"Male","54"
"28",""
"Female","74"
"Male","55"
"29",""
"Female","60"
"Male","31"
"3",""
"Female","152"
"Male","126"
"30",""
"Female","109"
"Male","65"
"31",""
"Female","52"
"Male","32"
"32",""
"Female","70"
"Male","40"
"33",""
"Female","52"
"Male","31"
"34",""
"Female","51"
"Male","28"
"35",""
"Female","103"
"Male","54"
"36",""
"Female","61"
"Male","44"
"37",""
"Female","38"
"Male","33"
"38",""
"Female","65"
"Male","43"
"39",""
"Female","40"
"Male","28"
"4",""
"Female","151"
"Male","148"
"40",""
"Female","120"
"Male","68"
"41",""
"Female","38"
"Male","38"
"42",""
"Female","59"
"Male","52"
"43",""
"Female","44"
"Male","34"
"44",""
"Female","36"
"Male","44"
"45",""
"Female","119"
"Male","65"
"46",""
"Female","37"
"Male","34"
"47",""
"Female","49"
"Male","41"
"48",""
"Female","56"
"Male","50"
"49",""
"Female","38"
"Male","35"
"5",""
"Female","138"
"Male","143"
"50",""
"Female","91"
"Male","65"
"51",""
"Female","45"
"Male","41"
"52",""
"Female","44"
"Male","57"
"53",""
"Female","33"
"Male","36"
"54",""
"Female","23"
"Male","30"
"55",""
"Female","59"
"Male","58"
"56",""
"Female","44"
"Male","28"
"57",""
"Female","30"
"Male","25"
"58",""
"Female","29"
"Male","27"
"59",""
"Female","33"
"Male","26"
"6",""
"Female","135"
"Male","150"
"60",""
"Female","95"
"Male","87"
"61",""
"Female","42"
"Male","27"
"62",""
"Female","29"
"Male","42"
"63",""
"Female","25"
"Male","20"
"64",""
"Female","33"
"Male","18"
"65",""
"Female","49"
"Male","44"
"66",""
"Female","28"
"Male","27"
"67",""
"Female","25"
"Male","29"
"68",""
"Female","22"
"Male","27"
"69",""
"Female","10"
"Male","12"
"7",""
"Female","122"
"Male","151"
"70",""
"Female","51"
"Male","35"
"71",""
"Female","17"
"Male","19"
"72",""
"Female","16"
"Male","23"
"73",""
"Female","12"
"Male","11"
"74",""
"Female","8"
"Male","9"
"75",""
"Female","36"
"Male","15"
"76",""
"Female","14"
"Male","16"
"77",""
"Female","4"
"Male","14"
"78",""
"Female","8"
"Male","8"
"79",""
"Female","8"
"Male","5"
"8",""
"Female","143"
"Male","170"
"80",""
"Female","20"
"Male","18"
"81",""
"Female","2"
"Male","6"
"82",""
"Female","1"
"Male","0"
"83",""
"Female","1"
"Male","1"
"84",""
"Female","1"
"Male","2"
"85",""
"Female","14"
"Male","14"
"9",""
"Female","125"
"Male","126"
