"Population by Caste Ethinicity","Number"
"Badi",""
"Female","113"
"Male","84"
"","197"
"Brahman - Hill",""
"Female","2530"
"Male","1981"
"","4511"
"Chhetri",""
"Female","361"
"Male","298"
"","659"
"Damai/Dholi",""
"Female","930"
"Male","718"
"","1648"
"Darai",""
"Female","6"
"Male","7"
"","13"
"Gharti/Bhujel",""
"Female","389"
"Male","299"
"","688"
"Gurung",""
"Female","477"
"Male","341"
"","818"
"Halwai",""
"Female","6"
"Male","5"
"","11"
"Kami",""
"Female","1485"
"Male","1075"
"","2560"
"Kumal",""
"Female","479"
"Male","347"
"","826"
"Magar",""
"Female","7497"
"Male","5373"
"","12870"
"Musalman",""
"Female","280"
"Male","227"
"","507"
"Newar",""
"Female","1200"
"Male","932"
"","2132"
"Others",""
"Female","21"
"Male","21"
"","42"
"Rai",""
"Female","40"
"Male","56"
"","96"
"Sanyasi/Dasnami",""
"Female","57"
"Male","43"
"","100"
"Sarki",""
"Female","1150"
"Male","825"
"","1975"
"Sunuwar",""
"Female","12"
"Male","9"
"","21"
"Tamang",""
"Female","21"
"Male","17"
"","38"
"Terai Others",""
"Female","15"
"Male","10"
"","25"
"Thakali",""
"Female","22"
"Male","17"
"","39"
"Thakuri",""
"Female","882"
"Male","641"
"","1523"
"Tharu",""
"Female","7"
"Male","18"
"","25"
"Undefined Others",""
"Female","22"
"Male","16"
"","38"
