"Population by Single Year of Age","Number"
"0",""
"Female","153"
"Male","176"
"1",""
"Female","156"
"Male","169"
"10",""
"Female","208"
"Male","217"
"11",""
"Female","174"
"Male","149"
"12",""
"Female","197"
"Male","228"
"13",""
"Female","172"
"Male","171"
"14",""
"Female","149"
"Male","198"
"15",""
"Female","137"
"Male","173"
"16",""
"Female","155"
"Male","163"
"17",""
"Female","114"
"Male","92"
"18",""
"Female","202"
"Male","160"
"19",""
"Female","121"
"Male","97"
"2",""
"Female","220"
"Male","215"
"20",""
"Female","163"
"Male","110"
"21",""
"Female","124"
"Male","119"
"22",""
"Female","131"
"Male","164"
"23",""
"Female","127"
"Male","101"
"24",""
"Female","119"
"Male","91"
"25",""
"Female","152"
"Male","133"
"26",""
"Female","116"
"Male","89"
"27",""
"Female","97"
"Male","84"
"28",""
"Female","149"
"Male","139"
"29",""
"Female","54"
"Male","58"
"3",""
"Female","255"
"Male","264"
"30",""
"Female","138"
"Male","120"
"31",""
"Female","56"
"Male","64"
"32",""
"Female","104"
"Male","100"
"33",""
"Female","54"
"Male","56"
"34",""
"Female","67"
"Male","52"
"35",""
"Female","189"
"Male","180"
"36",""
"Female","66"
"Male","83"
"37",""
"Female","44"
"Male","51"
"38",""
"Female","69"
"Male","84"
"39",""
"Female","40"
"Male","43"
"4",""
"Female","226"
"Male","255"
"40",""
"Female","149"
"Male","114"
"41",""
"Female","40"
"Male","56"
"42",""
"Female","48"
"Male","73"
"43",""
"Female","29"
"Male","40"
"44",""
"Female","40"
"Male","24"
"45",""
"Female","150"
"Male","121"
"46",""
"Female","33"
"Male","61"
"47",""
"Female","25"
"Male","35"
"48",""
"Female","58"
"Male","75"
"49",""
"Female","24"
"Male","42"
"5",""
"Female","225"
"Male","273"
"50",""
"Female","101"
"Male","88"
"51",""
"Female","26"
"Male","47"
"52",""
"Female","40"
"Male","65"
"53",""
"Female","13"
"Male","30"
"54",""
"Female","34"
"Male","23"
"55",""
"Female","83"
"Male","94"
"56",""
"Female","21"
"Male","43"
"57",""
"Female","20"
"Male","28"
"58",""
"Female","49"
"Male","44"
"59",""
"Female","20"
"Male","26"
"6",""
"Female","261"
"Male","235"
"60",""
"Female","106"
"Male","67"
"61",""
"Female","52"
"Male","40"
"62",""
"Female","62"
"Male","54"
"63",""
"Female","28"
"Male","27"
"64",""
"Female","10"
"Male","25"
"65",""
"Female","63"
"Male","47"
"66",""
"Female","17"
"Male","25"
"67",""
"Female","17"
"Male","17"
"68",""
"Female","8"
"Male","18"
"69",""
"Female","4"
"Male","8"
"7",""
"Female","211"
"Male","187"
"70",""
"Female","22"
"Male","33"
"71",""
"Female","3"
"Male","9"
"72",""
"Female","3"
"Male","16"
"73",""
"Female","3"
"Male","3"
"74",""
"Female","1"
"Male","6"
"75",""
"Female","7"
"Male","12"
"76",""
"Female","4"
"Male","1"
"77",""
"Female","0"
"Male","5"
"78",""
"Female","3"
"Male","3"
"79",""
"Female","1"
"Male","3"
"8",""
"Female","248"
"Male","217"
"80",""
"Female","5"
"Male","3"
"81",""
"Female","1"
"Male","3"
"82",""
"Female","2"
"Male","0"
"83",""
"Female","1"
"Male","4"
"84",""
"Female","0"
"Male","2"
"85",""
"Female","1"
"Male","5"
"9",""
"Female","221"
"Male","222"
