"Population by Single Year of Age","Number"
"0",""
"Female","226"
"Male","222"
"1",""
"Female","198"
"Male","236"
"10",""
"Female","310"
"Male","311"
"11",""
"Female","223"
"Male","213"
"12",""
"Female","340"
"Male","322"
"13",""
"Female","238"
"Male","244"
"14",""
"Female","274"
"Male","229"
"15",""
"Female","247"
"Male","226"
"16",""
"Female","223"
"Male","203"
"17",""
"Female","176"
"Male","160"
"18",""
"Female","298"
"Male","210"
"19",""
"Female","136"
"Male","90"
"2",""
"Female","227"
"Male","272"
"20",""
"Female","259"
"Male","158"
"21",""
"Female","138"
"Male","77"
"22",""
"Female","175"
"Male","118"
"23",""
"Female","164"
"Male","89"
"24",""
"Female","187"
"Male","88"
"25",""
"Female","220"
"Male","124"
"26",""
"Female","153"
"Male","98"
"27",""
"Female","111"
"Male","69"
"28",""
"Female","182"
"Male","94"
"29",""
"Female","59"
"Male","34"
"3",""
"Female","278"
"Male","230"
"30",""
"Female","265"
"Male","136"
"31",""
"Female","56"
"Male","41"
"32",""
"Female","141"
"Male","101"
"33",""
"Female","76"
"Male","56"
"34",""
"Female","65"
"Male","50"
"35",""
"Female","259"
"Male","155"
"36",""
"Female","82"
"Male","63"
"37",""
"Female","54"
"Male","44"
"38",""
"Female","127"
"Male","96"
"39",""
"Female","34"
"Male","31"
"4",""
"Female","258"
"Male","268"
"40",""
"Female","240"
"Male","158"
"41",""
"Female","47"
"Male","46"
"42",""
"Female","82"
"Male","60"
"43",""
"Female","72"
"Male","46"
"44",""
"Female","43"
"Male","30"
"45",""
"Female","207"
"Male","140"
"46",""
"Female","54"
"Male","58"
"47",""
"Female","46"
"Male","45"
"48",""
"Female","75"
"Male","96"
"49",""
"Female","26"
"Male","29"
"5",""
"Female","283"
"Male","355"
"50",""
"Female","171"
"Male","129"
"51",""
"Female","30"
"Male","32"
"52",""
"Female","42"
"Male","63"
"53",""
"Female","34"
"Male","31"
"54",""
"Female","29"
"Male","26"
"55",""
"Female","149"
"Male","103"
"56",""
"Female","37"
"Male","30"
"57",""
"Female","28"
"Male","22"
"58",""
"Female","56"
"Male","70"
"59",""
"Female","21"
"Male","25"
"6",""
"Female","293"
"Male","267"
"60",""
"Female","166"
"Male","125"
"61",""
"Female","27"
"Male","26"
"62",""
"Female","47"
"Male","49"
"63",""
"Female","24"
"Male","16"
"64",""
"Female","18"
"Male","26"
"65",""
"Female","150"
"Male","73"
"66",""
"Female","21"
"Male","27"
"67",""
"Female","24"
"Male","14"
"68",""
"Female","43"
"Male","55"
"69",""
"Female","11"
"Male","16"
"7",""
"Female","203"
"Male","226"
"70",""
"Female","93"
"Male","61"
"71",""
"Female","12"
"Male","12"
"72",""
"Female","24"
"Male","27"
"73",""
"Female","7"
"Male","24"
"74",""
"Female","8"
"Male","9"
"75",""
"Female","52"
"Male","38"
"76",""
"Female","13"
"Male","7"
"77",""
"Female","7"
"Male","7"
"78",""
"Female","8"
"Male","13"
"79",""
"Female","4"
"Male","1"
"8",""
"Female","275"
"Male","314"
"80",""
"Female","53"
"Male","16"
"81",""
"Female","6"
"Male","6"
"82",""
"Female","5"
"Male","7"
"83",""
"Female","3"
"Male","5"
"84",""
"Female","2"
"Male","10"
"85",""
"Female","28"
"Male","30"
"9",""
"Female","220"
"Male","212"
