"Population by Mother tongue","Number"
"Bantawa",""
"Female","1197"
"Male","1049"
"Bhujel",""
"Female","9"
"Male","4"
"Chamling",""
"Female","232"
"Male","198"
"Dhimal",""
"Female","34"
"Male","37"
"Dumi",""
"Female","36"
"Male","19"
"Dungmali",""
"Female","10"
"Male","11"
"Gurung",""
"Female","22"
"Male","18"
"Khaling",""
"Female","19"
"Male","13"
"Koyee",""
"Female","20"
"Male","26"
"Kulung",""
"Female","188"
"Male","207"
"Limbu",""
"Female","2278"
"Male","1957"
"Magar",""
"Female","155"
"Male","123"
"Maithili",""
"Female","10"
"Male","18"
"Majhi",""
"Female","14"
"Male","8"
"Nachhiring",""
"Female","12"
"Male","8"
"Nepali",""
"Female","5006"
"Male","4259"
"Newar",""
"Female","53"
"Male","45"
"Not Reported",""
"Female","10"
"Male","16"
"Others",""
"Female","279"
"Male","247"
"Rai",""
"Female","868"
"Male","764"
"Sampang",""
"Female","93"
"Male","81"
"Sherpa",""
"Female","11"
"Male","9"
"Sunuwar",""
"Female","23"
"Male","15"
"Tamang",""
"Female","416"
"Male","386"
"Thulung",""
"Female","72"
"Male","52"
"Yakkha",""
"Female","101"
"Male","82"
