"Population by Single Year of Age","Number"
"0",""
"Female","158"
"Male","186"
"1",""
"Female","152"
"Male","147"
"10",""
"Female","254"
"Male","242"
"11",""
"Female","243"
"Male","227"
"12",""
"Female","249"
"Male","309"
"13",""
"Female","259"
"Male","266"
"14",""
"Female","271"
"Male","256"
"15",""
"Female","281"
"Male","259"
"16",""
"Female","281"
"Male","238"
"17",""
"Female","269"
"Male","256"
"18",""
"Female","325"
"Male","301"
"19",""
"Female","240"
"Male","188"
"2",""
"Female","185"
"Male","199"
"20",""
"Female","292"
"Male","237"
"21",""
"Female","190"
"Male","165"
"22",""
"Female","246"
"Male","176"
"23",""
"Female","234"
"Male","154"
"24",""
"Female","235"
"Male","185"
"25",""
"Female","251"
"Male","226"
"26",""
"Female","223"
"Male","212"
"27",""
"Female","233"
"Male","161"
"28",""
"Female","217"
"Male","202"
"29",""
"Female","133"
"Male","113"
"3",""
"Female","149"
"Male","167"
"30",""
"Female","229"
"Male","145"
"31",""
"Female","128"
"Male","85"
"32",""
"Female","139"
"Male","126"
"33",""
"Female","146"
"Male","98"
"34",""
"Female","121"
"Male","92"
"35",""
"Female","170"
"Male","111"
"36",""
"Female","119"
"Male","89"
"37",""
"Female","112"
"Male","85"
"38",""
"Female","128"
"Male","96"
"39",""
"Female","74"
"Male","69"
"4",""
"Female","189"
"Male","206"
"40",""
"Female","188"
"Male","139"
"41",""
"Female","95"
"Male","80"
"42",""
"Female","137"
"Male","75"
"43",""
"Female","101"
"Male","102"
"44",""
"Female","99"
"Male","73"
"45",""
"Female","128"
"Male","116"
"46",""
"Female","120"
"Male","86"
"47",""
"Female","105"
"Male","94"
"48",""
"Female","115"
"Male","88"
"49",""
"Female","68"
"Male","69"
"5",""
"Female","246"
"Male","201"
"50",""
"Female","157"
"Male","125"
"51",""
"Female","94"
"Male","75"
"52",""
"Female","102"
"Male","106"
"53",""
"Female","99"
"Male","94"
"54",""
"Female","81"
"Male","93"
"55",""
"Female","97"
"Male","108"
"56",""
"Female","85"
"Male","90"
"57",""
"Female","62"
"Male","74"
"58",""
"Female","77"
"Male","73"
"59",""
"Female","65"
"Male","64"
"6",""
"Female","231"
"Male","223"
"60",""
"Female","89"
"Male","90"
"61",""
"Female","70"
"Male","76"
"62",""
"Female","57"
"Male","59"
"63",""
"Female","49"
"Male","52"
"64",""
"Female","46"
"Male","55"
"65",""
"Female","68"
"Male","49"
"66",""
"Female","35"
"Male","43"
"67",""
"Female","32"
"Male","41"
"68",""
"Female","55"
"Male","58"
"69",""
"Female","32"
"Male","42"
"7",""
"Female","226"
"Male","224"
"70",""
"Female","50"
"Male","50"
"71",""
"Female","29"
"Male","25"
"72",""
"Female","33"
"Male","31"
"73",""
"Female","29"
"Male","35"
"74",""
"Female","12"
"Male","28"
"75",""
"Female","39"
"Male","40"
"76",""
"Female","18"
"Male","31"
"77",""
"Female","27"
"Male","17"
"78",""
"Female","31"
"Male","22"
"79",""
"Female","10"
"Male","10"
"8",""
"Female","245"
"Male","235"
"80",""
"Female","26"
"Male","20"
"81",""
"Female","8"
"Male","15"
"82",""
"Female","15"
"Male","9"
"83",""
"Female","10"
"Male","3"
"84",""
"Female","9"
"Male","13"
"85",""
"Female","38"
"Male","23"
"9",""
"Female","211"
"Male","219"
