"Population by Single Year of Age","Number"
"0",""
"Female","334"
"Male","350"
"1",""
"Female","320"
"Male","371"
"10",""
"Female","551"
"Male","612"
"11",""
"Female","371"
"Male","426"
"12",""
"Female","590"
"Male","606"
"13",""
"Female","437"
"Male","461"
"14",""
"Female","467"
"Male","538"
"15",""
"Female","463"
"Male","538"
"16",""
"Female","451"
"Male","511"
"17",""
"Female","367"
"Male","393"
"18",""
"Female","475"
"Male","551"
"19",""
"Female","295"
"Male","275"
"2",""
"Female","393"
"Male","388"
"20",""
"Female","517"
"Male","424"
"21",""
"Female","288"
"Male","280"
"22",""
"Female","460"
"Male","403"
"23",""
"Female","306"
"Male","262"
"24",""
"Female","295"
"Male","272"
"25",""
"Female","570"
"Male","509"
"26",""
"Female","332"
"Male","289"
"27",""
"Female","272"
"Male","274"
"28",""
"Female","443"
"Male","377"
"29",""
"Female","144"
"Male","145"
"3",""
"Female","475"
"Male","494"
"30",""
"Female","636"
"Male","597"
"31",""
"Female","111"
"Male","144"
"32",""
"Female","330"
"Male","343"
"33",""
"Female","208"
"Male","146"
"34",""
"Female","201"
"Male","189"
"35",""
"Female","639"
"Male","690"
"36",""
"Female","174"
"Male","229"
"37",""
"Female","122"
"Male","139"
"38",""
"Female","271"
"Male","228"
"39",""
"Female","99"
"Male","117"
"4",""
"Female","417"
"Male","445"
"40",""
"Female","567"
"Male","598"
"41",""
"Female","97"
"Male","90"
"42",""
"Female","215"
"Male","241"
"43",""
"Female","159"
"Male","104"
"44",""
"Female","124"
"Male","98"
"45",""
"Female","409"
"Male","531"
"46",""
"Female","145"
"Male","141"
"47",""
"Female","104"
"Male","99"
"48",""
"Female","184"
"Male","185"
"49",""
"Female","78"
"Male","87"
"5",""
"Female","451"
"Male","530"
"50",""
"Female","361"
"Male","434"
"51",""
"Female","60"
"Male","67"
"52",""
"Female","121"
"Male","163"
"53",""
"Female","72"
"Male","67"
"54",""
"Female","78"
"Male","68"
"55",""
"Female","289"
"Male","321"
"56",""
"Female","88"
"Male","95"
"57",""
"Female","59"
"Male","64"
"58",""
"Female","112"
"Male","133"
"59",""
"Female","64"
"Male","44"
"6",""
"Female","412"
"Male","482"
"60",""
"Female","306"
"Male","324"
"61",""
"Female","41"
"Male","45"
"62",""
"Female","80"
"Male","86"
"63",""
"Female","53"
"Male","36"
"64",""
"Female","32"
"Male","30"
"65",""
"Female","169"
"Male","190"
"66",""
"Female","26"
"Male","35"
"67",""
"Female","29"
"Male","26"
"68",""
"Female","34"
"Male","45"
"69",""
"Female","16"
"Male","21"
"7",""
"Female","459"
"Male","464"
"70",""
"Female","117"
"Male","112"
"71",""
"Female","21"
"Male","18"
"72",""
"Female","18"
"Male","17"
"73",""
"Female","10"
"Male","7"
"74",""
"Female","5"
"Male","10"
"75",""
"Female","55"
"Male","40"
"76",""
"Female","11"
"Male","11"
"77",""
"Female","8"
"Male","16"
"78",""
"Female","14"
"Male","15"
"79",""
"Female","2"
"Male","8"
"8",""
"Female","531"
"Male","533"
"80",""
"Female","32"
"Male","22"
"81",""
"Female","6"
"Male","6"
"82",""
"Female","4"
"Male","7"
"83",""
"Female","1"
"Male","1"
"84",""
"Female","1"
"Male","0"
"85",""
"Female","43"
"Male","31"
"9",""
"Female","379"
"Male","385"
