"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","10"
"Male","32"
"","42"
"Badi",""
"Female","91"
"Male","79"
"","170"
"Bangali",""
"Female","16"
"Male","27"
"","43"
"Bantaba",""
"Female","6"
"Male","6"
"","12"
"Baraee",""
"Female","5"
"Male","14"
"","19"
"Bhote",""
"Female","62"
"Male","55"
"","117"
"Brahman - Hill",""
"Female","11638"
"Male","12282"
"","23920"
"Brahman - Tarai",""
"Female","22"
"Male","29"
"","51"
"Chamar/ Harijan/ Ram",""
"Female","16"
"Male","20"
"","36"
"Chamling",""
"Female","16"
"Male","10"
"","26"
"Chepang /Praja",""
"Female","7"
"Male","7"
"","14"
"Chhantyal/Chhantel",""
"Female","9"
"Male","12"
"","21"
"Chhetri",""
"Female","13421"
"Male","13522"
"","26943"
"Dalit Others",""
"Female","324"
"Male","324"
"","648"
"Damai/Dholi",""
"Female","512"
"Male","451"
"","963"
"Danuwar",""
"Female","15"
"Male","21"
"","36"
"Darai",""
"Female","6"
"Male","7"
"","13"
"Dhanuk",""
"Female","26"
"Male","46"
"","72"
"Dhimal",""
"Female","33"
"Male","31"
"","64"
"Dura",""
"Female","12"
"Male","7"
"","19"
"Dusadh/ Pasawan/ Pasi",""
"Female","9"
"Male","10"
"","19"
"Foreigner",""
"Female","26"
"Male","32"
"","58"
"Ghale",""
"Female","37"
"Male","30"
"","67"
"Gharti/Bhujel",""
"Female","223"
"Male","236"
"","459"
"Gurung",""
"Female","2205"
"Male","1897"
"","4102"
"Hajam/Thakur",""
"Female","34"
"Male","68"
"","102"
"Halwai",""
"Female","15"
"Male","26"
"","41"
"Hyolmo",""
"Female","11"
"Male","14"
"","25"
"Jirel",""
"Female","30"
"Male","31"
"","61"
"Kalwar",""
"Female","15"
"Male","20"
"","35"
"Kami",""
"Female","726"
"Male","767"
"","1493"
"Kanu",""
"Female","12"
"Male","16"
"","28"
"Kathabaniyan",""
"Female","21"
"Male","19"
"","40"
"Kayastha",""
"Female","21"
"Male","17"
"","38"
"Khaling",""
"Female","14"
"Male","15"
"","29"
"Koiri/Kushwaha",""
"Female","10"
"Male","30"
"","40"
"Kulung",""
"Female","16"
"Male","26"
"","42"
"Kumal",""
"Female","15"
"Male","21"
"","36"
"Kumhar",""
"Female","4"
"Male","13"
"","17"
"Kurmi",""
"Female","3"
"Male","13"
"","16"
"Limbu",""
"Female","654"
"Male","644"
"","1298"
"Lohar",""
"Female","14"
"Male","43"
"","57"
"Magar",""
"Female","2193"
"Male","2258"
"","4451"
"Majhi",""
"Female","174"
"Male","145"
"","319"
"Marwadi",""
"Female","5"
"Male","8"
"","13"
"Musahar",""
"Female","6"
"Male","11"
"","17"
"Musalman",""
"Female","180"
"Male","294"
"","474"
"Newar",""
"Female","7631"
"Male","7597"
"","15228"
"Others",""
"Female","72"
"Male","62"
"","134"
"Pahari",""
"Female","5"
"Male","7"
"","12"
"Punjabi/Sikh",""
"Female","5"
"Male","6"
"","11"
"Rai",""
"Female","2557"
"Male","2450"
"","5007"
"Rajbansi",""
"Female","12"
"Male","14"
"","26"
"Rajput",""
"Female","19"
"Male","20"
"","39"
"Sanyasi/Dasnami",""
"Female","300"
"Male","299"
"","599"
"Sarki",""
"Female","403"
"Male","379"
"","782"
"Sherpa",""
"Female","1498"
"Male","1451"
"","2949"
"Sonar",""
"Female","16"
"Male","10"
"","26"
"Sunuwar",""
"Female","164"
"Male","166"
"","330"
"Tamang",""
"Female","6670"
"Male","6414"
"","13084"
"Teli",""
"Female","32"
"Male","65"
"","97"
"Terai Others",""
"Female","46"
"Male","73"
"","119"
"Thakali",""
"Female","43"
"Male","38"
"","81"
"Thakuri",""
"Female","891"
"Male","890"
"","1781"
"Thami",""
"Female","45"
"Male","36"
"","81"
"Tharu",""
"Female","333"
"Male","426"
"","759"
"Thulung",""
"Female","10"
"Male","8"
"","18"
"Yadav",""
"Female","48"
"Male","79"
"","127"
"Yakkha",""
"Female","13"
"Male","9"
"","22"
