"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","216"
"Male","234"
"","450"
"Bangali",""
"Female","18"
"Male","20"
"","38"
"Baraee",""
"Female","197"
"Male","197"
"","394"
"Bin",""
"Female","204"
"Male","222"
"","426"
"Brahman - Hill",""
"Female","714"
"Male","702"
"","1416"
"Brahman - Tarai",""
"Female","111"
"Male","110"
"","221"
"Chamar/ Harijan/ Ram",""
"Female","2500"
"Male","2639"
"","5139"
"Chhetri",""
"Female","263"
"Male","247"
"","510"
"Dalit Others",""
"Female","5"
"Male","6"
"","11"
"Damai/Dholi",""
"Female","50"
"Male","53"
"","103"
"Dhankar/ Dharikar",""
"Female","124"
"Male","114"
"","238"
"Dhobi",""
"Female","706"
"Male","725"
"","1431"
"Dhunia",""
"Female","17"
"Male","20"
"","37"
"Dom",""
"Female","21"
"Male","18"
"","39"
"Dusadh/ Pasawan/ Pasi",""
"Female","500"
"Male","535"
"","1035"
"Gaderi/Bhedihar",""
"Female","451"
"Male","505"
"","956"
"Gurung",""
"Female","14"
"Male","13"
"","27"
"Hajam/Thakur",""
"Female","392"
"Male","403"
"","795"
"Halkhor",""
"Female","5"
"Male","6"
"","11"
"Halwai",""
"Female","69"
"Male","88"
"","157"
"Kahar",""
"Female","413"
"Male","435"
"","848"
"Kalwar",""
"Female","147"
"Male","147"
"","294"
"Kami",""
"Female","127"
"Male","138"
"","265"
"Kathabaniyan",""
"Female","348"
"Male","351"
"","699"
"Kayastha",""
"Female","15"
"Male","20"
"","35"
"Kewat",""
"Female","733"
"Male","769"
"","1502"
"Khawas",""
"Female","60"
"Male","60"
"","120"
"Koiri/Kushwaha",""
"Female","1352"
"Male","1441"
"","2793"
"Kumal",""
"Female","117"
"Male","109"
"","226"
"Kumhar",""
"Female","13"
"Male","12"
"","25"
"Kurmi",""
"Female","588"
"Male","643"
"","1231"
"Lohar",""
"Female","176"
"Male","193"
"","369"
"Magar",""
"Female","85"
"Male","70"
"","155"
"Majhi",""
"Female","7"
"Male","5"
"","12"
"Mali",""
"Female","14"
"Male","17"
"","31"
"Mallaha",""
"Female","190"
"Male","192"
"","382"
"Marwadi",""
"Female","13"
"Male","20"
"","33"
"Musahar",""
"Female","364"
"Male","386"
"","750"
"Musalman",""
"Female","1639"
"Male","1567"
"","3206"
"Newar",""
"Female","80"
"Male","76"
"","156"
"Others",""
"Female","43"
"Male","22"
"","65"
"Rai",""
"Female","11"
"Male","14"
"","25"
"Rajbansi",""
"Female","12"
"Male","15"
"","27"
"Rajbhar",""
"Female","1060"
"Male","1123"
"","2183"
"Rajput",""
"Female","96"
"Male","104"
"","200"
"Sanyasi/Dasnami",""
"Female","27"
"Male","27"
"","54"
"Sarki",""
"Female","14"
"Male","11"
"","25"
"Sherpa",""
"Female","21"
"Male","16"
"","37"
"Sonar",""
"Female","49"
"Male","46"
"","95"
"Sudhi",""
"Female","12"
"Male","11"
"","23"
"Teli",""
"Female","1111"
"Male","1160"
"","2271"
"Terai Others",""
"Female","481"
"Male","541"
"","1022"
"Thakuri",""
"Female","15"
"Male","8"
"","23"
"Tharu",""
"Female","4313"
"Male","3923"
"","8236"
"Yadav",""
"Female","2131"
"Male","2258"
"","4389"
