"Population by Caste Ethinicity","Number"
"Badi",""
"Female","27"
"Male","27"
"","54"
"Baraee",""
"Female","6"
"Male","5"
"","11"
"Bhote",""
"Female","256"
"Male","230"
"","486"
"Bin",""
"Female","6"
"Male","9"
"","15"
"Brahman - Hill",""
"Female","5071"
"Male","4744"
"","9815"
"Chhetri",""
"Female","7844"
"Male","7172"
"","15016"
"Dalit Others",""
"Female","144"
"Male","118"
"","262"
"Damai/Dholi",""
"Female","1048"
"Male","815"
"","1863"
"Gharti/Bhujel",""
"Female","268"
"Male","240"
"","508"
"Gurung",""
"Female","3113"
"Male","2675"
"","5788"
"Kami",""
"Female","3204"
"Male","2744"
"","5948"
"Khawas",""
"Female","33"
"Male","37"
"","70"
"Limbu",""
"Female","27824"
"Male","24772"
"","52596"
"Magar",""
"Female","618"
"Male","608"
"","1226"
"Musahar",""
"Female","7"
"Male","6"
"","13"
"Newar",""
"Female","1043"
"Male","929"
"","1972"
"Others",""
"Female","120"
"Male","152"
"","272"
"Rai",""
"Female","3367"
"Male","3051"
"","6418"
"Rajbansi",""
"Female","4"
"Male","7"
"","11"
"Sanyasi/Dasnami",""
"Female","507"
"Male","440"
"","947"
"Sarki",""
"Female","641"
"Male","531"
"","1172"
"Sherpa",""
"Female","6454"
"Male","5528"
"","11982"
"Sunuwar",""
"Female","750"
"Male","612"
"","1362"
"Tamang",""
"Female","2943"
"Male","2648"
"","5591"
"Teli",""
"Female","35"
"Male","39"
"","74"
"Terai Others",""
"Female","7"
"Male","12"
"","19"
"Thakuri",""
"Female","9"
"Male","14"
"","23"
"Tharu",""
"Female","37"
"Male","54"
"","91"
"Topkegola",""
"Female","731"
"Male","657"
"","1388"
"Undefined Others",""
"Female","20"
"Male","21"
"","41"
"Walung",""
"Female","541"
"Male","588"
"","1129"
"Yadav",""
"Female","9"
"Male","21"
"","30"
"Yakkha",""
"Female","132"
"Male","123"
"","255"
