"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","10"
"Male","6"
"Brahman - Hill",""
"Female","804"
"Male","758"
"Chhetri",""
"Female","5465"
"Male","4627"
"Damai/Dholi",""
"Female","502"
"Male","385"
"Gharti/Bhujel",""
"Female","228"
"Male","188"
"Gurung",""
"Female","552"
"Male","503"
"Kami",""
"Female","821"
"Male","669"
"Limbu",""
"Female","412"
"Male","335"
"Magar",""
"Female","1460"
"Male","1219"
"Majhi",""
"Female","137"
"Male","121"
"Newar",""
"Female","900"
"Male","734"
"Others",""
"Female","43"
"Male","40"
"Rai",""
"Female","221"
"Male","181"
"Sanyasi/Dasnami",""
"Female","148"
"Male","135"
"Sarki",""
"Female","255"
"Male","209"
"Sherpa",""
"Female","9"
"Male","10"
"Tamang",""
"Female","590"
"Male","459"
"Teli",""
"Female","17"
"Male","19"
"Thakuri",""
"Female","28"
"Male","29"
"Tharu",""
"Female","7"
"Male","9"
"Yakkha",""
"Female","854"
"Male","701"
