"Population by Single Year of Age","Number"
"0",""
"Female","423"
"Male","439"
"1",""
"Female","321"
"Male","293"
"10",""
"Female","677"
"Male","691"
"11",""
"Female","304"
"Male","358"
"12",""
"Female","607"
"Male","655"
"13",""
"Female","400"
"Male","395"
"14",""
"Female","443"
"Male","481"
"15",""
"Female","418"
"Male","487"
"16",""
"Female","431"
"Male","506"
"17",""
"Female","258"
"Male","335"
"18",""
"Female","464"
"Male","611"
"19",""
"Female","196"
"Male","235"
"2",""
"Female","415"
"Male","397"
"20",""
"Female","547"
"Male","538"
"21",""
"Female","183"
"Male","219"
"22",""
"Female","318"
"Male","376"
"23",""
"Female","242"
"Male","192"
"24",""
"Female","255"
"Male","203"
"25",""
"Female","573"
"Male","649"
"26",""
"Female","244"
"Male","215"
"27",""
"Female","171"
"Male","163"
"28",""
"Female","442"
"Male","328"
"29",""
"Female","101"
"Male","93"
"3",""
"Female","482"
"Male","450"
"30",""
"Female","727"
"Male","736"
"31",""
"Female","73"
"Male","70"
"32",""
"Female","282"
"Male","264"
"33",""
"Female","185"
"Male","85"
"34",""
"Female","145"
"Male","75"
"35",""
"Female","608"
"Male","881"
"36",""
"Female","119"
"Male","115"
"37",""
"Female","70"
"Male","79"
"38",""
"Female","287"
"Male","157"
"39",""
"Female","60"
"Male","42"
"4",""
"Female","466"
"Male","467"
"40",""
"Female","571"
"Male","716"
"41",""
"Female","37"
"Male","53"
"42",""
"Female","131"
"Male","138"
"43",""
"Female","98"
"Male","50"
"44",""
"Female","83"
"Male","32"
"45",""
"Female","383"
"Male","627"
"46",""
"Female","58"
"Male","56"
"47",""
"Female","43"
"Male","46"
"48",""
"Female","126"
"Male","96"
"49",""
"Female","41"
"Male","27"
"5",""
"Female","569"
"Male","612"
"50",""
"Female","376"
"Male","458"
"51",""
"Female","17"
"Male","31"
"52",""
"Female","55"
"Male","70"
"53",""
"Female","52"
"Male","24"
"54",""
"Female","46"
"Male","24"
"55",""
"Female","262"
"Male","325"
"56",""
"Female","42"
"Male","48"
"57",""
"Female","27"
"Male","27"
"58",""
"Female","84"
"Male","48"
"59",""
"Female","40"
"Male","25"
"6",""
"Female","496"
"Male","539"
"60",""
"Female","350"
"Male","400"
"61",""
"Female","21"
"Male","27"
"62",""
"Female","75"
"Male","49"
"63",""
"Female","49"
"Male","29"
"64",""
"Female","31"
"Male","23"
"65",""
"Female","271"
"Male","296"
"66",""
"Female","13"
"Male","17"
"67",""
"Female","15"
"Male","21"
"68",""
"Female","48"
"Male","50"
"69",""
"Female","18"
"Male","12"
"7",""
"Female","506"
"Male","497"
"70",""
"Female","200"
"Male","232"
"71",""
"Female","5"
"Male","14"
"72",""
"Female","26"
"Male","34"
"73",""
"Female","15"
"Male","16"
"74",""
"Female","8"
"Male","9"
"75",""
"Female","93"
"Male","125"
"76",""
"Female","3"
"Male","12"
"77",""
"Female","6"
"Male","8"
"78",""
"Female","8"
"Male","10"
"79",""
"Female","2"
"Male","1"
"8",""
"Female","626"
"Male","681"
"80",""
"Female","49"
"Male","68"
"81",""
"Female","1"
"Male","3"
"82",""
"Female","1"
"Male","11"
"83",""
"Female","2"
"Male","2"
"84",""
"Female","5"
"Male","1"
"85",""
"Female","25"
"Male","49"
"9",""
"Female","360"
"Male","392"
