"Population by Single Year of Age","Number"
"0",""
"Female","219"
"Male","235"
"1",""
"Female","222"
"Male","217"
"10",""
"Female","409"
"Male","430"
"11",""
"Female","394"
"Male","372"
"12",""
"Female","442"
"Male","436"
"13",""
"Female","436"
"Male","394"
"14",""
"Female","470"
"Male","426"
"15",""
"Female","443"
"Male","385"
"16",""
"Female","430"
"Male","338"
"17",""
"Female","420"
"Male","345"
"18",""
"Female","428"
"Male","347"
"19",""
"Female","269"
"Male","139"
"2",""
"Female","237"
"Male","255"
"20",""
"Female","304"
"Male","177"
"21",""
"Female","244"
"Male","144"
"22",""
"Female","301"
"Male","209"
"23",""
"Female","198"
"Male","189"
"24",""
"Female","226"
"Male","214"
"25",""
"Female","309"
"Male","228"
"26",""
"Female","223"
"Male","202"
"27",""
"Female","197"
"Male","160"
"28",""
"Female","215"
"Male","156"
"29",""
"Female","96"
"Male","103"
"3",""
"Female","244"
"Male","256"
"30",""
"Female","317"
"Male","206"
"31",""
"Female","99"
"Male","104"
"32",""
"Female","189"
"Male","133"
"33",""
"Female","109"
"Male","115"
"34",""
"Female","104"
"Male","104"
"35",""
"Female","357"
"Male","248"
"36",""
"Female","149"
"Male","107"
"37",""
"Female","122"
"Male","83"
"38",""
"Female","171"
"Male","141"
"39",""
"Female","72"
"Male","65"
"4",""
"Female","292"
"Male","295"
"40",""
"Female","402"
"Male","266"
"41",""
"Female","122"
"Male","91"
"42",""
"Female","158"
"Male","137"
"43",""
"Female","96"
"Male","98"
"44",""
"Female","82"
"Male","73"
"45",""
"Female","276"
"Male","211"
"46",""
"Female","104"
"Male","90"
"47",""
"Female","94"
"Male","80"
"48",""
"Female","119"
"Male","121"
"49",""
"Female","100"
"Male","72"
"5",""
"Female","313"
"Male","291"
"50",""
"Female","278"
"Male","253"
"51",""
"Female","103"
"Male","109"
"52",""
"Female","146"
"Male","137"
"53",""
"Female","68"
"Male","90"
"54",""
"Female","84"
"Male","71"
"55",""
"Female","181"
"Male","183"
"56",""
"Female","85"
"Male","94"
"57",""
"Female","84"
"Male","81"
"58",""
"Female","112"
"Male","105"
"59",""
"Female","64"
"Male","74"
"6",""
"Female","325"
"Male","290"
"60",""
"Female","277"
"Male","234"
"61",""
"Female","102"
"Male","98"
"62",""
"Female","85"
"Male","75"
"63",""
"Female","70"
"Male","51"
"64",""
"Female","56"
"Male","53"
"65",""
"Female","181"
"Male","130"
"66",""
"Female","52"
"Male","52"
"67",""
"Female","65"
"Male","64"
"68",""
"Female","102"
"Male","106"
"69",""
"Female","41"
"Male","35"
"7",""
"Female","339"
"Male","363"
"70",""
"Female","204"
"Male","132"
"71",""
"Female","49"
"Male","38"
"72",""
"Female","73"
"Male","76"
"73",""
"Female","33"
"Male","49"
"74",""
"Female","33"
"Male","24"
"75",""
"Female","124"
"Male","83"
"76",""
"Female","33"
"Male","51"
"77",""
"Female","31"
"Male","42"
"78",""
"Female","72"
"Male","61"
"79",""
"Female","13"
"Male","17"
"8",""
"Female","336"
"Male","366"
"80",""
"Female","77"
"Male","53"
"81",""
"Female","18"
"Male","18"
"82",""
"Female","24"
"Male","15"
"83",""
"Female","15"
"Male","17"
"84",""
"Female","18"
"Male","20"
"85",""
"Female","108"
"Male","101"
"9",""
"Female","357"
"Male","329"
