"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","14"
"Male","16"
"","30"
"Badi",""
"Female","59"
"Male","70"
"","129"
"Bangali",""
"Female","6"
"Male","25"
"","31"
"Bantaba",""
"Female","10"
"Male","10"
"","20"
"Baraee",""
"Female","3"
"Male","9"
"","12"
"Bhote",""
"Female","31"
"Male","30"
"","61"
"Bin",""
"Female","6"
"Male","15"
"","21"
"Brahman - Hill",""
"Female","12207"
"Male","13385"
"","25592"
"Brahman - Tarai",""
"Female","39"
"Male","54"
"","93"
"Chamar/ Harijan/ Ram",""
"Female","10"
"Male","57"
"","67"
"Chamling",""
"Female","5"
"Male","8"
"","13"
"Chhantyal/Chhantel",""
"Female","213"
"Male","198"
"","411"
"Chhetri",""
"Female","10027"
"Male","10526"
"","20553"
"Dalit Others",""
"Female","151"
"Male","180"
"","331"
"Damai/Dholi",""
"Female","350"
"Male","359"
"","709"
"Danuwar",""
"Female","24"
"Male","58"
"","82"
"Darai",""
"Female","7"
"Male","12"
"","19"
"Dhanuk",""
"Female","28"
"Male","101"
"","129"
"Dhimal",""
"Female","9"
"Male","14"
"","23"
"Dhobi",""
"Female","6"
"Male","11"
"","17"
"Dura",""
"Female","7"
"Male","13"
"","20"
"Dusadh/ Pasawan/ Pasi",""
"Female","5"
"Male","16"
"","21"
"Foreigner",""
"Female","16"
"Male","28"
"","44"
"Ghale",""
"Female","277"
"Male","232"
"","509"
"Gharti/Bhujel",""
"Female","140"
"Male","141"
"","281"
"Gurung",""
"Female","2709"
"Male","2430"
"","5139"
"Hajam/Thakur",""
"Female","53"
"Male","162"
"","215"
"Halwai",""
"Female","22"
"Male","35"
"","57"
"Jirel",""
"Female","10"
"Male","12"
"","22"
"Kalwar",""
"Female","53"
"Male","87"
"","140"
"Kami",""
"Female","479"
"Male","556"
"","1035"
"Kanu",""
"Female","13"
"Male","26"
"","39"
"Kathabaniyan",""
"Female","9"
"Male","21"
"","30"
"Kayastha",""
"Female","14"
"Male","18"
"","32"
"Khaling",""
"Female","7"
"Male","10"
"","17"
"Khatwe",""
"Female","6"
"Male","15"
"","21"
"Koiri/Kushwaha",""
"Female","31"
"Male","56"
"","87"
"Kumal",""
"Female","35"
"Male","46"
"","81"
"Kumhar",""
"Female","6"
"Male","12"
"","18"
"Kurmi",""
"Female","2"
"Male","9"
"","11"
"Limbu",""
"Female","358"
"Male","371"
"","729"
"Magar",""
"Female","3240"
"Male","3287"
"","6527"
"Majhi",""
"Female","96"
"Male","124"
"","220"
"Mali",""
"Female","4"
"Male","15"
"","19"
"Mallaha",""
"Female","1"
"Male","11"
"","12"
"Marwadi",""
"Female","24"
"Male","31"
"","55"
"Musahar",""
"Female","5"
"Male","15"
"","20"
"Musalman",""
"Female","109"
"Male","411"
"","520"
"Newar",""
"Female","9132"
"Male","8810"
"","17942"
"Others",""
"Female","79"
"Male","118"
"","197"
"Punjabi/Sikh",""
"Female","7"
"Male","7"
"","14"
"Rai",""
"Female","1429"
"Male","1435"
"","2864"
"Rajput",""
"Female","11"
"Male","27"
"","38"
"Samgpang",""
"Female","9"
"Male","5"
"","14"
"Sanyasi/Dasnami",""
"Female","205"
"Male","242"
"","447"
"Sarki",""
"Female","89"
"Male","100"
"","189"
"Sherpa",""
"Female","417"
"Male","402"
"","819"
"Sunuwar",""
"Female","86"
"Male","91"
"","177"
"Tamang",""
"Female","4441"
"Male","4197"
"","8638"
"Teli",""
"Female","75"
"Male","109"
"","184"
"Terai Others",""
"Female","22"
"Male","66"
"","88"
"Thakali",""
"Female","176"
"Male","161"
"","337"
"Thakuri",""
"Female","616"
"Male","651"
"","1267"
"Thami",""
"Female","32"
"Male","37"
"","69"
"Tharu",""
"Female","461"
"Male","743"
"","1204"
"Thulung",""
"Female","13"
"Male","8"
"","21"
"Yadav",""
"Female","81"
"Male","167"
"","248"
"Yakkha",""
"Female","6"
"Male","5"
"","11"
