"Population by Single Year of Age","Number"
"0",""
"Female","154"
"Male","217"
"1",""
"Female","173"
"Male","150"
"10",""
"Female","228"
"Male","258"
"11",""
"Female","255"
"Male","304"
"12",""
"Female","288"
"Male","275"
"13",""
"Female","300"
"Male","282"
"14",""
"Female","299"
"Male","258"
"15",""
"Female","305"
"Male","262"
"16",""
"Female","295"
"Male","272"
"17",""
"Female","310"
"Male","255"
"18",""
"Female","284"
"Male","204"
"19",""
"Female","256"
"Male","172"
"2",""
"Female","164"
"Male","181"
"20",""
"Female","250"
"Male","155"
"21",""
"Female","215"
"Male","102"
"22",""
"Female","280"
"Male","127"
"23",""
"Female","211"
"Male","90"
"24",""
"Female","210"
"Male","74"
"25",""
"Female","252"
"Male","87"
"26",""
"Female","186"
"Male","90"
"27",""
"Female","199"
"Male","73"
"28",""
"Female","211"
"Male","88"
"29",""
"Female","128"
"Male","59"
"3",""
"Female","159"
"Male","160"
"30",""
"Female","241"
"Male","89"
"31",""
"Female","115"
"Male","56"
"32",""
"Female","149"
"Male","66"
"33",""
"Female","129"
"Male","59"
"34",""
"Female","112"
"Male","61"
"35",""
"Female","237"
"Male","101"
"36",""
"Female","155"
"Male","63"
"37",""
"Female","145"
"Male","67"
"38",""
"Female","144"
"Male","77"
"39",""
"Female","99"
"Male","73"
"4",""
"Female","163"
"Male","194"
"40",""
"Female","214"
"Male","110"
"41",""
"Female","107"
"Male","60"
"42",""
"Female","146"
"Male","64"
"43",""
"Female","137"
"Male","75"
"44",""
"Female","113"
"Male","67"
"45",""
"Female","171"
"Male","101"
"46",""
"Female","89"
"Male","59"
"47",""
"Female","135"
"Male","69"
"48",""
"Female","128"
"Male","81"
"49",""
"Female","118"
"Male","61"
"5",""
"Female","213"
"Male","208"
"50",""
"Female","196"
"Male","120"
"51",""
"Female","106"
"Male","84"
"52",""
"Female","113"
"Male","90"
"53",""
"Female","100"
"Male","77"
"54",""
"Female","91"
"Male","75"
"55",""
"Female","123"
"Male","113"
"56",""
"Female","84"
"Male","82"
"57",""
"Female","116"
"Male","84"
"58",""
"Female","108"
"Male","83"
"59",""
"Female","93"
"Male","80"
"6",""
"Female","188"
"Male","188"
"60",""
"Female","151"
"Male","86"
"61",""
"Female","82"
"Male","70"
"62",""
"Female","95"
"Male","65"
"63",""
"Female","99"
"Male","55"
"64",""
"Female","68"
"Male","42"
"65",""
"Female","123"
"Male","83"
"66",""
"Female","64"
"Male","46"
"67",""
"Female","93"
"Male","71"
"68",""
"Female","73"
"Male","61"
"69",""
"Female","37"
"Male","43"
"7",""
"Female","236"
"Male","252"
"70",""
"Female","81"
"Male","49"
"71",""
"Female","44"
"Male","33"
"72",""
"Female","46"
"Male","54"
"73",""
"Female","46"
"Male","38"
"74",""
"Female","38"
"Male","31"
"75",""
"Female","58"
"Male","38"
"76",""
"Female","18"
"Male","33"
"77",""
"Female","24"
"Male","26"
"78",""
"Female","37"
"Male","45"
"79",""
"Female","20"
"Male","24"
"8",""
"Female","229"
"Male","237"
"80",""
"Female","35"
"Male","25"
"81",""
"Female","24"
"Male","21"
"82",""
"Female","21"
"Male","16"
"83",""
"Female","18"
"Male","17"
"84",""
"Female","10"
"Male","18"
"85",""
"Female","59"
"Male","58"
"9",""
"Female","232"
"Male","241"
