"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","110"
"Male","127"
"Bangali",""
"Female","74"
"Male","79"
"Baraee",""
"Female","425"
"Male","502"
"Brahman - Hill",""
"Female","912"
"Male","925"
"Brahman - Tarai",""
"Female","228"
"Male","253"
"Chamar/ Harijan/ Ram",""
"Female","2246"
"Male","2323"
"Chhetri",""
"Female","307"
"Male","292"
"Dalit Others",""
"Female","16"
"Male","18"
"Damai/Dholi",""
"Female","78"
"Male","75"
"Dhandi",""
"Female","108"
"Male","101"
"Dhankar/ Dharikar",""
"Female","25"
"Male","24"
"Dhanuk",""
"Female","5"
"Male","6"
"Dhobi",""
"Female","868"
"Male","865"
"Dhunia",""
"Female","78"
"Male","86"
"Dusadh/ Pasawan/ Pasi",""
"Female","845"
"Male","844"
"Foreigner",""
"Female","140"
"Male","155"
"Gaderi/Bhedihar",""
"Female","57"
"Male","62"
"Gharti/Bhujel",""
"Female","20"
"Male","10"
"Gurung",""
"Female","26"
"Male","32"
"Hajam/Thakur",""
"Female","421"
"Male","409"
"Halwai",""
"Female","368"
"Male","377"
"Jhangad/ Dhagar",""
"Female","36"
"Male","35"
"Kahar",""
"Female","1834"
"Male","1939"
"Kalwar",""
"Female","434"
"Male","443"
"Kami",""
"Female","128"
"Male","126"
"Kathabaniyan",""
"Female","635"
"Male","650"
"Kayastha",""
"Female","294"
"Male","323"
"Kewat",""
"Female","309"
"Male","294"
"Koiri/Kushwaha",""
"Female","216"
"Male","237"
"Kori",""
"Female","8"
"Male","6"
"Kurmi",""
"Female","1080"
"Male","1213"
"Lodh",""
"Female","2898"
"Male","2834"
"Lohar",""
"Female","447"
"Male","453"
"Magar",""
"Female","729"
"Male","767"
"Majhi",""
"Female","6"
"Male","6"
"Mali",""
"Female","45"
"Male","38"
"Mallaha",""
"Female","646"
"Male","634"
"Marwadi",""
"Female","47"
"Male","57"
"Musalman",""
"Female","12143"
"Male","11425"
"Natuwa",""
"Female","48"
"Male","47"
"Newar",""
"Female","40"
"Male","61"
"Others",""
"Female","61"
"Male","31"
"Pattharkatta/ Kushwadiya",""
"Female","11"
"Male","15"
"Rai",""
"Female","45"
"Male","47"
"Rajdhob",""
"Female","11"
"Male","17"
"Rajput",""
"Female","17"
"Male","10"
"Sanyasi/Dasnami",""
"Female","141"
"Male","160"
"Sarki",""
"Female","9"
"Male","6"
"Sherpa",""
"Female","16"
"Male","8"
"Sonar",""
"Female","91"
"Male","116"
"Tamang",""
"Female","6"
"Male","6"
"Teli",""
"Female","826"
"Male","798"
"Terai Others",""
"Female","269"
"Male","290"
"Tharu",""
"Female","590"
"Male","551"
"Yadav",""
"Female","4887"
"Male","4929"
