"Population by Caste Ethinicity","Number"
"Badi",""
"Female","53"
"Male","37"
"","90"
"Brahman - Hill",""
"Female","1258"
"Male","996"
"","2254"
"Chhetri",""
"Female","2284"
"Male","1672"
"","3956"
"Damai/Dholi",""
"Female","395"
"Male","283"
"","678"
"Gaine",""
"Female","12"
"Male","8"
"","20"
"Gharti/Bhujel",""
"Female","59"
"Male","35"
"","94"
"Gurung",""
"Female","93"
"Male","63"
"","156"
"Kami",""
"Female","1111"
"Male","840"
"","1951"
"Kumal",""
"Female","28"
"Male","16"
"","44"
"Magar",""
"Female","2770"
"Male","1985"
"","4755"
"Musalman",""
"Female","15"
"Male","18"
"","33"
"Newar",""
"Female","981"
"Male","785"
"","1766"
"Others",""
"Female","18"
"Male","21"
"","39"
"Sanyasi/Dasnami",""
"Female","181"
"Male","132"
"","313"
"Sarki",""
"Female","749"
"Male","544"
"","1293"
"Terai Others",""
"Female","7"
"Male","7"
"","14"
"Thakuri",""
"Female","98"
"Male","59"
"","157"
"Thami",""
"Female","10"
"Male","7"
"","17"
"Tharu",""
"Female","20"
"Male","36"
"","56"
