"Population by Single Year of Age","Number"
"0",""
"Female","235"
"Male","219"
"1",""
"Female","201"
"Male","226"
"10",""
"Female","325"
"Male","361"
"11",""
"Female","263"
"Male","260"
"12",""
"Female","320"
"Male","364"
"13",""
"Female","300"
"Male","250"
"14",""
"Female","275"
"Male","251"
"15",""
"Female","279"
"Male","227"
"16",""
"Female","234"
"Male","158"
"17",""
"Female","255"
"Male","172"
"18",""
"Female","271"
"Male","160"
"19",""
"Female","173"
"Male","60"
"2",""
"Female","229"
"Male","251"
"20",""
"Female","211"
"Male","101"
"21",""
"Female","154"
"Male","63"
"22",""
"Female","196"
"Male","110"
"23",""
"Female","146"
"Male","70"
"24",""
"Female","154"
"Male","52"
"25",""
"Female","229"
"Male","87"
"26",""
"Female","137"
"Male","59"
"27",""
"Female","155"
"Male","73"
"28",""
"Female","167"
"Male","79"
"29",""
"Female","81"
"Male","45"
"3",""
"Female","264"
"Male","272"
"30",""
"Female","225"
"Male","119"
"31",""
"Female","65"
"Male","42"
"32",""
"Female","139"
"Male","67"
"33",""
"Female","90"
"Male","44"
"34",""
"Female","103"
"Male","49"
"35",""
"Female","206"
"Male","139"
"36",""
"Female","111"
"Male","66"
"37",""
"Female","81"
"Male","57"
"38",""
"Female","102"
"Male","69"
"39",""
"Female","67"
"Male","51"
"4",""
"Female","261"
"Male","313"
"40",""
"Female","172"
"Male","133"
"41",""
"Female","61"
"Male","60"
"42",""
"Female","91"
"Male","66"
"43",""
"Female","69"
"Male","57"
"44",""
"Female","54"
"Male","51"
"45",""
"Female","125"
"Male","84"
"46",""
"Female","61"
"Male","57"
"47",""
"Female","50"
"Male","52"
"48",""
"Female","85"
"Male","41"
"49",""
"Female","58"
"Male","58"
"5",""
"Female","233"
"Male","295"
"50",""
"Female","134"
"Male","120"
"51",""
"Female","37"
"Male","47"
"52",""
"Female","63"
"Male","48"
"53",""
"Female","51"
"Male","46"
"54",""
"Female","55"
"Male","43"
"55",""
"Female","114"
"Male","84"
"56",""
"Female","48"
"Male","49"
"57",""
"Female","41"
"Male","50"
"58",""
"Female","48"
"Male","47"
"59",""
"Female","47"
"Male","34"
"6",""
"Female","288"
"Male","299"
"60",""
"Female","96"
"Male","73"
"61",""
"Female","56"
"Male","38"
"62",""
"Female","54"
"Male","37"
"63",""
"Female","47"
"Male","24"
"64",""
"Female","20"
"Male","33"
"65",""
"Female","61"
"Male","61"
"66",""
"Female","23"
"Male","30"
"67",""
"Female","39"
"Male","37"
"68",""
"Female","33"
"Male","30"
"69",""
"Female","18"
"Male","23"
"7",""
"Female","347"
"Male","327"
"70",""
"Female","62"
"Male","42"
"71",""
"Female","15"
"Male","22"
"72",""
"Female","17"
"Male","23"
"73",""
"Female","17"
"Male","17"
"74",""
"Female","10"
"Male","15"
"75",""
"Female","23"
"Male","20"
"76",""
"Female","11"
"Male","11"
"77",""
"Female","13"
"Male","11"
"78",""
"Female","19"
"Male","15"
"79",""
"Female","8"
"Male","7"
"8",""
"Female","288"
"Male","303"
"80",""
"Female","25"
"Male","16"
"81",""
"Female","4"
"Male","2"
"82",""
"Female","4"
"Male","4"
"83",""
"Female","4"
"Male","6"
"84",""
"Female","3"
"Male","6"
"85",""
"Female","29"
"Male","18"
"9",""
"Female","292"
"Male","272"
