"Population by Educational Attainment","Number"
"Beginners",""
"Female","437"
"Male","491"
"","928"
"Graduate and Equivalent",""
"Female","82"
"Male","214"
"","296"
"Intermediate and Equivalent",""
"Female","471"
"Male","600"
"","1071"
"Level not Stated",""
"Female","41"
"Male","34"
"","75"
"Lower Secondary (Class 6-8)",""
"Female","2804"
"Male","2606"
"","5410"
"Non Formal Education",""
"Female","713"
"Male","693"
"","1406"
"Others",""
"Female","0"
"Male","0"
"","0"
"Post Graduate Equivalent and Above",""
"Female","12"
"Male","61"
"","73"
"Primary Education (1-5 Class)",""
"Female","4188"
"Male","4450"
"","8638"
"Secondary Level (Class 9-10)",""
"Female","1962"
"Male","1960"
"","3922"
"SLC and Equivalent",""
"Female","1583"
"Male","1643"
"","3226"
