"Population by Caste Ethinicity","Number"
"Badi",""
"Female","324"
"Male","296"
"","620"
"Baraee",""
"Female","3"
"Male","21"
"","24"
"Brahman - Hill",""
"Female","9306"
"Male","7935"
"","17241"
"Chhetri",""
"Female","9101"
"Male","7706"
"","16807"
"Dalit Others",""
"Female","1341"
"Male","1072"
"","2413"
"Damai/Dholi",""
"Female","1113"
"Male","882"
"","1995"
"Foreigner",""
"Female","5"
"Male","6"
"","11"
"Gharti/Bhujel",""
"Female","8"
"Male","9"
"","17"
"Gurung",""
"Female","58"
"Male","47"
"","105"
"Hajam/Thakur",""
"Female","31"
"Male","26"
"","57"
"Halwai",""
"Female","42"
"Male","47"
"","89"
"Kami",""
"Female","3445"
"Male","2920"
"","6365"
"Kathabaniyan",""
"Female","7"
"Male","6"
"","13"
"Kumal",""
"Female","7"
"Male","10"
"","17"
"Limbu",""
"Female","38"
"Male","26"
"","64"
"Lohar",""
"Female","269"
"Male","229"
"","498"
"Magar",""
"Female","1327"
"Male","1169"
"","2496"
"Musalman",""
"Female","142"
"Male","136"
"","278"
"Newar",""
"Female","59"
"Male","47"
"","106"
"Others",""
"Female","42"
"Male","26"
"","68"
"Rai",""
"Female","13"
"Male","19"
"","32"
"Rajbansi",""
"Female","39"
"Male","43"
"","82"
"Rajput",""
"Female","4"
"Male","15"
"","19"
"Sanyasi/Dasnami",""
"Female","371"
"Male","366"
"","737"
"Sarki",""
"Female","261"
"Male","244"
"","505"
"Sherpa",""
"Female","12"
"Male","14"
"","26"
"Tamang",""
"Female","38"
"Male","32"
"","70"
"Terai Others",""
"Female","23"
"Male","24"
"","47"
"Thakuri",""
"Female","1594"
"Male","1400"
"","2994"
"Tharu",""
"Female","10994"
"Male","10635"
"","21629"
