"Population by Single Year of Age","Number"
"0",""
"Female","418"
"Male","404"
"1",""
"Female","322"
"Male","356"
"10",""
"Female","581"
"Male","611"
"11",""
"Female","416"
"Male","426"
"12",""
"Female","584"
"Male","645"
"13",""
"Female","415"
"Male","462"
"14",""
"Female","443"
"Male","448"
"15",""
"Female","439"
"Male","377"
"16",""
"Female","422"
"Male","359"
"17",""
"Female","339"
"Male","264"
"18",""
"Female","449"
"Male","354"
"19",""
"Female","251"
"Male","296"
"2",""
"Female","447"
"Male","486"
"20",""
"Female","513"
"Male","416"
"21",""
"Female","249"
"Male","325"
"22",""
"Female","395"
"Male","418"
"23",""
"Female","279"
"Male","367"
"24",""
"Female","303"
"Male","405"
"25",""
"Female","384"
"Male","466"
"26",""
"Female","251"
"Male","369"
"27",""
"Female","191"
"Male","324"
"28",""
"Female","320"
"Male","424"
"29",""
"Female","121"
"Male","222"
"3",""
"Female","450"
"Male","466"
"30",""
"Female","485"
"Male","330"
"31",""
"Female","108"
"Male","145"
"32",""
"Female","247"
"Male","267"
"33",""
"Female","149"
"Male","144"
"34",""
"Female","168"
"Male","165"
"35",""
"Female","467"
"Male","386"
"36",""
"Female","159"
"Male","163"
"37",""
"Female","88"
"Male","120"
"38",""
"Female","237"
"Male","174"
"39",""
"Female","82"
"Male","88"
"4",""
"Female","454"
"Male","549"
"40",""
"Female","483"
"Male","354"
"41",""
"Female","65"
"Male","80"
"42",""
"Female","162"
"Male","130"
"43",""
"Female","84"
"Male","85"
"44",""
"Female","70"
"Male","87"
"45",""
"Female","334"
"Male","223"
"46",""
"Female","77"
"Male","81"
"47",""
"Female","70"
"Male","69"
"48",""
"Female","130"
"Male","142"
"49",""
"Female","45"
"Male","64"
"5",""
"Female","484"
"Male","580"
"50",""
"Female","364"
"Male","217"
"51",""
"Female","54"
"Male","67"
"52",""
"Female","80"
"Male","119"
"53",""
"Female","37"
"Male","55"
"54",""
"Female","57"
"Male","46"
"55",""
"Female","236"
"Male","173"
"56",""
"Female","53"
"Male","55"
"57",""
"Female","51"
"Male","39"
"58",""
"Female","118"
"Male","82"
"59",""
"Female","39"
"Male","38"
"6",""
"Female","453"
"Male","475"
"60",""
"Female","360"
"Male","163"
"61",""
"Female","47"
"Male","46"
"62",""
"Female","109"
"Male","52"
"63",""
"Female","48"
"Male","31"
"64",""
"Female","49"
"Male","34"
"65",""
"Female","252"
"Male","131"
"66",""
"Female","35"
"Male","26"
"67",""
"Female","37"
"Male","26"
"68",""
"Female","71"
"Male","64"
"69",""
"Female","18"
"Male","11"
"7",""
"Female","469"
"Male","454"
"70",""
"Female","185"
"Male","112"
"71",""
"Female","18"
"Male","22"
"72",""
"Female","38"
"Male","32"
"73",""
"Female","28"
"Male","21"
"74",""
"Female","13"
"Male","20"
"75",""
"Female","57"
"Male","48"
"76",""
"Female","9"
"Male","19"
"77",""
"Female","10"
"Male","10"
"78",""
"Female","21"
"Male","17"
"79",""
"Female","8"
"Male","7"
"8",""
"Female","542"
"Male","575"
"80",""
"Female","65"
"Male","39"
"81",""
"Female","3"
"Male","7"
"82",""
"Female","11"
"Male","12"
"83",""
"Female","6"
"Male","4"
"84",""
"Female","6"
"Male","3"
"85",""
"Female","43"
"Male","19"
"9",""
"Female","384"
"Male","437"
