"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","324"
"Male","244"
"Bangali",""
"Female","16"
"Male","13"
"Brahman - Hill",""
"Female","750"
"Male","961"
"Brahman - Tarai",""
"Female","2"
"Male","11"
"Chhetri",""
"Female","11227"
"Male","9166"
"Dalit Others",""
"Female","631"
"Male","448"
"Damai/Dholi",""
"Female","1194"
"Male","938"
"Dusadh/ Pasawan/ Pasi",""
"Female","7"
"Male","7"
"Gurung",""
"Female","47"
"Male","46"
"Hajam/Thakur",""
"Female","11"
"Male","24"
"Halwai",""
"Female","9"
"Male","10"
"Kami",""
"Female","1851"
"Male","1421"
"Kathabaniyan",""
"Female","7"
"Male","5"
"Kumal",""
"Female","75"
"Male","64"
"Limbu",""
"Female","6"
"Male","7"
"Lohar",""
"Female","446"
"Male","312"
"Magar",""
"Female","98"
"Male","108"
"Majhi",""
"Female","74"
"Male","42"
"Musalman",""
"Female","13"
"Male","42"
"Newar",""
"Female","371"
"Male","370"
"Others",""
"Female","25"
"Male","46"
"Rai",""
"Female","18"
"Male","23"
"Sanyasi/Dasnami",""
"Female","37"
"Male","39"
"Sarki",""
"Female","294"
"Male","183"
"Sudhi",""
"Female","7"
"Male","6"
"Tamang",""
"Female","21"
"Male","20"
"Terai Others",""
"Female","21"
"Male","23"
"Thakuri",""
"Female","289"
"Male","325"
"Tharu",""
"Female","60"
"Male","94"
"Yadav",""
"Female","3"
"Male","9"
