"Population by Single Year of Age","Number"
"0",""
"Female","183"
"Male","212"
"1",""
"Female","193"
"Male","190"
"10",""
"Female","273"
"Male","267"
"11",""
"Female","261"
"Male","265"
"12",""
"Female","311"
"Male","325"
"13",""
"Female","247"
"Male","231"
"14",""
"Female","272"
"Male","244"
"15",""
"Female","272"
"Male","219"
"16",""
"Female","244"
"Male","195"
"17",""
"Female","247"
"Male","211"
"18",""
"Female","261"
"Male","202"
"19",""
"Female","171"
"Male","156"
"2",""
"Female","230"
"Male","164"
"20",""
"Female","206"
"Male","148"
"21",""
"Female","176"
"Male","153"
"22",""
"Female","207"
"Male","165"
"23",""
"Female","147"
"Male","128"
"24",""
"Female","160"
"Male","127"
"25",""
"Female","170"
"Male","116"
"26",""
"Female","158"
"Male","101"
"27",""
"Female","139"
"Male","112"
"28",""
"Female","118"
"Male","131"
"29",""
"Female","109"
"Male","74"
"3",""
"Female","223"
"Male","258"
"30",""
"Female","178"
"Male","132"
"31",""
"Female","103"
"Male","62"
"32",""
"Female","143"
"Male","123"
"33",""
"Female","95"
"Male","80"
"34",""
"Female","102"
"Male","84"
"35",""
"Female","173"
"Male","139"
"36",""
"Female","104"
"Male","89"
"37",""
"Female","69"
"Male","73"
"38",""
"Female","111"
"Male","97"
"39",""
"Female","81"
"Male","82"
"4",""
"Female","258"
"Male","234"
"40",""
"Female","179"
"Male","139"
"41",""
"Female","70"
"Male","59"
"42",""
"Female","82"
"Male","96"
"43",""
"Female","61"
"Male","65"
"44",""
"Female","52"
"Male","54"
"45",""
"Female","131"
"Male","117"
"46",""
"Female","66"
"Male","57"
"47",""
"Female","61"
"Male","58"
"48",""
"Female","63"
"Male","76"
"49",""
"Female","54"
"Male","62"
"5",""
"Female","225"
"Male","270"
"50",""
"Female","99"
"Male","104"
"51",""
"Female","62"
"Male","42"
"52",""
"Female","54"
"Male","72"
"53",""
"Female","41"
"Male","54"
"54",""
"Female","44"
"Male","33"
"55",""
"Female","77"
"Male","83"
"56",""
"Female","57"
"Male","65"
"57",""
"Female","37"
"Male","53"
"58",""
"Female","57"
"Male","43"
"59",""
"Female","51"
"Male","46"
"6",""
"Female","222"
"Male","261"
"60",""
"Female","92"
"Male","97"
"61",""
"Female","47"
"Male","42"
"62",""
"Female","44"
"Male","52"
"63",""
"Female","30"
"Male","30"
"64",""
"Female","22"
"Male","19"
"65",""
"Female","59"
"Male","43"
"66",""
"Female","28"
"Male","19"
"67",""
"Female","18"
"Male","29"
"68",""
"Female","27"
"Male","36"
"69",""
"Female","19"
"Male","21"
"7",""
"Female","254"
"Male","267"
"70",""
"Female","31"
"Male","30"
"71",""
"Female","10"
"Male","4"
"72",""
"Female","23"
"Male","27"
"73",""
"Female","12"
"Male","9"
"74",""
"Female","7"
"Male","6"
"75",""
"Female","10"
"Male","10"
"76",""
"Female","7"
"Male","4"
"77",""
"Female","7"
"Male","5"
"78",""
"Female","5"
"Male","9"
"79",""
"Female","2"
"Male","2"
"8",""
"Female","218"
"Male","251"
"80",""
"Female","10"
"Male","5"
"81",""
"Female","2"
"Male","3"
"82",""
"Female","1"
"Male","1"
"83",""
"Female","3"
"Male","0"
"84",""
"Female","1"
"Male","2"
"85",""
"Female","8"
"Male","8"
"9",""
"Female","249"
"Male","258"
