"Population by Mother tongue","Number"
"Achhami",""
"Female","26610"
"Male","21772"
"","48382"
"Assami",""
"Female","12"
"Male","7"
"","19"
"Avadhi",""
"Female","21"
"Male","26"
"","47"
"Baitadeli",""
"Female","1306"
"Male","1357"
"","2663"
"Bajhangi",""
"Female","1491"
"Male","1512"
"","3003"
"Bajureli",""
"Female","1925"
"Male","1725"
"","3650"
"Bangla",""
"Female","20"
"Male","27"
"","47"
"Bhojpuri",""
"Female","458"
"Male","502"
"","960"
"Bote",""
"Female","45"
"Male","48"
"","93"
"Chamling",""
"Female","26"
"Male","19"
"","45"
"Dadeldhuri",""
"Female","177"
"Male","174"
"","351"
"Dailekhi",""
"Female","1093"
"Male","1015"
"","2108"
"Darchuleli",""
"Female","274"
"Male","283"
"","557"
"Doteli",""
"Female","75986"
"Male","67165"
"","143151"
"Gurung",""
"Female","209"
"Male","182"
"","391"
"Hindi",""
"Female","2715"
"Male","3155"
"","5870"
"Jumli",""
"Female","347"
"Male","313"
"","660"
"Kham",""
"Female","712"
"Male","747"
"","1459"
"Khamchi (Raute)",""
"Female","8"
"Male","7"
"","15"
"Khash",""
"Female","10"
"Male","4"
"","14"
"Limbu",""
"Female","17"
"Male","17"
"","34"
"Magar",""
"Female","5456"
"Male","5390"
"","10846"
"Maithili",""
"Female","3268"
"Male","3514"
"","6782"
"Meche",""
"Female","20"
"Male","17"
"","37"
"Nepali",""
"Female","109745"
"Male","99914"
"","209659"
"Newar",""
"Female","446"
"Male","434"
"","880"
"Not Reported",""
"Female","132"
"Male","143"
"","275"
"Others",""
"Female","400"
"Male","345"
"","745"
"Punjabi",""
"Female","52"
"Male","53"
"","105"
"Rai",""
"Female","58"
"Male","57"
"","115"
"Raji",""
"Female","968"
"Male","909"
"","1877"
"Rajsthani",""
"Female","37"
"Male","52"
"","89"
"Santhali",""
"Female","14"
"Male","9"
"","23"
"Sherpa",""
"Female","20"
"Male","22"
"","42"
"Sign Language",""
"Female","46"
"Male","47"
"","93"
"Tamang",""
"Female","783"
"Male","697"
"","1480"
"Thakali",""
"Female","24"
"Male","21"
"","45"
"Tharu",""
"Female","160187"
"Male","158033"
"","318220"
"Urdu",""
"Female","918"
"Male","909"
"","1827"
