"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","28"
"Male","29"
"","57"
"Badi",""
"Female","1503"
"Male","1280"
"","2783"
"Bangali",""
"Female","87"
"Male","83"
"","170"
"Bantar/Sardar",""
"Female","8"
"Male","7"
"","15"
"Baraee",""
"Female","3"
"Male","21"
"","24"
"Bhote",""
"Female","11"
"Male","18"
"","29"
"Bote",""
"Female","45"
"Male","48"
"","93"
"Brahman - Hill",""
"Female","49727"
"Male","45312"
"","95039"
"Brahman - Tarai",""
"Female","403"
"Male","477"
"","880"
"Chamar/ Harijan/ Ram",""
"Female","82"
"Male","85"
"","167"
"Chhetri",""
"Female","83675"
"Male","75560"
"","159235"
"Dalit Others",""
"Female","4620"
"Male","3842"
"","8462"
"Damai/Dholi",""
"Female","9404"
"Male","7657"
"","17061"
"Dhanuk",""
"Female","41"
"Male","42"
"","83"
"Dhobi",""
"Female","38"
"Male","42"
"","80"
"Dom",""
"Female","23"
"Male","27"
"","50"
"Dusadh/ Pasawan/ Pasi",""
"Female","23"
"Male","27"
"","50"
"Foreigner",""
"Female","33"
"Male","31"
"","64"
"Ghale",""
"Female","7"
"Male","4"
"","11"
"Gharti/Bhujel",""
"Female","24"
"Male","22"
"","46"
"Gurung",""
"Female","697"
"Male","595"
"","1292"
"Hajam/Thakur",""
"Female","139"
"Male","134"
"","273"
"Halwai",""
"Female","276"
"Male","338"
"","614"
"Kalwar",""
"Female","45"
"Male","67"
"","112"
"Kami",""
"Female","34851"
"Male","29703"
"","64554"
"Kanu",""
"Female","6"
"Male","5"
"","11"
"Kathabaniyan",""
"Female","290"
"Male","343"
"","633"
"Kayastha",""
"Female","113"
"Male","123"
"","236"
"Kewat",""
"Female","10"
"Male","18"
"","28"
"Khawas",""
"Female","7"
"Male","4"
"","11"
"Koche",""
"Female","14"
"Male","10"
"","24"
"Koiri/Kushwaha",""
"Female","28"
"Male","32"
"","60"
"Kumal",""
"Female","137"
"Male","137"
"","274"
"Kumhar",""
"Female","19"
"Male","13"
"","32"
"Kurmi",""
"Female","150"
"Male","142"
"","292"
"Limbu",""
"Female","126"
"Male","92"
"","218"
"Lodh",""
"Female","17"
"Male","19"
"","36"
"Lohar",""
"Female","2133"
"Male","1739"
"","3872"
"Magar",""
"Female","14580"
"Male","14201"
"","28781"
"Majhi",""
"Female","58"
"Male","46"
"","104"
"Mallaha",""
"Female","174"
"Male","185"
"","359"
"Marwadi",""
"Female","157"
"Male","199"
"","356"
"Meche",""
"Female","62"
"Male","43"
"","105"
"Musahar",""
"Female","65"
"Male","64"
"","129"
"Musalman",""
"Female","2372"
"Male","2548"
"","4920"
"Newar",""
"Female","1532"
"Male","1431"
"","2963"
"Others",""
"Female","529"
"Male","454"
"","983"
"Punjabi/Sikh",""
"Female","48"
"Male","53"
"","101"
"Rai",""
"Female","246"
"Male","245"
"","491"
"Rajbansi",""
"Female","113"
"Male","97"
"","210"
"Raji",""
"Female","991"
"Male","929"
"","1920"
"Rajput",""
"Female","47"
"Male","66"
"","113"
"Sanyasi/Dasnami",""
"Female","2143"
"Male","2018"
"","4161"
"Sarki",""
"Female","3868"
"Male","3351"
"","7219"
"Sherpa",""
"Female","25"
"Male","29"
"","54"
"Sonar",""
"Female","27"
"Male","27"
"","54"
"Sudhi",""
"Female","12"
"Male","27"
"","39"
"Sunuwar",""
"Female","7"
"Male","9"
"","16"
"Tamang",""
"Female","1245"
"Male","1109"
"","2354"
"Tatma/Tatwa",""
"Female","35"
"Male","24"
"","59"
"Teli",""
"Female","118"
"Male","129"
"","247"
"Terai Others",""
"Female","918"
"Male","896"
"","1814"
"Thakali",""
"Female","46"
"Male","42"
"","88"
"Thakuri",""
"Female","15697"
"Male","14401"
"","30098"
"Thami",""
"Female","34"
"Male","25"
"","59"
"Tharu",""
"Female","161773"
"Male","159531"
"","321304"
"Yadav",""
"Female","246"
"Male","297"
"","543"
"Yakkha",""
"Female","25"
"Male","19"
"","44"
