"Population by Single Year of Age","Number"
"0",""
"Female","388"
"Male","360"
"1",""
"Female","378"
"Male","323"
"10",""
"Female","990"
"Male","990"
"11",""
"Female","408"
"Male","352"
"12",""
"Female","763"
"Male","812"
"13",""
"Female","479"
"Male","484"
"14",""
"Female","575"
"Male","567"
"15",""
"Female","561"
"Male","599"
"16",""
"Female","591"
"Male","609"
"17",""
"Female","423"
"Male","398"
"18",""
"Female","594"
"Male","582"
"19",""
"Female","248"
"Male","279"
"2",""
"Female","567"
"Male","556"
"20",""
"Female","698"
"Male","623"
"21",""
"Female","199"
"Male","211"
"22",""
"Female","439"
"Male","394"
"23",""
"Female","335"
"Male","280"
"24",""
"Female","304"
"Male","307"
"25",""
"Female","651"
"Male","657"
"26",""
"Female","237"
"Male","290"
"27",""
"Female","254"
"Male","258"
"28",""
"Female","499"
"Male","391"
"29",""
"Female","125"
"Male","149"
"3",""
"Female","586"
"Male","585"
"30",""
"Female","760"
"Male","726"
"31",""
"Female","109"
"Male","109"
"32",""
"Female","337"
"Male","287"
"33",""
"Female","210"
"Male","168"
"34",""
"Female","156"
"Male","189"
"35",""
"Female","711"
"Male","753"
"36",""
"Female","159"
"Male","191"
"37",""
"Female","116"
"Male","120"
"38",""
"Female","390"
"Male","272"
"39",""
"Female","95"
"Male","102"
"4",""
"Female","637"
"Male","699"
"40",""
"Female","655"
"Male","827"
"41",""
"Female","103"
"Male","80"
"42",""
"Female","191"
"Male","161"
"43",""
"Female","162"
"Male","109"
"44",""
"Female","92"
"Male","95"
"45",""
"Female","497"
"Male","642"
"46",""
"Female","89"
"Male","90"
"47",""
"Female","62"
"Male","88"
"48",""
"Female","220"
"Male","165"
"49",""
"Female","55"
"Male","45"
"5",""
"Female","739"
"Male","728"
"50",""
"Female","414"
"Male","570"
"51",""
"Female","31"
"Male","55"
"52",""
"Female","85"
"Male","97"
"53",""
"Female","78"
"Male","50"
"54",""
"Female","37"
"Male","31"
"55",""
"Female","326"
"Male","355"
"56",""
"Female","65"
"Male","73"
"57",""
"Female","56"
"Male","56"
"58",""
"Female","128"
"Male","76"
"59",""
"Female","44"
"Male","38"
"6",""
"Female","761"
"Male","724"
"60",""
"Female","327"
"Male","448"
"61",""
"Female","38"
"Male","45"
"62",""
"Female","62"
"Male","42"
"63",""
"Female","46"
"Male","45"
"64",""
"Female","45"
"Male","28"
"65",""
"Female","213"
"Male","239"
"66",""
"Female","37"
"Male","31"
"67",""
"Female","19"
"Male","37"
"68",""
"Female","89"
"Male","79"
"69",""
"Female","15"
"Male","34"
"7",""
"Female","579"
"Male","596"
"70",""
"Female","220"
"Male","237"
"71",""
"Female","23"
"Male","20"
"72",""
"Female","54"
"Male","51"
"73",""
"Female","34"
"Male","20"
"74",""
"Female","12"
"Male","19"
"75",""
"Female","104"
"Male","120"
"76",""
"Female","13"
"Male","6"
"77",""
"Female","12"
"Male","12"
"78",""
"Female","14"
"Male","19"
"79",""
"Female","5"
"Male","5"
"8",""
"Female","862"
"Male","898"
"80",""
"Female","42"
"Male","50"
"81",""
"Female","4"
"Male","4"
"82",""
"Female","3"
"Male","4"
"83",""
"Female","5"
"Male","4"
"84",""
"Female","3"
"Male","3"
"85",""
"Female","33"
"Male","42"
"9",""
"Female","437"
"Male","441"
