"Population by Single Year of Age","Number"
"0",""
"Female","189"
"Male","214"
"1",""
"Female","178"
"Male","172"
"10",""
"Female","262"
"Male","276"
"11",""
"Female","242"
"Male","254"
"12",""
"Female","291"
"Male","289"
"13",""
"Female","269"
"Male","275"
"14",""
"Female","225"
"Male","240"
"15",""
"Female","255"
"Male","212"
"16",""
"Female","235"
"Male","157"
"17",""
"Female","274"
"Male","156"
"18",""
"Female","242"
"Male","143"
"19",""
"Female","219"
"Male","92"
"2",""
"Female","208"
"Male","200"
"20",""
"Female","243"
"Male","91"
"21",""
"Female","219"
"Male","91"
"22",""
"Female","227"
"Male","89"
"23",""
"Female","169"
"Male","76"
"24",""
"Female","189"
"Male","65"
"25",""
"Female","197"
"Male","68"
"26",""
"Female","147"
"Male","48"
"27",""
"Female","169"
"Male","58"
"28",""
"Female","180"
"Male","57"
"29",""
"Female","115"
"Male","60"
"3",""
"Female","239"
"Male","208"
"30",""
"Female","182"
"Male","83"
"31",""
"Female","71"
"Male","45"
"32",""
"Female","109"
"Male","77"
"33",""
"Female","88"
"Male","41"
"34",""
"Female","107"
"Male","46"
"35",""
"Female","166"
"Male","73"
"36",""
"Female","93"
"Male","47"
"37",""
"Female","108"
"Male","41"
"38",""
"Female","120"
"Male","70"
"39",""
"Female","88"
"Male","49"
"4",""
"Female","238"
"Male","245"
"40",""
"Female","189"
"Male","78"
"41",""
"Female","75"
"Male","43"
"42",""
"Female","113"
"Male","78"
"43",""
"Female","92"
"Male","59"
"44",""
"Female","71"
"Male","45"
"45",""
"Female","131"
"Male","89"
"46",""
"Female","80"
"Male","48"
"47",""
"Female","70"
"Male","48"
"48",""
"Female","63"
"Male","77"
"49",""
"Female","83"
"Male","57"
"5",""
"Female","241"
"Male","240"
"50",""
"Female","138"
"Male","88"
"51",""
"Female","57"
"Male","57"
"52",""
"Female","77"
"Male","61"
"53",""
"Female","62"
"Male","39"
"54",""
"Female","41"
"Male","41"
"55",""
"Female","107"
"Male","73"
"56",""
"Female","59"
"Male","55"
"57",""
"Female","64"
"Male","59"
"58",""
"Female","58"
"Male","50"
"59",""
"Female","57"
"Male","46"
"6",""
"Female","226"
"Male","204"
"60",""
"Female","109"
"Male","78"
"61",""
"Female","48"
"Male","44"
"62",""
"Female","52"
"Male","47"
"63",""
"Female","44"
"Male","43"
"64",""
"Female","53"
"Male","45"
"65",""
"Female","69"
"Male","53"
"66",""
"Female","29"
"Male","23"
"67",""
"Female","48"
"Male","40"
"68",""
"Female","44"
"Male","50"
"69",""
"Female","27"
"Male","20"
"7",""
"Female","234"
"Male","274"
"70",""
"Female","48"
"Male","35"
"71",""
"Female","13"
"Male","30"
"72",""
"Female","25"
"Male","25"
"73",""
"Female","18"
"Male","21"
"74",""
"Female","9"
"Male","13"
"75",""
"Female","18"
"Male","23"
"76",""
"Female","21"
"Male","12"
"77",""
"Female","10"
"Male","14"
"78",""
"Female","11"
"Male","19"
"79",""
"Female","17"
"Male","13"
"8",""
"Female","215"
"Male","251"
"80",""
"Female","16"
"Male","17"
"81",""
"Female","7"
"Male","3"
"82",""
"Female","5"
"Male","8"
"83",""
"Female","7"
"Male","7"
"84",""
"Female","6"
"Male","1"
"85",""
"Female","19"
"Male","16"
"9",""
"Female","213"
"Male","276"
