"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","53"
"Male","37"
"Brahman - Hill",""
"Female","1258"
"Male","996"
"Chhetri",""
"Female","2284"
"Male","1672"
"Damai/Dholi",""
"Female","395"
"Male","283"
"Gaine",""
"Female","12"
"Male","8"
"Gharti/Bhujel",""
"Female","59"
"Male","35"
"Gurung",""
"Female","93"
"Male","63"
"Kami",""
"Female","1111"
"Male","840"
"Kumal",""
"Female","28"
"Male","16"
"Magar",""
"Female","2770"
"Male","1985"
"Musalman",""
"Female","15"
"Male","18"
"Newar",""
"Female","981"
"Male","785"
"Others",""
"Female","18"
"Male","21"
"Sanyasi/Dasnami",""
"Female","181"
"Male","132"
"Sarki",""
"Female","749"
"Male","544"
"Terai Others",""
"Female","7"
"Male","7"
"Thakuri",""
"Female","98"
"Male","59"
"Thami",""
"Female","10"
"Male","7"
"Tharu",""
"Female","20"
"Male","36"
