"Population by Mother tongue","Number"
"Bahing",""
"Female","78"
"Male","73"
"Bajjika",""
"Female","0"
"Male","12"
"Bangla",""
"Female","94"
"Male","154"
"Bantawa",""
"Female","705"
"Male","593"
"Bhojpuri",""
"Female","356"
"Male","433"
"Bhujel",""
"Female","103"
"Male","77"
"Chamling",""
"Female","624"
"Male","555"
"Danuwar",""
"Female","279"
"Male","235"
"Dhimal",""
"Female","53"
"Male","49"
"Doteli",""
"Female","14"
"Male","13"
"Dumi",""
"Female","146"
"Male","132"
"Dungmali",""
"Female","15"
"Male","10"
"English",""
"Female","5"
"Male","7"
"Gurung",""
"Female","651"
"Male","467"
"Hindi",""
"Female","348"
"Male","452"
"Khaling",""
"Female","16"
"Male","18"
"Koyee",""
"Female","11"
"Male","16"
"Kulung",""
"Female","68"
"Male","57"
"Limbu",""
"Female","1733"
"Male","1453"
"Lohorung",""
"Female","60"
"Male","39"
"Magahi",""
"Female","8"
"Male","9"
"Magar",""
"Female","1007"
"Male","859"
"Maithili",""
"Female","5532"
"Male","6251"
"Majhi",""
"Female","92"
"Male","87"
"Mewahang",""
"Female","10"
"Male","8"
"Nachhiring",""
"Female","55"
"Male","55"
"Nepali",""
"Female","39087"
"Male","34304"
"Newar",""
"Female","1290"
"Male","1087"
"Not Reported",""
"Female","295"
"Male","269"
"Oriya",""
"Female","10"
"Male","18"
"Others",""
"Female","268"
"Male","201"
"Puma",""
"Female","8"
"Male","12"
"Rai",""
"Female","2639"
"Male","2138"
"Rajbanshi",""
"Female","123"
"Male","129"
"Rajsthani",""
"Female","149"
"Male","186"
"Sampang",""
"Female","434"
"Male","331"
"Santhali",""
"Female","18"
"Male","15"
"Sherpa",""
"Female","68"
"Male","59"
"Sunuwar",""
"Female","69"
"Male","75"
"Tamang",""
"Female","1672"
"Male","1349"
"Tharu",""
"Female","13801"
"Male","12352"
"Thulung",""
"Female","170"
"Male","153"
"Uranw/Urau",""
"Female","17"
"Male","28"
"Urdu",""
"Female","1634"
"Male","1636"
"Wambule",""
"Female","45"
"Male","35"
"Yakkha",""
"Female","82"
"Male","63"
"Yamphu/Yamphe",""
"Female","9"
"Male","12"
