"Population by Single Year of Age","Number"
"0",""
"Female","168"
"Male","183"
"1",""
"Female","124"
"Male","168"
"10",""
"Female","344"
"Male","305"
"11",""
"Female","223"
"Male","214"
"12",""
"Female","301"
"Male","319"
"13",""
"Female","251"
"Male","256"
"14",""
"Female","259"
"Male","249"
"15",""
"Female","268"
"Male","260"
"16",""
"Female","208"
"Male","241"
"17",""
"Female","177"
"Male","189"
"18",""
"Female","226"
"Male","232"
"19",""
"Female","125"
"Male","104"
"2",""
"Female","154"
"Male","192"
"20",""
"Female","195"
"Male","166"
"21",""
"Female","113"
"Male","111"
"22",""
"Female","164"
"Male","150"
"23",""
"Female","107"
"Male","101"
"24",""
"Female","123"
"Male","102"
"25",""
"Female","215"
"Male","140"
"26",""
"Female","128"
"Male","96"
"27",""
"Female","116"
"Male","94"
"28",""
"Female","144"
"Male","132"
"29",""
"Female","75"
"Male","60"
"3",""
"Female","196"
"Male","204"
"30",""
"Female","203"
"Male","152"
"31",""
"Female","54"
"Male","48"
"32",""
"Female","98"
"Male","127"
"33",""
"Female","63"
"Male","65"
"34",""
"Female","70"
"Male","58"
"35",""
"Female","194"
"Male","187"
"36",""
"Female","101"
"Male","85"
"37",""
"Female","58"
"Male","51"
"38",""
"Female","103"
"Male","82"
"39",""
"Female","40"
"Male","46"
"4",""
"Female","220"
"Male","198"
"40",""
"Female","202"
"Male","235"
"41",""
"Female","56"
"Male","46"
"42",""
"Female","84"
"Male","89"
"43",""
"Female","59"
"Male","61"
"44",""
"Female","73"
"Male","58"
"45",""
"Female","193"
"Male","205"
"46",""
"Female","51"
"Male","53"
"47",""
"Female","37"
"Male","41"
"48",""
"Female","110"
"Male","101"
"49",""
"Female","59"
"Male","46"
"5",""
"Female","281"
"Male","232"
"50",""
"Female","207"
"Male","227"
"51",""
"Female","46"
"Male","43"
"52",""
"Female","76"
"Male","109"
"53",""
"Female","47"
"Male","51"
"54",""
"Female","45"
"Male","38"
"55",""
"Female","121"
"Male","148"
"56",""
"Female","54"
"Male","64"
"57",""
"Female","37"
"Male","52"
"58",""
"Female","69"
"Male","75"
"59",""
"Female","38"
"Male","53"
"6",""
"Female","240"
"Male","236"
"60",""
"Female","198"
"Male","217"
"61",""
"Female","54"
"Male","44"
"62",""
"Female","44"
"Male","48"
"63",""
"Female","37"
"Male","43"
"64",""
"Female","43"
"Male","31"
"65",""
"Female","110"
"Male","101"
"66",""
"Female","29"
"Male","44"
"67",""
"Female","38"
"Male","33"
"68",""
"Female","46"
"Male","46"
"69",""
"Female","23"
"Male","37"
"7",""
"Female","272"
"Male","267"
"70",""
"Female","105"
"Male","122"
"71",""
"Female","16"
"Male","17"
"72",""
"Female","37"
"Male","28"
"73",""
"Female","26"
"Male","18"
"74",""
"Female","14"
"Male","12"
"75",""
"Female","38"
"Male","65"
"76",""
"Female","20"
"Male","26"
"77",""
"Female","18"
"Male","15"
"78",""
"Female","28"
"Male","28"
"79",""
"Female","11"
"Male","12"
"8",""
"Female","269"
"Male","277"
"80",""
"Female","49"
"Male","49"
"81",""
"Female","9"
"Male","16"
"82",""
"Female","7"
"Male","14"
"83",""
"Female","7"
"Male","3"
"84",""
"Female","11"
"Male","15"
"85",""
"Female","50"
"Male","45"
"9",""
"Female","248"
"Male","278"
