"Population by Mother tongue","Number"
"Bajjika",""
"Female","29"
"Male","19"
"Bhojpuri",""
"Female","392"
"Male","347"
"Chhantyal",""
"Female","9"
"Male","5"
"Danuwar",""
"Female","50"
"Male","58"
"Doteli",""
"Female","119"
"Male","102"
"Hindi",""
"Female","777"
"Male","719"
"Limbu",""
"Female","9"
"Male","4"
"Magahi",""
"Female","2844"
"Male","2777"
"Magar",""
"Female","6249"
"Male","5869"
"Maithili",""
"Female","254704"
"Male","251500"
"Majhi",""
"Female","34"
"Male","36"
"Musalman",""
"Female","58"
"Male","67"
"Nepali",""
"Female","17542"
"Male","16120"
"Newar",""
"Female","552"
"Male","584"
"Not Reported",""
"Female","868"
"Male","860"
"Others",""
"Female","352"
"Male","226"
"Rai",""
"Female","126"
"Male","113"
"Rajsthani",""
"Female","5"
"Male","7"
"Sign Language",""
"Female","11"
"Male","19"
"Sunuwar",""
"Female","88"
"Male","86"
"Tamang",""
"Female","4415"
"Male","4236"
"Tharu",""
"Female","3469"
"Male","3150"
"Urdu",""
"Female","23759"
"Male","21813"
"Yakkha",""
"Female","14"
"Male","15"
