"Population by Caste/Ethinicity","Number"
"Amat",""
"Female","239"
"Male","212"
"Badhaee",""
"Female","644"
"Male","643"
"Badi",""
"Female","18"
"Male","23"
"Bangali",""
"Female","149"
"Male","143"
"Bantar/Sardar",""
"Female","1567"
"Male","1216"
"Baraee",""
"Female","5067"
"Male","4941"
"Bhote",""
"Female","13"
"Male","7"
"Bin",""
"Female","4506"
"Male","4569"
"Brahman - Hill",""
"Female","5825"
"Male","5446"
"Brahman - Tarai",""
"Female","15883"
"Male","16088"
"Chamar/ Harijan/ Ram",""
"Female","11526"
"Male","10798"
"Chepang /Praja",""
"Female","10"
"Male","3"
"Chhantyal/Chhantel",""
"Female","9"
"Male","5"
"Chhetri",""
"Female","5374"
"Male","4899"
"Dalit Others",""
"Female","14"
"Male","14"
"Damai/Dholi",""
"Female","926"
"Male","839"
"Danuwar",""
"Female","1292"
"Male","1280"
"Dhankar/ Dharikar",""
"Female","92"
"Male","88"
"Dhanuk",""
"Female","20563"
"Male","19795"
"Dhobi",""
"Female","3145"
"Male","3055"
"Dhunia",""
"Female","1998"
"Male","1840"
"Dom",""
"Female","512"
"Male","537"
"Dusadh/ Pasawan/ Pasi",""
"Female","7498"
"Male","7551"
"Gaderi/Bhedihar",""
"Female","661"
"Male","648"
"Gharti/Bhujel",""
"Female","778"
"Male","724"
"Gurung",""
"Female","34"
"Male","25"
"Hajam/Thakur",""
"Female","4116"
"Male","4163"
"Halkhor",""
"Female","124"
"Male","116"
"Halwai",""
"Female","2608"
"Male","2619"
"Kahar",""
"Female","9"
"Male","15"
"Kalar",""
"Female","56"
"Male","57"
"Kalwar",""
"Female","4711"
"Male","4719"
"Kami",""
"Female","2251"
"Male","1999"
"Kanu",""
"Female","3409"
"Male","3385"
"Kathabaniyan",""
"Female","1529"
"Male","1599"
"Kayastha",""
"Female","1331"
"Male","1366"
"Kewat",""
"Female","3566"
"Male","3473"
"Khatwe",""
"Female","8138"
"Male","7582"
"Koiri/Kushwaha",""
"Female","17732"
"Male","18373"
"Kumal",""
"Female","688"
"Male","653"
"Kumhar",""
"Female","1831"
"Male","1779"
"Kurmi",""
"Female","2948"
"Male","2824"
"Limbu",""
"Female","18"
"Male","11"
"Lohar",""
"Female","2734"
"Male","2778"
"Magar",""
"Female","7370"
"Male","6851"
"Majhi",""
"Female","299"
"Male","285"
"Mali",""
"Female","830"
"Male","738"
"Mallaha",""
"Female","4567"
"Male","4485"
"Marwadi",""
"Female","59"
"Male","55"
"Musahar",""
"Female","11630"
"Male","11730"
"Musalman",""
"Female","43817"
"Male","39984"
"Natuwa",""
"Female","69"
"Male","81"
"Newar",""
"Female","2193"
"Male","2105"
"Nuniya",""
"Female","6875"
"Male","6921"
"Others",""
"Female","534"
"Male","275"
"Pahari",""
"Female","13"
"Male","14"
"Punjabi/Sikh",""
"Female","226"
"Male","220"
"Rai",""
"Female","237"
"Male","204"
"Rajput",""
"Female","2224"
"Male","2378"
"Sanyasi/Dasnami",""
"Female","749"
"Male","758"
"Sarki",""
"Female","381"
"Male","344"
"Satar/ Santhal",""
"Female","48"
"Male","53"
"Sonar",""
"Female","3958"
"Male","4006"
"Sudhi",""
"Female","7429"
"Male","7646"
"Sunuwar",""
"Female","184"
"Male","170"
"Tamang",""
"Female","4819"
"Male","4564"
"Tatma/Tatwa",""
"Female","5146"
"Male","5023"
"Teli",""
"Female","12774"
"Male","12821"
"Terai Others",""
"Female","1252"
"Male","1151"
"Thakuri",""
"Female","301"
"Male","287"
"Tharu",""
"Female","5079"
"Male","4689"
"Undefined Others",""
"Female","177"
"Male","169"
"Yadav",""
"Female","47079"
"Male","47810"
"Yakkha",""
"Female","14"
"Male","15"
