"Population by Single Year of Age","Number"
"0",""
"Female","150"
"Male","158"
"1",""
"Female","118"
"Male","116"
"10",""
"Female","257"
"Male","264"
"11",""
"Female","228"
"Male","212"
"12",""
"Female","302"
"Male","298"
"13",""
"Female","247"
"Male","250"
"14",""
"Female","260"
"Male","261"
"15",""
"Female","261"
"Male","256"
"16",""
"Female","242"
"Male","282"
"17",""
"Female","247"
"Male","203"
"18",""
"Female","288"
"Male","261"
"19",""
"Female","169"
"Male","150"
"2",""
"Female","177"
"Male","182"
"20",""
"Female","288"
"Male","178"
"21",""
"Female","158"
"Male","130"
"22",""
"Female","293"
"Male","207"
"23",""
"Female","178"
"Male","103"
"24",""
"Female","193"
"Male","117"
"25",""
"Female","255"
"Male","196"
"26",""
"Female","185"
"Male","123"
"27",""
"Female","135"
"Male","125"
"28",""
"Female","194"
"Male","179"
"29",""
"Female","91"
"Male","75"
"3",""
"Female","187"
"Male","186"
"30",""
"Female","262"
"Male","213"
"31",""
"Female","78"
"Male","78"
"32",""
"Female","170"
"Male","132"
"33",""
"Female","98"
"Male","81"
"34",""
"Female","89"
"Male","80"
"35",""
"Female","230"
"Male","196"
"36",""
"Female","127"
"Male","123"
"37",""
"Female","84"
"Male","81"
"38",""
"Female","161"
"Male","110"
"39",""
"Female","56"
"Male","59"
"4",""
"Female","185"
"Male","204"
"40",""
"Female","264"
"Male","248"
"41",""
"Female","72"
"Male","69"
"42",""
"Female","127"
"Male","129"
"43",""
"Female","103"
"Male","81"
"44",""
"Female","65"
"Male","61"
"45",""
"Female","196"
"Male","194"
"46",""
"Female","91"
"Male","88"
"47",""
"Female","53"
"Male","49"
"48",""
"Female","117"
"Male","103"
"49",""
"Female","47"
"Male","53"
"5",""
"Female","190"
"Male","226"
"50",""
"Female","184"
"Male","185"
"51",""
"Female","43"
"Male","53"
"52",""
"Female","77"
"Male","102"
"53",""
"Female","70"
"Male","55"
"54",""
"Female","41"
"Male","36"
"55",""
"Female","148"
"Male","139"
"56",""
"Female","56"
"Male","55"
"57",""
"Female","43"
"Male","50"
"58",""
"Female","66"
"Male","76"
"59",""
"Female","40"
"Male","37"
"6",""
"Female","202"
"Male","228"
"60",""
"Female","148"
"Male","165"
"61",""
"Female","44"
"Male","36"
"62",""
"Female","49"
"Male","44"
"63",""
"Female","29"
"Male","32"
"64",""
"Female","34"
"Male","22"
"65",""
"Female","104"
"Male","98"
"66",""
"Female","34"
"Male","29"
"67",""
"Female","29"
"Male","33"
"68",""
"Female","46"
"Male","53"
"69",""
"Female","15"
"Male","25"
"7",""
"Female","219"
"Male","228"
"70",""
"Female","100"
"Male","82"
"71",""
"Female","23"
"Male","16"
"72",""
"Female","35"
"Male","28"
"73",""
"Female","24"
"Male","21"
"74",""
"Female","16"
"Male","20"
"75",""
"Female","50"
"Male","60"
"76",""
"Female","19"
"Male","21"
"77",""
"Female","12"
"Male","18"
"78",""
"Female","22"
"Male","37"
"79",""
"Female","6"
"Male","12"
"8",""
"Female","222"
"Male","233"
"80",""
"Female","38"
"Male","31"
"81",""
"Female","7"
"Male","10"
"82",""
"Female","12"
"Male","12"
"83",""
"Female","7"
"Male","13"
"84",""
"Female","11"
"Male","10"
"85",""
"Female","58"
"Male","48"
"9",""
"Female","214"
"Male","209"
