"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","928"
"Male","782"
"Bangali",""
"Female","5"
"Male","6"
"Baraee",""
"Female","7"
"Male","4"
"Bote",""
"Female","160"
"Male","173"
"Brahman - Hill",""
"Female","29972"
"Male","26246"
"Brahman - Tarai",""
"Female","34"
"Male","35"
"Chamar/ Harijan/ Ram",""
"Female","379"
"Male","421"
"Chhantyal/Chhantel",""
"Female","136"
"Male","121"
"Chhetri",""
"Female","73765"
"Male","62379"
"Dalit Others",""
"Female","848"
"Male","754"
"Damai/Dholi",""
"Female","7938"
"Male","6849"
"Dhanuk",""
"Female","5"
"Male","11"
"Dhobi",""
"Female","12"
"Male","20"
"Dusadh/ Pasawan/ Pasi",""
"Female","23"
"Male","28"
"Foreigner",""
"Female","8"
"Male","4"
"Gaine",""
"Female","404"
"Male","350"
"Gharti/Bhujel",""
"Female","108"
"Male","81"
"Gurung",""
"Female","941"
"Male","798"
"Hajam/Thakur",""
"Female","40"
"Male","41"
"Halwai",""
"Female","822"
"Male","879"
"Kahar",""
"Female","14"
"Male","13"
"Kalwar",""
"Female","45"
"Male","62"
"Kami",""
"Female","19068"
"Male","16021"
"Kathabaniyan",""
"Female","287"
"Male","305"
"Kayastha",""
"Female","10"
"Male","18"
"Kewat",""
"Female","4"
"Male","7"
"Koiri/Kushwaha",""
"Female","4"
"Male","10"
"Kori",""
"Female","46"
"Male","53"
"Kumal",""
"Female","4277"
"Male","4128"
"Kumhar",""
"Female","26"
"Male","36"
"Kurmi",""
"Female","32"
"Male","33"
"Kusunda",""
"Female","47"
"Male","45"
"Lhomi",""
"Female","51"
"Male","43"
"Limbu",""
"Female","15"
"Male","11"
"Lodh",""
"Female","38"
"Male","46"
"Lohar",""
"Female","17"
"Male","18"
"Magar",""
"Female","40307"
"Male","34059"
"Majhi",""
"Female","185"
"Male","184"
"Mallaha",""
"Female","13"
"Male","11"
"Marwadi",""
"Female","11"
"Male","20"
"Musahar",""
"Female","15"
"Male","19"
"Musalman",""
"Female","2317"
"Male","2440"
"Newar",""
"Female","2402"
"Male","2077"
"Others",""
"Female","383"
"Male","362"
"Rai",""
"Female","141"
"Male","118"
"Rajput",""
"Female","4"
"Male","8"
"Sanyasi/Dasnami",""
"Female","7003"
"Male","5824"
"Sarki",""
"Female","5734"
"Male","4679"
"Sunuwar",""
"Female","41"
"Male","37"
"Tamang",""
"Female","201"
"Male","160"
"Teli",""
"Female","113"
"Male","157"
"Terai Others",""
"Female","255"
"Male","207"
"Thakali",""
"Female","9"
"Male","7"
"Thakuri",""
"Female","3553"
"Male","2962"
"Tharu",""
"Female","83985"
"Male","78685"
"Undefined Others",""
"Female","6"
"Male","8"
"Yadav",""
"Female","3856"
"Male","4236"
