"Population by Caste Ethinicity","Number"
"Badi",""
"Female","80"
"Male","71"
"","151"
"Brahman - Hill",""
"Female","2973"
"Male","2609"
"","5582"
"Chhetri",""
"Female","7117"
"Male","5941"
"","13058"
"Dalit Others",""
"Female","824"
"Male","754"
"","1578"
"Damai/Dholi",""
"Female","759"
"Male","673"
"","1432"
"Gharti/Bhujel",""
"Female","58"
"Male","33"
"","91"
"Gurung",""
"Female","392"
"Male","289"
"","681"
"Halwai",""
"Female","16"
"Male","20"
"","36"
"Kami",""
"Female","4159"
"Male","3428"
"","7587"
"Kathabaniyan",""
"Female","7"
"Male","9"
"","16"
"Kumal",""
"Female","59"
"Male","48"
"","107"
"Lohar",""
"Female","135"
"Male","107"
"","242"
"Magar",""
"Female","867"
"Male","798"
"","1665"
"Majhi",""
"Female","45"
"Male","42"
"","87"
"Marwadi",""
"Female","7"
"Male","7"
"","14"
"Musalman",""
"Female","30"
"Male","47"
"","77"
"Newar",""
"Female","200"
"Male","182"
"","382"
"Others",""
"Female","49"
"Male","35"
"","84"
"Rai",""
"Female","19"
"Male","14"
"","33"
"Sanyasi/Dasnami",""
"Female","151"
"Male","101"
"","252"
"Sarki",""
"Female","855"
"Male","706"
"","1561"
"Tamang",""
"Female","3356"
"Male","2787"
"","6143"
"Terai Others",""
"Female","14"
"Male","7"
"","21"
"Thakuri",""
"Female","1289"
"Male","1118"
"","2407"
"Tharu",""
"Female","5265"
"Male","5081"
"","10346"
