"Population by Mother tongue","Number"
"Bangla",""
"Female","15"
"Male","10"
"","25"
"Bhojpuri",""
"Female","45"
"Male","31"
"","76"
"Bhujel",""
"Female","12"
"Male","15"
"","27"
"Doteli",""
"Female","23"
"Male","21"
"","44"
"Gurung",""
"Female","4"
"Male","7"
"","11"
"Hindi",""
"Female","138"
"Male","130"
"","268"
"Limbu",""
"Female","13"
"Male","14"
"","27"
"Magar",""
"Female","12"
"Male","15"
"","27"
"Maithili",""
"Female","28521"
"Male","30344"
"","58865"
"Nepali",""
"Female","1472"
"Male","1491"
"","2963"
"Newar",""
"Female","84"
"Male","63"
"","147"
"Not Reported",""
"Female","153"
"Male","150"
"","303"
"Others",""
"Female","43"
"Male","35"
"","78"
"Rai",""
"Female","34"
"Male","44"
"","78"
"Rajsthani",""
"Female","179"
"Male","178"
"","357"
"Sunuwar",""
"Female","15"
"Male","12"
"","27"
"Tamang",""
"Female","167"
"Male","210"
"","377"
"Tharu",""
"Female","386"
"Male","406"
"","792"
"Urdu",""
"Female","1977"
"Male","1905"
"","3882"
"Yakkha",""
"Female","11"
"Male","11"
"","22"
