"Population by Caste Ethinicity","Number"
"Amat",""
"Female","125"
"Male","117"
"","242"
"Badhaee",""
"Female","318"
"Male","338"
"","656"
"Bangali",""
"Female","18"
"Male","16"
"","34"
"Bantar/Sardar",""
"Female","388"
"Male","387"
"","775"
"Brahman - Hill",""
"Female","54"
"Male","64"
"","118"
"Brahman - Tarai",""
"Female","62"
"Male","56"
"","118"
"Chamar/ Harijan/ Ram",""
"Female","226"
"Male","230"
"","456"
"Chhetri",""
"Female","13"
"Male","10"
"","23"
"Dhanuk",""
"Female","432"
"Male","449"
"","881"
"Dhobi",""
"Female","31"
"Male","34"
"","65"
"Dom",""
"Female","25"
"Male","25"
"","50"
"Dusadh/ Pasawan/ Pasi",""
"Female","168"
"Male","208"
"","376"
"Gaderi/Bhedihar",""
"Female","613"
"Male","612"
"","1225"
"Gangai",""
"Female","8"
"Male","4"
"","12"
"Gurung",""
"Female","89"
"Male","90"
"","179"
"Hajam/Thakur",""
"Female","113"
"Male","135"
"","248"
"Halwai",""
"Female","160"
"Male","170"
"","330"
"Jhangad/ Dhagar",""
"Female","459"
"Male","474"
"","933"
"Kalwar",""
"Female","204"
"Male","217"
"","421"
"Kamar",""
"Female","24"
"Male","25"
"","49"
"Kami",""
"Female","12"
"Male","17"
"","29"
"Kathabaniyan",""
"Female","105"
"Male","94"
"","199"
"Kayastha",""
"Female","27"
"Male","36"
"","63"
"Kewat",""
"Female","171"
"Male","180"
"","351"
"Khatwe",""
"Female","199"
"Male","217"
"","416"
"Koiri/Kushwaha",""
"Female","4719"
"Male","4879"
"","9598"
"Kumal",""
"Female","80"
"Male","70"
"","150"
"Kumhar",""
"Female","203"
"Male","224"
"","427"
"Lohar",""
"Female","17"
"Male","16"
"","33"
"Majhi",""
"Female","414"
"Male","459"
"","873"
"Mallaha",""
"Female","419"
"Male","395"
"","814"
"Marwadi",""
"Female","170"
"Male","168"
"","338"
"Musahar",""
"Female","514"
"Male","579"
"","1093"
"Musalman",""
"Female","2138"
"Male","2057"
"","4195"
"Newar",""
"Female","40"
"Male","29"
"","69"
"Others",""
"Female","36"
"Male","30"
"","66"
"Pattharkatta/ Kushwadiya",""
"Female","153"
"Male","168"
"","321"
"Sanyasi/Dasnami",""
"Female","15"
"Male","20"
"","35"
"Sarki",""
"Female","7"
"Male","8"
"","15"
"Satar/ Santhal",""
"Female","23"
"Male","26"
"","49"
"Sonar",""
"Female","51"
"Male","57"
"","108"
"Sudhi",""
"Female","299"
"Male","298"
"","597"
"Tamang",""
"Female","12"
"Male","7"
"","19"
"Tatma/Tatwa",""
"Female","297"
"Male","289"
"","586"
"Teli",""
"Female","268"
"Male","252"
"","520"
"Terai Others",""
"Female","14"
"Male","7"
"","21"
"Tharu",""
"Female","302"
"Male","278"
"","580"
"Undefined Others",""
"Female","9"
"Male","11"
"","20"
"Yadav",""
"Female","2966"
"Male","3331"
"","6297"
